Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2023-07-01,23.2
,8.6,87.7,0.0
2023-07-02,23.4
,8.4,82.4,0.0
2023-07-03,22.4
,7.9,79.0,0.0
2023-07-04,23.8
,7.9,80.4,0.0
2023-07-05,22.8
,8.4,86.0,0.0
2023-07-06,23.1
,7.9,88.0,0.0
2023-07-07,22.4
,8.8,90.7,0.0
2023-07-08,21.4
,7.4,92.1,0.0
2023-07-09,22.8
,8.2,92.2,0.0
2023-07-10,22.4
,8.2,91.1,0.0
2023-07-11,24.2
,8.6,88.3,0.0
2023-07-12,22.8
,8.1,90.0,0.0
2023-07-13,25.2
,9.1,87.5,0.0
2023-07-14,23.5
,8.4,85.1,0.0
2023-07-15,22.6
,8.4,96.8,0.0
2023-07-16,23.1
,9.2,89.1,0.0
2023-07-17,24.6
,9,83.2,0.0
2023-07-18,24.9
,9.8,81.8,0.0
2023-07-19,24.9
,10.8,80.4,0.0
2023-07-20,24.8
,11.9,79.3,0.0
2023-07-21,26.9
,11.2,77.6,0.0
2023-07-22,25.5
,9.2,82.0,0.0
2023-07-23,23.7
,9.4,81.9,0.0
2023-07-24,23.6
,7.8,83.2,0.0
2023-07-25,24.3
,8.4,84.0,0.0
2023-07-26,23.8
,8.3,82.7,0.0
2023-07-27,23.5
,8.8,86.0,0.0
2023-07-28,23.9
,9.8,84.3,0.0
2023-07-29,26
,10.1,84.3,0.0
2023-07-30,24.6
,10.2,82.9,0.3
2023-07-31,24.9
,8.2,77.9,0.0
