Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2020-12-01,21.4
,11.6,81.3,5.8
2020-12-02,17.5
,S/D,92.7,4.7
2020-12-03,19.9
,10.7,83.7,11.8
2020-12-04,18.8
,10.6,83.6,17.3
2020-12-05,18.6
,10.9,87.8,2.5
2020-12-06,21.7
,12.3,85.9,6.3
2020-12-07,19.4
,12.1,91.7,12.4
2020-12-08,16.7
,11,95.4,12.6
2020-12-09,19.8
,10.1,85.0,17.1
2020-12-10,20.4
,11.4,82.4,2.9
2020-12-11,16.8
,10.8,91.4,2.1
2020-12-12,17.2
,10.7,92.8,8.7
2020-12-13,19.9
,11.6,83.4,1.4
2020-12-14,21.9
,11.7,77.0,5.2
2020-12-15,16.6
,S/D,90.4,5.1
2020-12-16,20
,9.7,83.3,3.6
2020-12-17,18.6
,10.9,91.2,5.6
2020-12-18,17.7
,11.6,89.7,4.4
2020-12-19,19.9
,11.6,83.1,1.7
2020-12-20,S/D
,11.8,S/D,2.0
2020-12-21,20.6
,11.3,82.7,0.9
2020-12-22,19.2
,12,82.9,0.8
2020-12-23,19.8
,12,74.4,0.0
2020-12-24,22.4
,11.1,73.2,9.8
2020-12-25,18.9
,10.1,82.1,0.6
2020-12-26,15
,10.9,87.6,0.0
2020-12-27,13.6
,9.6,78.5,1.9
2020-12-28,17.8
,9.3,88.2,2.6
2020-12-29,21.2
,10.2,69.7,0.0
2020-12-30,20.9
,10.1,73.9,0.0
2020-12-31,21
,10.4,69.1,0.0
