Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2024-08-01,22.6
,10.1,68.2,0.0
2024-08-02,22.7
,9.1,74.5,0.0
2024-08-03,22.4
,9.6,71.7,0.0
2024-08-04,21.4
,9.9,75.1,0.0
2024-08-05,21.3
,10.1,72.1,0.0
2024-08-06,23.3
,10.2,70.9,0.0
2024-08-07,23.7
,10.1,68.1,0.0
2024-08-08,22.1
,10.1,72.3,0.0
2024-08-09,22
,9.5,68.2,0.0
2024-08-10,21.5
,9.7,72.3,0.0
2024-08-11,22.3
,10.5,72.3,0.0
2024-08-12,25.7
,11.1,66.4,0.0
2024-08-13,24.1
,11.3,62.0,0.0
2024-08-14,23.3
,8.9,65.6,0.0
2024-08-15,25.5
,9.3,58.9,0.0
2024-08-16,26.2
,12.2,58.7,0.0
2024-08-17,25.5
,11.5,63.6,0.0
2024-08-18,24.7
,10.6,60.5,0.0
2024-08-19,26.5
,11.4,63.7,0.0
2024-08-20,24
,10.9,66.8,0.0
2024-08-21,24.9
,10.5,69.8,0.0
2024-08-22,23.2
,10.7,73.6,0.0
2024-08-23,22.4
,11.1,71.0,0.0
2024-08-24,20.8
,10.6,77.5,0.0
2024-08-25,19.8
,10.1,79.4,0.0
2024-08-26,23.2
,11.5,72.9,0.0
2024-08-27,22.5
,11.2,69.7,0.0
2024-08-28,26.2
,10.9,65.0,0.0
2024-08-29,24
,10.2,68.1,0.0
2024-08-30,24.8
,10.8,64.7,0.0
2024-08-31,24
,11,68.7,0.0
