Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2021-12-01,21.9
,10.2,76.0,0.0
2021-12-02,17.7
,11.2,82.6,6.2
2021-12-03,21.2
,11.2,79.5,0.8
2021-12-04,22.4
,12.4,77.6,9.0
2021-12-05,19
,11.5,89.0,18.3
2021-12-06,20.8
,11.5,82.8,6.7
2021-12-07,20
,12.2,87.7,5.3
2021-12-08,20.8
,10.6,83.7,1.4
2021-12-09,21.9
,11.2,83.1,1.3
2021-12-10,17.6
,11,90.7,6.3
2021-12-11,18.8
,10.8,87.9,0.0
2021-12-12,19.7
,11.2,81.2,0.0
2021-12-13,20.9
,8.2,73.9,0.0
2021-12-14,21.8
,8.5,67.8,0.0
2021-12-15,21.8
,9.7,65.5,0.9
2021-12-16,22.6
,10.8,69.5,0.0
2021-12-17,21.2
,11.8,79.4,1.5
2021-12-18,23
,11,74.8,0.4
2021-12-19,22.4
,11.2,76.8,0.2
2021-12-20,22
,10.8,73.5,0.0
2021-12-21,22.6
,10.4,79.1,0.0
2021-12-22,21.8
,9.6,74.8,0.0
2021-12-23,20.6
,10.4,75.0,0.0
2021-12-24,22.3
,10.8,79.7,0.7
2021-12-25,23.5
,10.2,67.6,0.0
2021-12-26,25
,10.8,66.2,0.0
2021-12-27,23.8
,10.4,55.8,0.0
2021-12-28,16.6
,9.2,72.5,0.0
2021-12-29,23
,9.3,71.2,0.0
2021-12-30,23.5
,10.1,71.0,6.7
2021-12-31,23.8
,11.1,71.4,0.1
