Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2021-07-01,21.8
,8.3,64.5,0.0
2021-07-02,24
,8.4,57.0,0.0
2021-07-03,23.7
,9.8,54.9,0.0
2021-07-04,23.1
,9,53.2,0.0
2021-07-05,21.6
,8.8,60.5,0.0
2021-07-06,23.7
,9.4,54.8,0.0
2021-07-07,22.4
,9.3,57.3,0.0
2021-07-08,21.7
,8.8,64.0,0.0
2021-07-09,20.9
,8.4,64.2,0.0
2021-07-10,21.1
,9,64.7,0.0
2021-07-11,21
,9.9,64.1,0.0
2021-07-12,20
,10.2,72.0,0.5
2021-07-13,22.4
,9.6,67.0,0.0
2021-07-14,22.9
,10.4,62.0,0.0
2021-07-15,23
,9.4,61.2,0.0
2021-07-16,21.9
,9.1,67.9,0.0
2021-07-17,21
,10.2,67.4,0.5
2021-07-18,21.3
,11.2,67.5,0.0
2021-07-19,24.1
,11.9,57.1,0.0
2021-07-20,23
,11.3,62.3,0.0
2021-07-21,25.4
,10.2,59.0,0.0
2021-07-22,25.1
,10.8,52.8,0.0
2021-07-23,23.6
,9.7,51.8,0.0
2021-07-24,23.3
,8.4,49.8,0.0
2021-07-25,20.6
,8.7,63.6,0.0
2021-07-26,21.6
,8.2,61.3,0.0
2021-07-27,21.9
,8,64.5,0.0
2021-07-28,24.3
,8.6,65.7,0.0
2021-07-29,22.7
,9.7,61.8,0.0
2021-07-30,23.7
,10.4,63.1,0.0
2021-07-31,24.6
,9.3,61.6,0.0
