Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2020-09-01,23
,11.1,63.1,0.0
2020-09-02,22.8
,9.6,61.1,0.0
2020-09-03,22.8
,10,54.7,0.0
2020-09-04,24
,10.4,55.7,0.0
2020-09-05,25.5
,10.8,53.4,0.0
2020-09-06,23.8
,10.5,52.4,0.0
2020-09-07,22.4
,9.7,63.8,0.0
2020-09-08,20.3
,9.9,60.9,0.0
2020-09-09,23.1
,9.8,59.0,0.0
2020-09-10,26.8
,9.6,59.0,0.0
2020-09-11,24.5
,10.6,55.7,0.0
2020-09-12,21.4
,11,60.5,0.0
2020-09-13,22.7
,10.5,60.0,0.0
2020-09-14,23.7
,10.4,61.9,0.0
2020-09-15,20.2
,11.4,61.6,0.0
2020-09-16,23.4
,11.5,59.3,0.0
2020-09-17,22.1
,9.8,59.6,0.0
2020-09-18,20.9
,10.7,57.2,0.0
2020-09-19,22.8
,10.7,63.4,0.0
2020-09-20,24.3
,9.8,53.5,0.0
2020-09-21,23.5
,10.7,60.0,0.0
2020-09-22,21.5
,11.4,71.5,0.4
2020-09-23,23.7
,10.9,65.5,2.0
2020-09-24,23.3
,10.3,65.8,0.0
2020-09-25,21.8
,10.8,61.3,0.0
2020-09-26,22.6
,10.3,72.8,2.1
2020-09-27,22
,9,69.2,0.3
2020-09-28,22.8
,10.4,76.6,3.8
2020-09-29,23
,11,71.1,1.6
2020-09-30,22
,11.6,75.0,3.0
