Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2021-04-01,20.9
,12.1,82.4,2.1
2021-04-02,22.4
,13,81.0,6.1
2021-04-03,20
,11.6,87.6,5.1
2021-04-04,21.2
,11.9,81.1,3.1
2021-04-05,21.9
,11.6,82.2,3.0
2021-04-06,19.7
,11.6,84.1,0.4
2021-04-07,21.2
,11.8,85.4,2.6
2021-04-08,21.1
,11.6,84.8,0.1
2021-04-09,20.3
,11,87.5,2.2
2021-04-10,20.4
,12,90.7,13.5
2021-04-11,20
,11,88.3,1.8
2021-04-12,21.5
,10.6,76.9,0.0
2021-04-13,23
,11.8,73.9,0.4
2021-04-14,22.2
,11.7,77.9,0.4
2021-04-15,19
,11.2,86.1,0.3
2021-04-16,20.9
,10.9,81.6,1.2
2021-04-17,23
,10.5,75.0,0.0
2021-04-18,21.2
,11.6,79.3,3.0
2021-04-19,20.6
,11,82.4,0.0
2021-04-20,21.4
,10.7,78.3,0.2
2021-04-21,22.2
,10.5,77.8,0.0
2021-04-22,22.3
,10.4,74.8,0.0
2021-04-23,21.8
,10.6,72.7,0.0
2021-04-24,22.5
,10.6,73.1,0.0
2021-04-25,20.2
,10.2,72.3,0.7
2021-04-26,22.6
,10.3,72.9,0.0
2021-04-27,21.7
,11.1,74.8,0.0
2021-04-28,20
,9.5,76.7,0.0
2021-04-29,20.2
,9.1,79.2,0.5
2021-04-30,19.3
,10.7,86.6,7.4
