Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2023-01-01,18.7
,10.2,83.9,1.7
2023-01-02,19.7
,10.3,74.7,0.0
2023-01-03,20.6
,7.6,80.5,4.5
2023-01-04,17.3
,9.8,84.0,0.0
2023-01-05,21.6
,10.3,73.6,0.0
2023-01-06,20.6
,10.2,70.3,0.0
2023-01-07,22.2
,9.5,69.3,0.0
2023-01-08,21.9
,9.8,76.4,1.7
2023-01-09,21.1
,10.1,84.1,3.7
2023-01-10,19.2
,10.5,89.0,3.0
2023-01-11,20.3
,10.2,85.4,12.1
2023-01-12,20
,10.2,85.8,10.8
2023-01-13,21.2
,9.9,80.0,0.0
2023-01-14,18.3
,10.2,82.7,5.3
2023-01-15,17.2
,10.2,90.7,0.0
2023-01-16,19
,10.7,88.9,5.6
2023-01-17,21.6
,10.1,80.2,0.0
2023-01-18,19
,11.2,84.7,8.1
2023-01-19,17.8
,10.9,87.2,8.1
2023-01-20,15.2
,9.8,92.9,5.6
2023-01-21,19.3
,10,86.4,11.2
2023-01-22,19.7
,10.2,85.4,4.5
2023-01-23,22.1
,10.5,80.5,1.8
2023-01-24,21.8
,10.7,80.5,0.6
2023-01-25,19.7
,11.4,84.5,1.0
2023-01-26,22.9
,11.4,80.6,0.0
2023-01-27,23
,11.9,81.7,0.0
2023-01-28,22.4
,11.6,80.6,2.0
2023-01-29,22.9
,11.5,80.0,0.0
2023-01-30,22.2
,11.4,85.2,0.0
2023-01-31,21.8
,10.9,80.3,0.0
