Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2021-03-01,19.8
,11.3,82.1,0.7
2021-03-02,17.2
,11,89.4,15.1
2021-03-03,20.4
,10.2,86.1,10.5
2021-03-04,17.9
,11.2,91.0,5.8
2021-03-05,20.2
,11.5,85.9,3.7
2021-03-06,19
,11,88.4,2.1
2021-03-07,18.9
,10.8,90.1,17.0
2021-03-08,19
,11.9,87.9,14.8
2021-03-09,18
,10.7,91.5,28.0
2021-03-10,16
,10,94.8,4.5
2021-03-11,19.8
,10,86.2,15.4
2021-03-12,18.2
,10.5,89.6,13.3
2021-03-13,20.6
,9.4,83.9,0.0
2021-03-14,20.6
,8.6,81.7,0.3
2021-03-15,18.6
,9.2,86.4,2.9
2021-03-16,15.2
,9.6,83.8,7.9
2021-03-17,17.9
,9.9,79.2,6.9
2021-03-18,20
,9.4,81.5,2.7
2021-03-19,19.8
,10.2,82.3,0.2
2021-03-20,20.5
,9.8,79.0,0.0
2021-03-21,14.8
,10.2,89.5,4.6
2021-03-22,18.9
,10.6,82.5,0.5
2021-03-23,20.4
,10.7,84.7,7.1
2021-03-24,20.3
,11.2,84.0,10.0
2021-03-25,20.3
,9.7,85.8,5.0
2021-03-26,21.2
,10.7,87.0,4.5
2021-03-27,19.6
,11.8,87.9,10.4
2021-03-28,20.2
,10.7,84.2,0.0
2021-03-29,19.8
,11.6,85.6,2.7
2021-03-30,20.7
,11.9,83.8,4.9
2021-03-31,21
,11.9,80.7,4.4
