Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2024-01-01,20.9
,12.2,86.7,2.2
2024-01-02,20
,11.7,88.4,1.8
2024-01-03,20.6
,11.3,87.2,5.1
2024-01-04,18.5
,12,88.4,2.4
2024-01-05,22.2
,11.9,80.8,1.7
2024-01-06,23.6
,11.3,85.0,1.9
2024-01-07,24.6
,11.8,82.8,3.1
2024-01-08,22.6
,11.6,88.4,4.7
2024-01-09,23.4
,12.2,87.3,4.6
2024-01-10,18.2
,12.4,90.7,2.7
2024-01-11,21.8
,11.5,84.8,3.3
2024-01-12,21
,11.8,84.1,3.7
2024-01-13,22.2
,12,83.6,3.4
2024-01-14,21.8
,13,80.8,3.4
2024-01-15,21.4
,13,84.3,2.2
2024-01-16,24.5
,13.1,79.5,2.1
2024-01-17,24
,11.9,83.7,8.3
2024-01-18,21.8
,12.8,84.6,2.7
2024-01-19,23
,12.4,81.8,4.2
2024-01-20,21.9
,13.5,88.8,1.8
2024-01-21,24.5
,12.3,86.2,3.0
2024-01-22,21.8
,13,85.0,1.9
2024-01-23,25.3
,12.8,82.0,3.0
2024-01-24,24.2
,13.1,86.0,3.6
2024-01-25,24.3
,12.9,80.1,2.1
2024-01-26,25
,12.2,81.7,3.2
2024-01-27,18.5
,12.6,84.1,1.2
2024-01-28,21.4
,13,81.0,1.0
2024-01-29,25.5
,12.9,80.0,3.7
2024-01-30,25.5
,13,84.4,4.8
2024-01-31,23.5
,12.7,78.5,3.3
