Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2024-02-01,22.6
,13.4,80.0,19.4
2024-02-02,19.6
,11.6,91.1,5.7
2024-02-03,20.5
,11.6,88.5,1.6
2024-02-04,20.2
,11.8,91.2,3.7
2024-02-05,22.1
,12.5,84.4,0.0
2024-02-06,22.4
,11.6,84.3,0.6
2024-02-07,23.9
,11.6,84.8,0.5
2024-02-08,24.4
,12.8,80.3,4.5
2024-02-09,23.9
,12.4,82.0,7.0
2024-02-10,20.5
,12.7,84.7,2.1
2024-02-11,22.8
,12.5,84.2,4.2
2024-02-12,21.6
,12.5,82.5,0.0
2024-02-13,19.9
,13.4,88.2,2.9
2024-02-14,21.4
,12.2,86.8,1.6
2024-02-15,23.7
,13,82.0,0.6
2024-02-16,23.3
,12.9,82.5,0.0
2024-02-17,19.8
,12.1,84.1,0.0
2024-02-18,23.8
,11.9,75.6,0.2
2024-02-19,23.6
,12.8,75.9,0.0
2024-02-20,22.9
,12.4,81.5,0.0
2024-02-21,22.1
,10.6,77.8,0.0
2024-02-22,22.9
,9.4,77.0,0.0
2024-02-23,23.4
,8.2,71.0,0.0
2024-02-24,23.8
,9.3,72.2,0.0
2024-02-25,23.2
,10.1,76.2,0.0
2024-02-26,19
,11.4,91.6,1.0
2024-02-27,23.8
,12.1,84.3,2.7
2024-02-28,24.8
,12.2,82.4,5.0
2024-02-29,22.6
,12.8,82.7,14.0
