Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2020-11-01,23.6
,9.8,38.9,0.0
2020-11-02,23.1
,9.4,40.8,0.0
2020-11-03,22.4
,8.7,44.5,0.0
2020-11-04,24
,9.9,42.6,0.0
2020-11-05,24.6
,10.9,45.4,0.0
2020-11-06,21.8
,12.2,56.7,0.6
2020-11-07,24.7
,12.5,52.7,0.0
2020-11-08,27.3
,11.5,48.2,0.0
2020-11-09,24.4
,10.4,43.9,0.0
2020-11-10,23.5
,10.9,47.1,0.0
2020-11-11,22.2
,11.6,51.7,0.0
2020-11-12,19.8
,10.8,63.7,0.6
2020-11-13,23.4
,9.6,65.0,0.1
2020-11-14,23.3
,9.6,66.2,0.1
2020-11-15,20.7
,8.9,61.0,0.0
2020-11-16,21.5
,9.2,66.1,0.7
2020-11-17,24.8
,10.2,66.9,8.1
2020-11-18,20.1
,10.3,80.3,1.7
2020-11-19,19.6
,10.1,80.2,6.0
2020-11-20,19.7
,10.5,78.5,0.9
2020-11-21,23.1
,11,67.3,0.0
2020-11-22,23.6
,10.5,62.1,0.0
2020-11-23,24.6
,11.8,70.2,0.0
2020-11-24,26.4
,10.6,60.6,0.0
2020-11-25,21.9
,11.4,60.8,0.0
2020-11-26,23.9
,11.5,68.2,1.1
2020-11-27,21.8
,11.2,74.7,4.5
2020-11-28,22.4
,10.9,72.3,0.0
2020-11-29,20.4
,10.9,79.4,0.6
2020-11-30,21.2
,S/D,81.1,9.9
