Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2025-01-01,19.2
,10.9,89.6,16.4
2025-01-02,16.3
,10.8,92.1,19.8
2025-01-03,15
,9.9,89.5,12.2
2025-01-04,19.8
,10.4,83.6,6.5
2025-01-05,19.7
,11.2,87.1,0.6
2025-01-06,18.6
,11.4,86.2,1.8
2025-01-07,20.2
,11.9,85.5,1.8
2025-01-08,17.6
,11.8,90.1,1.1
2025-01-09,18.8
,11.7,88.4,0.0
2025-01-10,19.8
,11.5,88.0,0.0
2025-01-11,15.3
,11.2,89.8,1.6
2025-01-12,21.7
,11.6,82.0,0.0
2025-01-13,20.7
,12.1,84.0,2.6
2025-01-14,21.3
,11,81.8,0.0
2025-01-15,21
,11.9,79.8,0.0
2025-01-16,19.3
,9,86.7,0.2
2025-01-17,19.6
,9.7,79.5,0.0
2025-01-18,20.3
,9,84.0,3.2
2025-01-19,22.4
,8.9,71.7,0.0
2025-01-20,21.6
,9.3,71.4,0.0
2025-01-21,17.4
,11.2,77.3,1.2
2025-01-22,20.6
,10.8,79.0,1.4
2025-01-23,22.4
,11.6,80.1,2.2
2025-01-24,21.1
,11.4,76.8,0.3
2025-01-25,23.6
,10.2,78.7,1.6
2025-01-26,23.6
,10.9,81.5,0.7
2025-01-27,20.9
,11.6,81.0,3.5
2025-01-28,20.6
,11.3,87.4,2.8
2025-01-29,20.4
,11.9,84.0,3.1
2025-01-30,22.6
,12,80.7,0.8
2025-01-31,24
,12.2,77.5,3.5
