Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2022-09-01,23.5
,9.5,76.0,0.0
2022-09-02,25.1
,10.1,75.0,0.0
2022-09-03,24.6
,10.5,77.1,0.0
2022-09-04,24.4
,10.3,77.2,0.0
2022-09-05,22.7
,10.1,82.4,0.0
2022-09-06,26.2
,9.3,76.4,0.0
2022-09-07,22.3
,9.3,79.0,0.0
2022-09-08,22.8
,9.2,80.4,0.0
2022-09-09,24.4
,9.2,78.1,0.0
2022-09-10,24.4
,10.2,78.9,0.0
2022-09-11,21.3
,9.9,76.8,0.0
2022-09-12,22.2
,9,81.4,0.0
2022-09-13,22.5
,10,83.8,0.0
2022-09-14,20.4
,10.6,84.9,0.2
2022-09-15,20
,11,79.6,8.4
2022-09-16,19.4
,11,83.6,2.5
2022-09-17,23
,9.8,68.0,0.7
2022-09-18,23
,9.9,69.3,0.1
2022-09-19,21.1
,9.2,73.5,0.0
2022-09-20,19.8
,9,75.3,0.0
2022-09-21,22.1
,9.3,75.3,0.0
2022-09-22,23.7
,9.5,70.8,0.0
2022-09-23,22.2
,9.9,72.6,0.0
2022-09-24,20.6
,11.5,86.0,0.8
2022-09-25,23.1
,10,84.4,0.4
2022-09-26,24.1
,11.1,76.3,0.0
2022-09-27,23.6
,10.7,77.2,0.0
2022-09-28,21.9
,9.2,85.6,4.3
2022-09-29,20.2
,9.6,88.4,0.9
2022-09-30,16.2
,9.6,88.6,3.7
