Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.
* T = Trazas (Precipitación < 0.1 mm/día).

,Estación:MOLLEPATA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:MOLLEPATA
,Latitud:8°11'28.93'',Longitud:77°57'14.3'',Altitud:2708,msnm.
,Tipo:PE,-Meteorológica,Código:108046
AÑO / MES / DÍA,TEMPERATURA (°C),HUMEDAD RELATIVA (%),PRECIPITACIÓN (mm/día),MAX,MIN,TOTAL
2023-12-01,18.9
,12,86.5,6.5
2023-12-02,19
,11.3,84.2,1.2
2023-12-03,24.2
,12.2,79.7,0.0
2023-12-04,23
,12.7,80.3,0.7
2023-12-05,21
,S/D,83.3,8.9
2023-12-06,17.5
,11.9,93.4,2.2
2023-12-07,19.7
,S/D,88.6,3.0
2023-12-08,21.8
,11.9,87.0,1.5
2023-12-09,23.7
,12.1,80.7,0.7
2023-12-10,23.9
,12.5,76.6,2.0
2023-12-11,25.9
,12.4,80.4,0.3
2023-12-12,22
,12.4,80.2,0.9
2023-12-13,24
,12.9,84.0,0.3
2023-12-14,21.6
,S/D,84.7,5.0
2023-12-15,21.4
,12.1,88.2,2.3
2023-12-16,23.2
,12.2,85.2,1.9
2023-12-17,22.6
,12.5,84.5,0.5
2023-12-18,22.8
,13.1,87.0,3.5
2023-12-19,24.2
,12.7,85.3,5.3
2023-12-20,21.6
,11.6,82.6,1.4
2023-12-21,23.4
,12.1,84.6,13.0
2023-12-22,20.2
,12.8,87.4,0.4
2023-12-23,20.2
,11.9,92.7,9.0
2023-12-24,24.7
,12.1,82.3,0.6
2023-12-25,21.6
,12.3,84.4,3.8
2023-12-26,21.2
,10.8,82.6,1.7
2023-12-27,16
,12.4,92.2,0.9
2023-12-28,15.7
,11.6,96.4,7.1
2023-12-29,20.4
,12.1,85.8,6.4
2023-12-30,20.1
,12.4,90.1,20.8
2023-12-31,16.3
,11.8,89.6,0.8
