Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/06/01,00:00,15.2,0.0,S/D,296,0.0
2022/06/01,01:00,14.8,0.0,S/D,313,0.0
2022/06/01,02:00,14.7,0.0,S/D,300,0.0
2022/06/01,03:00,14.5,0.0,S/D,252,0.0
2022/06/01,04:00,13.9,0.0,S/D,268,0.0
2022/06/01,05:00,13.5,0.0,S/D,329,0.0
2022/06/01,06:00,13.2,0.0,S/D,275,0.0
2022/06/01,07:00,13.5,0.0,S/D,303,0.0
2022/06/01,08:00,14.3,0.0,S/D,311,0.0
2022/06/01,09:00,16.6,0.0,S/D,201,0.0
2022/06/01,10:00,19.2,0.0,S/D,178,0.0
2022/06/01,11:00,21.0,0.0,S/D,205,1.7
2022/06/01,12:00,20.8,0.0,S/D,209,2.1
2022/06/01,13:00,22.1,0.0,S/D,194,2.1
2022/06/01,14:00,21.9,0.0,S/D,200,1.8
2022/06/01,15:00,22.1,0.0,S/D,212,2.3
2022/06/01,16:00,21.1,0.0,S/D,186,3.9
2022/06/01,17:00,20.5,0.0,S/D,190,1.7
2022/06/01,18:00,19.4,0.0,S/D,218,0.1
2022/06/01,19:00,17.6,0.0,S/D,259,0.0
2022/06/01,20:00,16.2,0.0,S/D,227,0.0
2022/06/01,21:00,15.9,0.0,S/D,248,0.0
2022/06/01,22:00,15.5,0.0,S/D,199,0.0
2022/06/01,23:00,15.2,0.0,S/D,301,0.0
2022/06/02,00:00,14.9,0.0,S/D,317,0.0
2022/06/02,01:00,14.6,0.0,S/D,271,0.0
2022/06/02,02:00,14.4,0.0,S/D,296,0.0
2022/06/02,03:00,14.1,0.0,S/D,304,0.0
2022/06/02,04:00,13.8,0.0,S/D,135,0.0
2022/06/02,05:00,14.1,0.0,S/D,164,0.0
2022/06/02,06:00,14.2,0.0,S/D,229,0.0
2022/06/02,07:00,14.5,0.0,S/D,155,0.0
2022/06/02,08:00,14.9,0.0,S/D,162,0.0
2022/06/02,09:00,15.5,0.0,S/D,246,0.0
2022/06/02,10:00,16.7,0.0,S/D,218,0.1
2022/06/02,11:00,18.4,0.0,S/D,225,0.1
2022/06/02,12:00,20.5,0.0,S/D,210,1.0
2022/06/02,13:00,21.5,0.0,S/D,233,2.1
2022/06/02,14:00,22.5,0.0,S/D,217,2.4
2022/06/02,15:00,22.6,0.0,S/D,214,2.5
2022/06/02,16:00,21.3,0.0,S/D,215,2.0
2022/06/02,17:00,20.0,0.0,S/D,208,0.6
2022/06/02,18:00,19.0,0.0,S/D,230,0.2
2022/06/02,19:00,18.1,0.0,S/D,223,0.0
2022/06/02,20:00,17.8,0.0,S/D,268,0.0
2022/06/02,21:00,17.1,0.0,S/D,291,0.0
2022/06/02,22:00,16.8,0.0,S/D,291,0.0
2022/06/02,23:00,16.6,0.0,S/D,255,0.0
2022/06/03,00:00,16.5,0.0,S/D,234,0.0
2022/06/03,01:00,16.2,0.0,S/D,248,0.0
