Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/05/01,00:00,22.6,0.0,87,258,0.0
2023/05/01,01:00,22.5,0.0,87,303,0.0
2023/05/01,02:00,22.7,0.0,85,268,0.0
2023/05/01,03:00,22.2,0.0,89,251,0.0
2023/05/01,04:00,21.3,0.0,91,16,0.0
2023/05/01,05:00,21.5,0.0,91,2,0.0
2023/05/01,06:00,21.3,0.0,91,247,0.0
2023/05/01,07:00,21.2,0.0,92,17,0.0
2023/05/01,08:00,24.0,0.0,78,120,0.0
2023/05/01,09:00,25.9,0.0,70,175,0.0
2023/05/01,10:00,27.6,0.0,65,241,0.4
2023/05/01,11:00,29.2,0.0,59,207,0.7
2023/05/01,12:00,29.2,0.0,58,218,0.5
2023/05/01,13:00,29.2,0.0,58,216,1.1
2023/05/01,14:00,29.9,0.0,54,208,1.2
2023/05/01,15:00,29.8,0.0,54,215,1.3
2023/05/01,16:00,28.9,0.0,56,200,0.7
2023/05/01,17:00,27.6,0.0,62,196,1.2
2023/05/01,18:00,26.2,0.0,67,209,0.2
2023/05/01,19:00,26.2,0.0,67,209,0.2
2023/05/01,20:00,24.1,0.0,78,304,0.0
2023/05/01,21:00,23.8,0.0,80,258,0.0
2023/05/01,22:00,24.0,0.0,78,204,0.1
2023/05/01,23:00,23.5,0.0,81,308,0.0
2023/05/02,00:00,22.6,0.0,85,165,0.0
2023/05/02,01:00,21.6,0.0,89,329,0.0
2023/05/02,02:00,21.5,0.0,89,251,0.0
2023/05/02,03:00,21.1,0.0,91,280,0.0
2023/05/02,04:00,20.4,0.0,92,171,0.0
2023/05/02,05:00,20.7,0.0,92,317,0.0
2023/05/02,06:00,21.7,0.0,89,332,0.0
2023/05/02,07:00,22.2,0.0,86,317,0.0
2023/05/02,08:00,23.1,0.0,83,135,0.0
2023/05/02,09:00,24.7,0.0,75,158,0.1
2023/05/02,10:00,27.1,0.0,64,160,0.3
2023/05/02,11:00,28.8,0.0,58,210,1.0
2023/05/02,12:00,29.5,0.0,55,210,1.4
2023/05/02,13:00,29.5,0.0,54,215,2.5
2023/05/02,14:00,29.5,0.0,53,199,2.8
2023/05/02,15:00,29.2,0.0,54,198,2.3
2023/05/02,16:00,28.7,0.0,55,200,1.7
2023/05/02,17:00,27.2,0.0,60,199,1.3
2023/05/02,18:00,25.7,0.0,65,205,0.2
2023/05/02,19:00,24.4,0.0,71,187,0.9
2023/05/02,20:00,23.3,0.0,77,314,0.0
2023/05/02,21:00,22.8,0.0,80,279,0.0
2023/05/02,22:00,22.5,0.0,82,269,0.0
2023/05/02,23:00,22.5,0.0,81,238,0.1
2023/05/03,00:00,22.1,0.0,84,342,0.0
2023/05/03,01:00,21.7,0.0,86,306,0.0
2023/05/03,02:00,21.1,0.0,88,288,0.0
2023/05/03,03:00,20.8,0.0,89,342,0.0
2023/05/03,04:00,21.5,0.0,87,299,0.0
2023/05/03,05:00,21.6,0.0,87,260,0.0
2023/05/03,06:00,21.8,0.0,87,76,0.0
2023/05/03,07:00,22.0,0.0,86,208,0.0
2023/05/03,08:00,23.2,0.0,80,164,0.0
2023/05/03,09:00,25.7,0.0,67,225,0.0
2023/05/03,10:00,26.9,0.0,62,230,0.0
2023/05/03,11:00,28.8,0.0,56,186,0.2
2023/05/03,12:00,29.9,0.0,55,235,0.2
2023/05/03,13:00,30.5,0.0,53,201,1.6
2023/05/03,14:00,30.2,0.0,55,209,1.6
2023/05/03,15:00,28.6,0.0,59,204,1.4
2023/05/03,16:00,27.8,0.0,60,178,2.0
2023/05/03,17:00,26.6,0.0,63,214,0.4
2023/05/03,18:00,25.2,0.0,68,222,0.1
2023/05/03,19:00,23.9,0.0,76,209,0.0
2023/05/03,20:00,23.1,0.0,80,210,0.0
2023/05/03,21:00,22.8,0.0,82,281,0.0
2023/05/03,22:00,22.4,0.0,84,292,0.0
2023/05/03,23:00,22.1,0.0,85,259,0.0
2023/05/04,00:00,21.9,0.0,85,345,0.0
2023/05/04,01:00,21.5,0.0,87,326,0.0
2023/05/04,02:00,21.3,0.0,88,305,0.0
2023/05/04,03:00,20.5,0.0,91,301,0.0
2023/05/04,04:00,20.6,0.0,91,264,0.0
2023/05/04,05:00,20.1,0.0,93,297,0.0
2023/05/04,06:00,20.3,0.0,92,335,0.0
2023/05/04,07:00,20.3,0.0,92,162,0.0
2023/05/04,08:00,22.0,0.0,86,250,0.0
2023/05/04,09:00,24.0,0.0,77,175,0.0
2023/05/04,10:00,26.4,0.0,67,211,0.1
2023/05/04,11:00,28.1,0.0,60,174,0.2
2023/05/04,12:00,29.9,0.0,56,208,1.5
2023/05/04,13:00,29.6,0.0,57,212,1.6
2023/05/04,14:00,29.4,0.0,57,211,1.9
2023/05/04,15:00,28.6,0.0,59,210,1.9
2023/05/04,16:00,27.8,0.0,61,220,1.5
2023/05/04,17:00,26.3,0.0,65,218,1.2
2023/05/04,18:00,24.5,0.0,73,208,0.5
2023/05/04,19:00,24.0,0.0,76,206,0.0
2023/05/04,20:00,24.1,0.0,75,245,0.0
2023/05/04,21:00,23.9,0.0,77,309,0.0
2023/05/04,22:00,23.6,0.0,79,243,0.0
2023/05/04,23:00,23.3,0.0,80,265,0.0
2023/05/05,00:00,23.2,0.0,79,155,0.0
2023/05/05,01:00,22.4,0.0,82,272,0.0
2023/05/05,02:00,21.9,0.0,85,265,0.0
2023/05/05,03:00,21.3,0.0,87,137,0.0
2023/05/05,04:00,20.7,0.0,89,128,0.0
2023/05/05,05:00,20.9,0.0,89,329,0.0
2023/05/05,06:00,21.1,0.0,88,313,0.0
2023/05/05,07:00,20.7,0.0,89,116,0.0
2023/05/05,08:00,23.4,0.0,81,118,0.0
2023/05/05,09:00,26.2,0.0,70,178,0.1
2023/05/05,10:00,27.8,0.0,64,220,0.7
2023/05/05,11:00,28.5,0.0,60,215,0.9
2023/05/05,12:00,29.2,0.0,57,219,2.3
2023/05/05,13:00,29.2,0.0,57,215,1.8
2023/05/05,14:00,28.9,0.0,58,198,2.1
2023/05/05,15:00,28.5,0.0,59,222,1.7
2023/05/05,16:00,27.2,0.0,63,219,1.4
2023/05/05,17:00,25.6,0.0,70,222,0.6
2023/05/05,18:00,24.9,0.0,73,245,0.0
2023/05/05,19:00,24.2,0.0,76,251,0.0
2023/05/05,20:00,23.3,0.0,80,282,0.0
2023/05/05,21:00,22.5,0.0,84,276,0.0
2023/05/05,22:00,22.4,0.0,83,311,0.0
2023/05/05,23:00,22.4,0.0,81,291,0.0
2023/05/06,00:00,22.4,S/D,80,S/D,S/D
2023/05/06,01:00,22.2,0.0,82,305,0.0
2023/05/06,02:00,21.6,0.0,85,296,0.0
2023/05/06,03:00,21.2,0.0,86,320,0.0
2023/05/06,04:00,20.1,0.0,90,242,0.0
2023/05/06,05:00,19.7,0.0,91,112,0.0
2023/05/06,06:00,20.1,0.0,91,111,0.0
2023/05/06,07:00,20.9,0.0,89,14,0.0
2023/05/06,08:00,22.5,0.0,84,227,0.0
2023/05/06,09:00,25.6,0.0,71,250,0.0
2023/05/06,10:00,27.1,0.0,64,208,0.0
2023/05/06,11:00,28.6,0.0,59,211,0.0
2023/05/06,12:00,29.9,0.0,56,195,0.2
2023/05/06,13:00,30.0,0.0,55,218,1.6
2023/05/06,14:00,29.7,0.0,56,215,1.8
2023/05/06,15:00,29.1,0.0,57,210,1.5
2023/05/06,16:00,28.8,0.0,58,215,1.3
2023/05/06,17:00,27.2,0.0,63,215,0.3
2023/05/06,18:00,26.0,0.0,68,230,0.1
2023/05/06,19:00,24.6,0.0,74,229,0.1
2023/05/06,20:00,24.0,0.0,78,240,0.0
2023/05/06,21:00,23.7,0.0,80,288,0.0
2023/05/06,22:00,23.7,0.0,80,281,0.0
2023/05/06,23:00,23.5,0.0,81,297,0.0
2023/05/07,00:00,23.0,0.0,84,259,0.0
2023/05/07,01:00,22.8,0.0,85,264,0.0
2023/05/07,02:00,22.8,0.0,85,326,0.0
2023/05/07,03:00,22.6,0.0,86,296,0.0
2023/05/07,04:00,22.0,0.0,88,177,0.0
2023/05/07,05:00,21.4,0.0,91,231,0.0
2023/05/07,06:00,20.9,0.0,91,20,0.0
2023/05/07,07:00,21.0,0.0,92,266,0.0
2023/05/07,08:00,22.2,0.0,87,228,0.0
2023/05/07,09:00,24.3,0.0,77,208,0.0
2023/05/07,10:00,26.6,0.0,66,241,0.0
2023/05/07,11:00,28.4,0.0,60,235,0.4
2023/05/07,12:00,29.3,0.0,59,203,0.9
2023/05/07,13:00,28.7,0.0,61,219,1.1
2023/05/07,14:00,28.6,0.0,61,218,2.3
2023/05/07,15:00,28.4,0.0,63,221,1.4
2023/05/07,16:00,27.4,0.0,66,223,1.1
2023/05/07,17:00,26.7,0.0,69,216,0.4
2023/05/07,18:00,25.5,0.0,73,231,0.2
2023/05/07,19:00,24.5,0.0,78,216,0.1
2023/05/07,20:00,24.4,0.0,79,192,0.0
2023/05/07,21:00,24.1,0.0,80,158,0.0
2023/05/07,22:00,23.9,0.0,82,284,0.0
2023/05/07,23:00,23.6,0.0,84,166,0.0
2023/05/08,00:00,23.5,0.1,84,207,0.0
2023/05/08,01:00,22.8,0.1,89,272,0.0
2023/05/08,02:00,22.7,0.0,88,333,0.0
2023/05/08,03:00,22.7,0.0,88,330,0.0
2023/05/08,04:00,22.4,0.0,89,213,0.0
2023/05/08,05:00,22.1,0.0,90,247,0.0
2023/05/08,06:00,21.5,0.0,91,280,0.0
2023/05/08,07:00,21.3,0.0,93,239,0.0
2023/05/08,08:00,23.1,0.0,85,158,0.0
2023/05/08,09:00,25.3,0.0,73,160,0.0
2023/05/08,10:00,26.5,0.0,68,221,0.0
2023/05/08,11:00,28.2,0.0,61,207,0.7
2023/05/08,12:00,29.3,0.0,58,225,2.0
2023/05/08,13:00,29.4,0.0,58,207,1.9
2023/05/08,14:00,29.0,0.0,60,212,2.4
2023/05/08,15:00,28.6,0.0,61,203,1.8
2023/05/08,16:00,28.4,0.0,62,199,1.0
2023/05/08,17:00,27.4,0.0,65,198,1.0
2023/05/08,18:00,25.5,0.0,72,196,0.5
2023/05/08,19:00,24.3,0.0,77,199,0.0
2023/05/08,20:00,23.9,0.0,79,250,0.0
2023/05/08,21:00,23.4,0.0,81,283,0.0
2023/05/08,22:00,22.7,0.0,83,276,0.0
2023/05/08,23:00,22.6,0.0,83,302,0.0
2023/05/09,00:00,22.0,0.0,85,282,0.0
2023/05/09,01:00,21.5,0.0,87,235,0.0
2023/05/09,02:00,21.9,0.0,86,350,0.0
2023/05/09,03:00,22.5,0.0,83,272,0.0
2023/05/09,04:00,22.6,0.0,84,302,0.0
2023/05/09,05:00,22.2,0.0,86,291,0.0
2023/05/09,06:00,22.1,0.0,86,301,0.0
2023/05/09,07:00,22.6,0.0,83,333,0.0
2023/05/09,08:00,23.3,0.0,81,316,0.0
2023/05/09,09:00,23.6,0.0,82,246,0.0
2023/05/09,10:00,24.0,0.0,80,226,0.0
2023/05/09,11:00,25.0,0.0,77,219,0.2
2023/05/09,12:00,25.9,0.0,71,231,0.1
2023/05/09,13:00,27.6,0.0,63,193,0.1
2023/05/09,14:00,27.3,0.0,64,221,0.5
2023/05/09,15:00,26.5,0.0,67,212,0.5
2023/05/09,16:00,25.8,0.0,68,219,0.5
2023/05/09,17:00,24.7,0.0,72,227,0.4
2023/05/09,18:00,24.1,0.0,75,214,0.0
2023/05/09,19:00,23.5,0.0,77,270,0.0
2023/05/09,20:00,22.9,0.0,81,320,0.0
2023/05/09,21:00,22.3,0.0,85,279,0.0
2023/05/09,22:00,22.2,0.0,86,236,0.0
2023/05/09,23:00,22.3,0.0,84,224,0.0
2023/05/10,00:00,22.3,0.0,84,281,0.0
2023/05/10,01:00,22.0,0.0,86,280,0.0
2023/05/10,02:00,22.0,0.0,85,4,0.0
2023/05/10,03:00,22.3,0.0,84,359,0.0
2023/05/10,04:00,22.2,0.0,87,153,0.0
2023/05/10,05:00,22.0,0.0,89,271,0.0
2023/05/10,06:00,21.1,0.0,91,245,0.0
2023/05/10,07:00,20.7,0.0,92,299,0.0
2023/05/10,08:00,21.7,0.0,87,280,0.0
2023/05/10,09:00,23.3,0.0,81,190,0.0
2023/05/10,10:00,25.8,0.0,71,220,0.2
2023/05/10,11:00,27.3,0.0,64,208,0.5
2023/05/10,12:00,27.9,0.0,62,223,1.4
2023/05/10,13:00,28.4,0.0,61,216,1.0
2023/05/10,14:00,28.3,0.0,62,199,1.3
2023/05/10,15:00,27.8,0.0,64,215,1.1
2023/05/10,16:00,25.9,0.0,69,207,1.0
2023/05/10,17:00,24.5,0.0,73,225,0.5
2023/05/10,18:00,23.8,0.0,76,222,0.5
2023/05/10,19:00,23.2,0.0,78,192,0.2
2023/05/10,20:00,23.2,0.0,78,228,0.0
2023/05/10,21:00,23.2,0.0,79,252,0.0
2023/05/10,22:00,23.1,0.0,80,160,0.0
2023/05/10,23:00,22.9,0.0,81,261,0.0
2023/05/11,00:00,22.6,0.0,82,281,0.0
2023/05/11,01:00,22.1,0.0,85,292,0.0
2023/05/11,02:00,22.1,0.0,83,280,0.0
