Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/06/01,00:00,19.0,0.0,88,235,0.3
2025/06/01,01:00,19.0,0.0,87,212,1.2
2025/06/01,02:00,18.8,0.0,88,217,0.4
2025/06/01,03:00,18.6,0.0,89,191,0.1
2025/06/01,04:00,18.5,0.0,89,254,0.0
2025/06/01,05:00,18.3,0.0,90,264,0.1
2025/06/01,06:00,18.2,0.0,91,218,0.1
2025/06/01,07:00,18.3,0.0,90,267,0.1
2025/06/01,08:00,18.8,0.0,89,341,0.0
2025/06/01,09:00,19.7,0.0,85,164,0.2
2025/06/01,10:00,20.6,0.0,81,174,1.8
2025/06/01,11:00,21.5,0.0,78,257,1.5
2025/06/01,12:00,22.6,0.0,74,265,2.0
2025/06/01,13:00,24.1,0.0,68,212,2.0
2025/06/01,14:00,24.3,0.0,67,231,2.7
2025/06/01,15:00,23.9,0.0,68,243,3.1
2025/06/01,16:00,23.3,0.0,70,231,2.0
2025/06/01,17:00,22.4,0.0,73,234,2.0
2025/06/01,18:00,20.9,0.0,79,242,1.2
2025/06/01,19:00,19.8,0.0,85,246,0.9
2025/06/01,20:00,19.3,0.1,88,232,0.4
2025/06/01,21:00,18.8,0.2,92,246,0.4
2025/06/01,22:00,18.8,0.0,93,253,0.4
2025/06/01,23:00,18.8,0.0,91,231,0.5
2025/06/02,00:00,18.8,0.0,91,245,0.1
2025/06/02,01:00,18.8,0.0,90,257,0.1
2025/06/02,02:00,18.8,0.0,90,250,0.1
2025/06/02,03:00,18.8,0.0,90,242,0.0
2025/06/02,04:00,18.8,0.0,91,241,0.1
2025/06/02,05:00,18.7,0.0,93,207,0.6
2025/06/02,06:00,18.4,0.0,94,200,1.3
2025/06/02,07:00,18.4,0.0,95,204,0.1
2025/06/02,08:00,18.5,0.0,96,248,0.7
2025/06/02,09:00,18.7,0.0,95,223,0.4
2025/06/02,10:00,19.7,0.0,91,152,0.6
2025/06/02,11:00,20.5,0.0,84,308,0.5
2025/06/02,12:00,21.5,0.0,79,255,0.6
2025/06/02,13:00,22.5,0.0,76,245,1.5
2025/06/02,14:00,23.0,0.0,74,244,1.8
2025/06/02,15:00,23.1,0.0,74,238,1.9
2025/06/02,16:00,22.3,0.0,76,243,2.0
2025/06/02,17:00,21.2,0.0,80,241,1.6
2025/06/02,18:00,20.1,0.0,84,231,1.0
2025/06/02,19:00,19.1,0.0,88,235,0.4
2025/06/02,20:00,18.7,0.0,90,241,0.6
2025/06/02,21:00,18.8,0.0,90,244,0.5
2025/06/02,22:00,19.1,0.0,89,216,0.4
2025/06/02,23:00,19.1,0.0,88,204,1.0
2025/06/03,00:00,18.9,0.0,91,200,1.5
2025/06/03,01:00,18.7,0.0,92,201,0.7
2025/06/03,02:00,18.7,0.0,93,232,0.1
2025/06/03,03:00,18.6,0.0,93,191,0.6
2025/06/03,04:00,18.7,0.0,93,213,0.0
2025/06/03,05:00,18.6,0.0,93,226,0.0
2025/06/03,06:00,18.5,0.0,94,193,0.3
2025/06/03,07:00,18.4,0.0,95,187,0.5
2025/06/03,08:00,18.7,0.0,94,218,0.5
2025/06/03,09:00,19.4,0.0,90,236,0.9
2025/06/03,10:00,19.8,0.0,87,253,1.8
2025/06/03,11:00,20.4,0.0,83,230,0.8
2025/06/03,12:00,21.0,0.0,80,281,1.1
2025/06/03,13:00,21.7,0.0,77,253,0.9
2025/06/03,14:00,23.3,0.0,72,224,1.1
2025/06/03,15:00,24.0,0.0,70,231,2.5
2025/06/03,16:00,22.9,0.0,73,227,2.1
2025/06/03,17:00,21.2,0.0,78,235,1.4
2025/06/03,18:00,20.0,0.0,83,239,1.3
2025/06/03,19:00,19.5,0.0,86,242,0.5
2025/06/03,20:00,19.3,0.0,88,223,0.3
2025/06/03,21:00,19.2,0.0,89,209,0.3
2025/06/03,22:00,19.1,0.0,89,196,2.1
2025/06/03,23:00,18.9,0.0,90,213,0.3
2025/06/04,00:00,18.8,0.0,91,211,0.4
2025/06/04,01:00,18.5,0.0,94,231,0.4
2025/06/04,02:00,18.4,0.0,95,215,0.0
2025/06/04,03:00,18.4,0.0,93,144,0.1
2025/06/04,04:00,18.6,0.0,93,131,0.0
2025/06/04,05:00,18.7,0.0,91,158,0.1
2025/06/04,06:00,18.8,0.0,91,194,0.0
2025/06/04,07:00,18.8,0.0,91,150,0.0
2025/06/04,08:00,19.1,0.0,89,207,0.1
2025/06/04,09:00,19.7,0.0,87,256,0.5
2025/06/04,10:00,20.3,0.0,83,250,0.4
2025/06/04,11:00,21.0,0.0,80,244,1.0
2025/06/04,12:00,21.3,0.0,78,226,1.0
2025/06/04,13:00,22.1,0.0,75,235,1.4
2025/06/04,14:00,23.1,0.0,72,252,1.6
2025/06/04,15:00,23.2,0.0,71,232,2.1
2025/06/04,16:00,22.6,0.0,72,222,1.9
2025/06/04,17:00,21.4,0.0,76,238,2.0
2025/06/04,18:00,20.2,0.0,82,240,1.4
2025/06/04,19:00,19.4,0.0,85,232,0.8
2025/06/04,20:00,19.2,0.0,86,241,0.2
2025/06/04,21:00,19.2,0.0,86,196,1.9
2025/06/04,22:00,19.1,0.0,87,214,0.9
2025/06/04,23:00,19.0,0.0,88,204,1.3
2025/06/05,00:00,19.0,0.0,87,195,0.7
2025/06/05,01:00,19.1,0.0,87,315,0.0
2025/06/05,02:00,19.0,0.0,87,205,0.5
2025/06/05,03:00,18.9,0.0,86,235,0.3
2025/06/05,04:00,18.8,0.0,87,222,0.4
2025/06/05,05:00,18.6,0.0,88,275,0.0
2025/06/05,06:00,18.5,0.0,89,198,0.1
2025/06/05,07:00,18.4,0.0,89,224,0.1
2025/06/05,08:00,18.7,0.0,89,220,0.0
2025/06/05,09:00,19.3,0.0,85,258,0.2
2025/06/05,10:00,19.7,0.0,84,291,0.5
2025/06/05,11:00,20.0,0.0,82,268,0.5
2025/06/05,12:00,20.5,0.0,80,178,0.6
2025/06/05,13:00,21.7,0.0,75,234,1.4
2025/06/05,14:00,23.0,0.0,70,282,2.0
2025/06/05,15:00,23.8,0.0,67,218,2.3
2025/06/05,16:00,23.2,0.0,69,229,1.7
2025/06/05,17:00,21.9,0.0,73,233,1.8
2025/06/05,18:00,20.2,0.0,79,231,1.3
2025/06/05,19:00,19.0,0.0,86,235,0.9
2025/06/05,20:00,18.6,0.0,90,239,0.6
2025/06/05,21:00,18.7,0.0,91,228,1.1
2025/06/05,22:00,18.8,0.0,90,241,0.4
2025/06/05,23:00,18.8,0.0,89,319,0.0
2025/06/06,00:00,18.8,0.0,90,250,0.1
2025/06/06,01:00,18.7,0.0,90,209,0.0
2025/06/06,02:00,18.7,0.0,90,301,0.1
2025/06/06,03:00,18.7,0.0,90,256,0.4
2025/06/06,04:00,18.6,0.0,90,257,0.0
2025/06/06,05:00,18.7,0.0,89,192,1.4
2025/06/06,06:00,18.5,0.0,90,183,1.5
2025/06/06,07:00,18.0,0.0,94,179,0.0
2025/06/06,08:00,18.4,0.0,94,277,0.1
2025/06/06,09:00,19.4,0.0,87,173,0.8
2025/06/06,10:00,20.6,0.0,80,274,0.0
2025/06/06,11:00,21.5,0.0,76,284,0.5
2025/06/06,12:00,21.8,0.0,75,322,0.7
2025/06/06,13:00,22.5,0.0,73,241,1.4
2025/06/06,14:00,23.2,0.0,70,230,1.8
2025/06/06,15:00,23.9,0.0,68,240,2.2
2025/06/06,16:00,23.6,0.0,68,222,2.4
2025/06/06,17:00,22.1,0.0,73,228,2.1
2025/06/06,18:00,20.5,0.0,79,220,0.9
2025/06/06,19:00,19.7,0.0,83,247,0.9
2025/06/06,20:00,19.3,0.0,84,220,1.2
2025/06/06,21:00,19.2,0.0,85,251,0.7
2025/06/06,22:00,19.2,0.0,86,273,0.5
2025/06/06,23:00,19.1,0.0,86,282,0.1
2025/06/07,00:00,18.9,0.0,87,245,0.5
2025/06/07,01:00,18.8,0.0,88,313,0.0
2025/06/07,02:00,18.8,0.0,87,160,0.3
2025/06/07,03:00,18.5,0.0,89,244,0.4
2025/06/07,04:00,18.3,0.0,90,311,0.0
2025/06/07,05:00,18.3,0.0,90,339,0.1
2025/06/07,06:00,18.3,0.0,91,144,0.0
2025/06/07,07:00,18.2,0.0,91,14,0.0
2025/06/07,08:00,18.7,0.0,88,257,0.8
2025/06/07,09:00,19.9,0.0,83,209,0.8
2025/06/07,10:00,20.9,0.0,79,248,1.0
2025/06/07,11:00,22.2,0.0,73,243,1.9
2025/06/07,12:00,22.8,0.0,71,250,2.8
2025/06/07,13:00,22.3,0.0,73,243,2.3
2025/06/07,14:00,21.7,0.0,75,231,1.8
2025/06/07,15:00,21.8,0.0,74,226,2.0
2025/06/07,16:00,21.3,0.0,75,245,1.8
2025/06/07,17:00,20.9,0.0,77,224,1.0
2025/06/07,18:00,20.0,0.0,81,231,0.5
2025/06/07,19:00,19.0,0.0,83,208,2.3
2025/06/07,20:00,18.6,0.0,85,201,1.8
2025/06/07,21:00,18.3,0.0,87,292,0.2
2025/06/07,22:00,18.1,0.0,88,272,0.5
2025/06/07,23:00,18.0,0.0,89,290,0.5
