Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/06/01,00:00,16.1,0.0,91,152,0.0
2024/06/01,01:00,15.7,0.0,92,203,0.0
2024/06/01,02:00,16.0,0.0,92,202,0.0
2024/06/01,03:00,15.9,0.0,92,143,0.0
2024/06/01,04:00,15.7,0.0,93,188,0.0
2024/06/01,05:00,15.7,0.0,93,249,0.0
2024/06/01,06:00,15.7,0.0,94,247,0.0
2024/06/01,07:00,15.5,0.0,95,250,0.0
2024/06/01,08:00,15.6,0.0,95,13,0.0
2024/06/01,09:00,15.9,0.0,94,271,0.0
2024/06/01,10:00,16.4,0.0,92,257,0.0
2024/06/01,11:00,17.2,0.0,89,225,0.0
2024/06/01,12:00,18.2,0.0,83,232,0.6
2024/06/01,13:00,18.3,0.0,82,195,0.4
2024/06/01,14:00,19.8,0.0,76,222,1.1
2024/06/01,15:00,21.0,0.0,71,223,1.3
2024/06/01,16:00,20.7,0.0,70,226,1.3
2024/06/01,17:00,19.6,0.0,73,221,0.6
2024/06/01,18:00,17.8,0.0,80,219,0.1
2024/06/01,19:00,16.2,0.0,87,220,0.0
2024/06/01,20:00,15.6,0.0,89,281,0.0
2024/06/01,21:00,15.0,0.0,91,283,0.0
2024/06/01,22:00,14.7,0.0,92,321,0.0
2024/06/01,23:00,14.7,0.0,92,293,0.0
2024/06/02,00:00,14.3,0.0,93,289,0.0
2024/06/02,01:00,13.9,0.0,94,300,0.0
2024/06/02,02:00,13.5,0.0,94,298,0.0
2024/06/02,03:00,13.4,0.0,95,252,0.0
2024/06/02,04:00,13.8,0.0,95,259,0.0
2024/06/02,05:00,14.4,0.0,95,287,0.0
2024/06/02,06:00,14.8,0.0,95,280,0.0
2024/06/02,07:00,15.2,0.0,94,333,0.0
2024/06/02,08:00,15.6,0.0,93,5,0.0
2024/06/02,09:00,16.2,0.0,91,15,0.0
2024/06/02,10:00,17.9,0.0,81,18,0.0
2024/06/02,11:00,18.7,0.0,78,235,0.0
2024/06/02,12:00,19.9,0.0,74,191,0.0
2024/06/02,13:00,21.1,0.0,70,224,0.3
2024/06/02,14:00,22.2,0.0,67,207,0.6
2024/06/02,15:00,22.3,0.0,67,216,0.5
2024/06/02,16:00,22.2,0.0,67,212,1.1
2024/06/02,17:00,21.0,0.0,70,208,0.1
2024/06/02,18:00,19.2,0.0,76,206,0.0
2024/06/02,19:00,17.5,0.0,82,238,0.0
2024/06/02,20:00,16.6,0.0,85,267,0.0
2024/06/02,21:00,15.6,0.0,88,269,0.0
2024/06/02,22:00,14.9,0.0,91,138,0.0
2024/06/02,23:00,14.6,0.0,92,279,0.0
2024/06/03,00:00,15.0,0.0,92,248,0.0
2024/06/03,01:00,14.2,0.0,92,125,0.0
2024/06/03,02:00,13.4,0.0,93,283,0.0
2024/06/03,03:00,13.1,0.0,94,233,0.0
2024/06/03,04:00,12.8,0.0,94,157,0.0
2024/06/03,05:00,12.4,0.0,95,169,0.0
2024/06/03,06:00,12.3,0.0,95,44,0.0
2024/06/03,07:00,12.7,0.0,95,227,0.0
2024/06/03,08:00,15.1,0.0,95,271,0.0
2024/06/03,09:00,17.1,0.0,88,237,0.1
2024/06/03,10:00,18.6,0.0,80,215,0.3
2024/06/03,11:00,19.7,0.0,75,260,0.1
2024/06/03,12:00,21.1,0.0,70,239,0.7
2024/06/03,13:00,21.9,0.0,68,208,0.7
2024/06/03,14:00,22.1,0.0,67,206,0.6
2024/06/03,15:00,22.6,0.0,65,210,0.8
2024/06/03,16:00,22.2,0.0,66,217,0.4
2024/06/03,17:00,21.6,0.0,68,223,0.2
2024/06/03,18:00,19.9,0.0,74,217,0.0
2024/06/03,19:00,18.1,0.0,82,234,0.0
2024/06/03,20:00,16.8,0.0,87,223,0.0
2024/06/03,21:00,16.1,0.0,89,229,0.0
2024/06/03,22:00,15.6,0.0,91,231,0.0
2024/06/03,23:00,15.5,0.0,92,257,0.0
2024/06/04,00:00,15.8,0.0,92,283,0.0
2024/06/04,01:00,16.0,0.0,92,327,0.0
2024/06/04,02:00,16.3,0.0,91,188,0.0
2024/06/04,03:00,16.4,0.0,91,112,0.0
2024/06/04,04:00,16.5,0.0,90,124,0.0
2024/06/04,05:00,16.7,0.0,89,116,0.0
2024/06/04,06:00,16.8,0.0,89,222,0.0
2024/06/04,07:00,16.8,0.0,90,145,0.0
2024/06/04,08:00,17.0,0.0,89,119,0.0
2024/06/04,09:00,17.8,0.0,84,60,0.0
2024/06/04,10:00,20.0,0.0,75,71,0.0
2024/06/04,11:00,22.2,0.0,67,253,0.0
2024/06/04,12:00,24.2,0.0,63,263,0.2
2024/06/04,13:00,25.5,0.0,59,222,1.1
2024/06/04,14:00,24.3,0.0,63,220,1.4
2024/06/04,15:00,22.8,0.0,66,207,0.7
2024/06/04,16:00,21.6,0.0,69,222,1.3
2024/06/04,17:00,19.8,0.0,75,222,0.4
2024/06/04,18:00,18.4,0.0,81,214,0.2
2024/06/04,19:00,17.3,0.0,86,230,0.0
2024/06/04,20:00,16.9,0.0,89,226,0.0
2024/06/04,21:00,16.6,0.0,90,263,0.0
2024/06/04,22:00,16.3,0.0,92,291,0.0
2024/06/04,23:00,16.0,0.0,93,286,0.0
2024/06/05,00:00,16.1,0.0,93,283,0.0
2024/06/05,01:00,15.8,0.0,94,296,0.0
2024/06/05,02:00,15.6,0.0,94,205,0.0
2024/06/05,03:00,15.8,0.0,94,320,0.0
2024/06/05,04:00,16.0,0.0,94,265,0.0
2024/06/05,05:00,16.1,0.0,94,306,0.0
2024/06/05,06:00,16.3,0.0,93,256,0.0
2024/06/05,07:00,16.0,0.0,94,208,0.0
2024/06/05,08:00,16.7,0.0,93,245,0.0
2024/06/05,09:00,18.9,0.0,83,235,0.0
2024/06/05,10:00,21.2,0.0,73,251,0.0
2024/06/05,11:00,22.9,0.0,67,213,0.1
2024/06/05,12:00,24.3,0.0,63,211,0.0
2024/06/05,13:00,24.6,0.0,61,218,1.2
2024/06/05,14:00,24.0,0.0,63,225,1.3
2024/06/05,15:00,23.3,0.0,64,222,0.9
2024/06/05,16:00,22.3,0.0,67,218,0.6
2024/06/05,17:00,21.0,0.0,73,209,0.2
2024/06/05,18:00,19.3,0.0,80,227,0.1
2024/06/05,19:00,18.1,0.0,87,232,0.0
2024/06/05,20:00,17.6,0.0,90,250,0.0
2024/06/05,21:00,17.1,0.0,91,237,0.0
2024/06/05,22:00,16.7,0.0,92,278,0.0
2024/06/05,23:00,16.5,0.0,93,292,0.0
2024/06/06,00:00,16.3,0.0,94,248,0.0
2024/06/06,01:00,15.3,0.0,94,302,0.0
2024/06/06,02:00,15.6,0.0,95,299,0.0
2024/06/06,03:00,15.8,0.0,95,273,0.0
2024/06/06,04:00,15.6,0.0,95,276,0.0
2024/06/06,05:00,15.5,0.0,96,215,0.0
2024/06/06,06:00,15.9,0.0,96,182,0.0
2024/06/06,07:00,16.3,0.0,96,222,0.0
2024/06/06,08:00,16.5,0.0,95,231,0.0
2024/06/06,09:00,16.7,0.0,95,240,0.0
2024/06/06,10:00,17.0,0.0,94,241,0.0
2024/06/06,11:00,18.0,0.0,89,217,0.1
2024/06/06,12:00,19.1,0.0,84,209,0.2
2024/06/06,13:00,20.8,0.0,76,240,0.4
2024/06/06,14:00,22.4,0.0,70,231,1.4
2024/06/06,15:00,23.0,0.0,67,229,1.6
2024/06/06,16:00,22.9,0.0,67,226,1.1
2024/06/06,17:00,21.7,0.0,71,221,0.2
2024/06/06,18:00,19.7,0.0,78,226,0.0
2024/06/06,19:00,17.4,0.0,87,229,0.0
2024/06/06,20:00,16.6,0.0,92,226,0.0
2024/06/06,21:00,16.4,0.0,93,223,0.0
2024/06/06,22:00,15.9,0.0,95,214,0.0
2024/06/06,23:00,16.0,0.0,96,252,0.0
2024/06/07,00:00,16.1,0.0,96,186,0.0
2024/06/07,01:00,16.1,0.0,95,137,0.0
2024/06/07,02:00,16.0,0.0,96,154,0.0
2024/06/07,03:00,15.9,0.0,96,120,0.0
2024/06/07,04:00,15.9,0.0,96,128,0.0
2024/06/07,05:00,15.9,0.0,97,119,0.0
2024/06/07,06:00,15.8,0.0,97,168,0.0
2024/06/07,07:00,15.6,0.0,97,169,0.0
2024/06/07,08:00,15.7,0.0,97,205,0.0
2024/06/07,09:00,15.9,0.0,97,172,0.0
2024/06/07,10:00,16.2,0.0,97,246,0.1
2024/06/07,11:00,17.2,0.0,93,278,0.0
2024/06/07,12:00,19.1,0.0,83,218,0.3
2024/06/07,13:00,21.4,0.0,74,234,1.3
2024/06/07,14:00,22.0,0.0,70,244,0.5
2024/06/07,15:00,22.8,0.0,68,218,0.8
2024/06/07,16:00,22.2,0.0,70,224,0.7
2024/06/07,17:00,20.6,0.0,75,226,0.5
2024/06/07,18:00,17.7,0.0,85,229,0.3
2024/06/07,19:00,16.5,0.0,92,221,0.0
2024/06/07,20:00,16.3,0.0,93,190,0.0
2024/06/07,21:00,16.3,0.0,94,222,0.0
2024/06/07,22:00,16.1,0.0,95,227,0.0
2024/06/07,23:00,16.1,0.0,96,201,0.0
2024/06/08,00:00,16.2,0.0,96,201,0.0
2024/06/08,01:00,16.1,0.0,96,224,0.0
2024/06/08,02:00,16.0,0.0,96,163,0.0
2024/06/08,03:00,15.8,0.0,96,174,0.0
2024/06/08,04:00,15.7,0.0,97,192,0.1
2024/06/08,05:00,15.4,0.0,97,190,0.0
2024/06/08,06:00,15.4,0.0,97,195,0.0
2024/06/08,07:00,15.5,0.0,97,265,0.0
2024/06/08,08:00,15.7,0.1,97,139,0.0
2024/06/08,09:00,16.1,0.0,96,167,0.0
2024/06/08,10:00,16.9,0.0,93,71,0.0
2024/06/08,11:00,18.2,0.0,86,184,0.0
2024/06/08,12:00,19.7,0.0,79,185,0.0
2024/06/08,13:00,22.1,0.0,70,194,0.2
2024/06/08,14:00,23.0,0.0,66,212,0.5
2024/06/08,15:00,22.6,0.0,68,225,1.2
2024/06/08,16:00,21.4,0.0,72,227,0.6
2024/06/08,17:00,20.9,0.0,73,219,0.4
2024/06/08,18:00,18.9,0.0,80,218,0.3
2024/06/08,19:00,16.9,0.0,89,221,0.1
2024/06/08,20:00,16.7,0.0,91,214,0.0
2024/06/08,21:00,16.6,0.0,92,228,0.0
2024/06/08,22:00,16.6,0.0,93,227,0.0
2024/06/08,23:00,16.7,0.0,93,185,0.0
2024/06/09,00:00,16.7,0.0,93,223,0.0
2024/06/09,01:00,16.6,0.0,93,182,0.0
2024/06/09,02:00,16.4,0.0,94,180,0.1
2024/06/09,03:00,16.2,0.0,95,173,0.0
2024/06/09,04:00,16.2,0.0,96,182,0.0
2024/06/09,05:00,16.2,0.0,95,181,0.0
2024/06/09,06:00,16.3,0.0,94,171,0.1
2024/06/09,07:00,16.2,0.0,93,148,0.0
2024/06/09,08:00,16.7,0.0,92,228,0.0
2024/06/09,09:00,17.5,0.0,87,142,0.0
2024/06/09,10:00,18.6,0.0,80,228,0.4
2024/06/09,11:00,19.1,0.0,77,178,0.1
2024/06/09,12:00,20.0,0.0,74,190,0.0
2024/06/09,13:00,20.4,0.0,73,211,0.4
2024/06/09,14:00,21.2,0.0,68,215,0.8
2024/06/09,15:00,21.8,0.0,66,219,0.4
2024/06/09,16:00,22.0,0.0,65,237,0.4
2024/06/09,17:00,21.5,0.0,66,204,0.0
2024/06/09,18:00,19.3,0.0,74,190,0.0
2024/06/09,19:00,18.0,0.0,79,200,0.0
2024/06/09,20:00,17.2,0.0,83,226,0.0
2024/06/09,21:00,16.9,0.0,84,225,0.0
2024/06/09,22:00,16.9,0.0,84,269,0.0
2024/06/09,23:00,16.8,0.0,84,200,0.0
2024/06/10,00:00,16.7,0.0,85,264,0.0
2024/06/10,01:00,16.4,0.0,87,167,0.0
2024/06/10,02:00,16.5,0.0,88,263,0.0
2024/06/10,03:00,16.3,0.0,89,235,0.0
2024/06/10,04:00,16.1,0.0,89,311,0.0
2024/06/10,05:00,15.8,0.0,91,247,0.0
2024/06/10,06:00,15.7,0.0,92,228,0.0
2024/06/10,07:00,15.6,0.0,92,247,0.0
2024/06/10,08:00,17.2,0.0,86,87,0.0
2024/06/10,09:00,18.2,0.0,80,176,0.0
2024/06/10,10:00,19.7,0.0,74,220,0.0
2024/06/10,11:00,21.5,0.0,68,189,0.1
2024/06/10,12:00,22.8,0.0,64,225,0.3
2024/06/10,13:00,24.0,0.0,61,220,1.3
2024/06/10,14:00,24.4,0.0,59,221,1.8
2024/06/10,15:00,22.2,0.0,65,200,1.6
2024/06/10,16:00,20.8,0.0,70,211,1.3
2024/06/10,17:00,20.5,0.0,70,214,0.6
2024/06/10,18:00,19.1,0.0,74,199,0.0
2024/06/10,19:00,18.0,0.0,78,234,0.0
2024/06/10,20:00,17.3,0.0,82,277,0.0
2024/06/10,21:00,16.8,0.0,84,273,0.0
2024/06/10,22:00,16.5,0.0,86,303,0.0
2024/06/10,23:00,16.5,0.0,86,256,0.0
2024/06/11,00:00,15.9,0.0,88,347,0.0
2024/06/11,01:00,15.5,0.0,90,288,0.0
2024/06/11,02:00,15.3,0.0,90,268,0.0
2024/06/11,03:00,15.0,0.0,92,318,0.0
2024/06/11,04:00,15.3,0.0,91,316,0.0
2024/06/11,05:00,15.0,0.0,92,259,0.0
2024/06/11,06:00,14.9,0.0,94,296,0.0
2024/06/11,07:00,14.4,0.0,94,50,0.0
2024/06/11,08:00,16.4,0.0,90,231,0.0
2024/06/11,09:00,18.5,0.0,80,251,0.0
2024/06/11,10:00,20.2,0.0,73,227,0.1
2024/06/11,11:00,21.9,0.0,67,230,0.2
2024/06/11,12:00,23.1,0.0,63,211,0.3
2024/06/11,13:00,23.6,0.0,62,219,0.6
2024/06/11,14:00,24.3,0.0,61,216,0.7
2024/06/11,15:00,23.8,0.0,62,221,0.7
2024/06/11,16:00,22.9,0.0,65,217,0.5
2024/06/11,17:00,21.3,0.0,69,222,0.1
2024/06/11,18:00,19.5,0.0,76,217,0.5
2024/06/11,19:00,17.9,0.0,84,224,0.0
2024/06/11,20:00,17.5,0.0,87,233,0.0
2024/06/11,21:00,17.1,0.0,89,286,0.0
2024/06/11,22:00,16.9,0.0,90,243,0.0
2024/06/11,23:00,16.5,0.0,91,260,0.0
2024/06/12,00:00,16.1,0.0,93,280,0.0
2024/06/12,01:00,15.8,0.0,93,299,0.0
2024/06/12,02:00,15.6,0.0,94,246,0.0
2024/06/12,03:00,15.6,0.0,94,285,0.0
2024/06/12,04:00,16.1,0.0,94,240,0.0
2024/06/12,05:00,16.4,0.0,93,218,0.0
2024/06/12,06:00,16.6,0.0,92,177,0.0
2024/06/12,07:00,16.6,0.0,92,214,0.0
2024/06/12,08:00,16.9,0.0,91,219,0.0
2024/06/12,09:00,17.4,0.0,89,188,0.0
2024/06/12,10:00,18.6,0.0,84,224,0.0
2024/06/12,11:00,20.0,0.0,78,254,0.0
2024/06/12,12:00,21.8,0.0,72,269,0.3
2024/06/12,13:00,23.4,0.0,67,193,0.7
2024/06/12,14:00,24.0,0.0,64,222,1.7
2024/06/12,15:00,22.1,0.0,69,214,0.8
2024/06/12,16:00,20.6,0.0,75,227,1.6
2024/06/12,17:00,20.5,0.0,75,221,0.5
2024/06/12,18:00,19.1,0.0,80,227,0.6
2024/06/12,19:00,17.7,0.0,88,231,0.0
2024/06/12,20:00,17.3,0.0,91,235,0.0
2024/06/12,21:00,17.1,0.0,92,242,0.0
2024/06/12,22:00,17.1,0.0,92,289,0.0
2024/06/12,23:00,17.3,0.0,91,225,0.0
2024/06/13,00:00,17.4,0.0,90,175,0.0
2024/06/13,01:00,17.4,0.0,90,158,0.0
2024/06/13,02:00,17.4,0.0,91,218,0.0
2024/06/13,03:00,17.3,0.0,91,162,0.0
2024/06/13,04:00,17.2,0.0,92,225,0.0
2024/06/13,05:00,17.2,0.0,91,224,0.0
2024/06/13,06:00,16.9,0.0,92,229,0.0
2024/06/13,07:00,16.8,0.0,94,148,0.0
2024/06/13,08:00,16.8,0.0,94,270,0.0
2024/06/13,09:00,17.7,0.0,92,14,0.0
2024/06/13,10:00,19.6,0.0,83,32,0.0
2024/06/13,11:00,22.1,0.0,73,212,0.1
2024/06/13,12:00,23.3,0.0,69,202,0.9
2024/06/13,13:00,22.9,0.0,70,201,1.4
2024/06/13,14:00,22.5,0.0,69,220,1.7
2024/06/13,15:00,22.1,0.0,70,214,1.7
2024/06/13,16:00,21.4,0.0,72,223,0.5
2024/06/13,17:00,20.4,0.0,75,219,0.2
2024/06/13,18:00,19.0,0.0,80,224,0.2
2024/06/13,19:00,17.9,0.0,85,226,0.0
2024/06/13,20:00,17.6,0.0,87,211,0.0
2024/06/13,21:00,17.3,0.0,89,228,0.0
2024/06/13,22:00,16.9,0.0,90,273,0.0
2024/06/13,23:00,16.5,0.0,92,288,0.0
2024/06/14,00:00,16.1,0.0,93,288,0.0
2024/06/14,01:00,15.9,0.0,93,294,0.0
2024/06/14,02:00,15.8,0.0,94,273,0.0
2024/06/14,03:00,15.7,0.0,94,311,0.0
2024/06/14,04:00,16.2,0.0,94,262,0.0
2024/06/14,05:00,16.2,0.0,94,315,0.0
2024/06/14,06:00,15.9,0.0,94,245,0.0
2024/06/14,07:00,15.6,0.0,94,94,0.0
2024/06/14,08:00,16.2,0.0,94,262,0.0
2024/06/14,09:00,18.0,0.0,87,212,0.0
2024/06/14,10:00,19.6,0.0,79,246,0.0
2024/06/14,11:00,20.8,0.0,74,205,0.1
2024/06/14,12:00,22.6,0.0,68,226,0.5
2024/06/14,13:00,24.0,0.0,64,205,0.2
2024/06/14,14:00,24.4,0.0,63,216,0.5
2024/06/14,15:00,23.4,0.0,65,206,1.1
2024/06/14,16:00,21.9,0.0,68,220,1.1
2024/06/14,17:00,20.7,0.0,72,219,0.7
2024/06/14,18:00,18.5,0.0,81,223,0.3
2024/06/14,19:00,17.0,0.0,89,229,0.0
2024/06/14,20:00,16.7,0.0,91,232,0.0
2024/06/14,21:00,16.5,0.0,92,236,0.0
2024/06/14,22:00,16.5,0.0,92,229,0.0
2024/06/14,23:00,16.4,0.0,92,237,0.0
2024/06/15,00:00,16.1,0.0,93,223,0.0
