Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/12/01,00:00,20.0,0.0,77,258,0.0
2023/12/01,01:00,19.8,0.0,80,229,0.0
2023/12/01,02:00,19.4,0.0,83,273,0.0
2023/12/01,03:00,19.2,0.0,85,260,0.0
2023/12/01,04:00,18.9,0.0,87,304,0.0
2023/12/01,05:00,18.7,0.0,89,279,0.0
2023/12/01,06:00,18.3,0.0,91,274,0.0
2023/12/01,07:00,18.7,0.0,89,145,0.0
2023/12/01,08:00,20.9,0.0,80,198,0.0
2023/12/01,09:00,22.8,0.0,70,195,0.0
2023/12/01,10:00,23.8,0.0,66,214,0.9
2023/12/01,11:00,25.5,0.0,61,215,1.2
2023/12/01,12:00,26.2,0.0,59,212,1.8
2023/12/01,13:00,26.0,0.0,60,219,2.4
2023/12/01,14:00,25.8,0.0,60,217,3.0
2023/12/01,15:00,25.9,0.0,59,211,2.5
2023/12/01,16:00,24.4,0.0,63,220,2.5
2023/12/01,17:00,22.6,0.0,70,206,1.9
2023/12/01,18:00,21.7,0.0,75,214,0.3
2023/12/01,19:00,21.0,0.0,77,203,0.1
2023/12/01,20:00,20.6,0.0,79,209,0.0
2023/12/01,21:00,20.5,0.0,80,272,0.0
2023/12/01,22:00,20.3,0.0,82,295,0.0
2023/12/01,23:00,20.3,0.0,83,191,0.2
2023/12/02,00:00,20.6,0.0,81,216,0.0
2023/12/02,01:00,19.9,0.0,84,266,0.0
2023/12/02,02:00,19.6,0.0,85,290,0.0
2023/12/02,03:00,19.6,0.0,85,269,0.0
2023/12/02,04:00,19.1,0.0,88,268,0.0
2023/12/02,05:00,18.9,0.0,88,257,0.0
2023/12/02,06:00,18.4,0.0,90,282,0.0
2023/12/02,07:00,18.7,0.0,90,301,0.0
2023/12/02,08:00,20.9,0.0,80,256,0.0
2023/12/02,09:00,23.2,0.0,70,216,0.1
2023/12/02,10:00,24.8,0.0,64,228,0.8
2023/12/02,11:00,25.8,0.0,62,226,1.8
2023/12/02,12:00,26.0,0.0,60,219,2.8
2023/12/02,13:00,26.1,0.0,59,212,2.6
2023/12/02,14:00,26.3,0.0,59,207,2.5
2023/12/02,15:00,26.3,0.0,58,211,2.2
2023/12/02,16:00,26.0,0.0,60,203,1.9
2023/12/02,17:00,24.4,0.0,65,209,0.7
2023/12/02,18:00,23.1,0.0,71,196,1.8
2023/12/02,19:00,21.5,0.0,77,195,0.6
2023/12/02,20:00,21.0,0.0,80,262,0.0
