Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/07/01,00:00,17.9,0.0,88,297,0.1
2025/07/01,01:00,17.9,0.0,87,287,0.0
2025/07/01,02:00,17.9,0.0,88,305,0.0
2025/07/01,03:00,17.8,0.0,89,214,0.0
2025/07/01,04:00,17.6,0.0,90,267,0.2
2025/07/01,05:00,17.5,0.0,91,247,0.0
2025/07/01,06:00,17.6,0.0,91,218,0.0
2025/07/01,07:00,17.6,0.0,92,222,0.1
2025/07/01,08:00,17.8,0.0,92,230,0.2
2025/07/01,09:00,18.6,0.0,87,98,0.3
2025/07/01,10:00,19.6,0.0,83,284,0.5
2025/07/01,11:00,20.8,0.0,79,262,1.9
2025/07/01,12:00,20.9,0.0,78,251,1.2
2025/07/01,13:00,21.2,0.0,76,232,2.0
2025/07/01,14:00,21.6,0.0,75,264,2.1
2025/07/01,15:00,22.5,0.0,72,247,2.6
2025/07/01,16:00,21.8,0.0,74,236,2.3
2025/07/01,17:00,20.7,0.0,78,237,1.3
2025/07/01,18:00,19.8,0.0,82,233,0.5
2025/07/01,19:00,18.5,0.0,88,238,0.6
2025/07/01,20:00,17.8,0.0,92,221,0.2
2025/07/01,21:00,17.8,0.0,93,244,0.2
2025/07/01,22:00,17.9,0.0,92,242,0.2
2025/07/01,23:00,18.0,0.0,92,248,0.1
2025/07/02,00:00,18.1,0.0,91,215,0.3
2025/07/02,01:00,18.2,0.0,90,196,0.6
2025/07/02,02:00,18.1,0.0,91,242,0.1
2025/07/02,03:00,17.9,0.0,92,268,0.5
2025/07/02,04:00,17.9,0.0,93,248,0.0
2025/07/02,05:00,17.9,0.0,94,192,0.0
2025/07/02,06:00,17.9,0.0,93,185,0.6
2025/07/02,07:00,17.8,0.0,93,286,0.1
2025/07/02,08:00,17.9,0.0,94,351,0.6
2025/07/02,09:00,18.0,0.0,93,228,0.2
2025/07/02,10:00,18.2,0.0,92,268,0.1
2025/07/02,11:00,18.4,0.0,92,180,0.1
2025/07/02,12:00,19.2,0.0,87,234,1.0
2025/07/02,13:00,20.0,0.0,83,216,0.6
2025/07/02,14:00,20.6,0.0,81,262,1.1
2025/07/02,15:00,21.2,0.0,78,253,1.2
2025/07/02,16:00,22.3,0.0,73,239,1.6
2025/07/02,17:00,22.3,0.0,73,232,1.3
2025/07/02,18:00,20.5,0.0,79,234,0.7
2025/07/02,19:00,18.6,0.0,87,245,0.4
2025/07/02,20:00,17.7,0.0,92,254,0.6
2025/07/02,21:00,17.4,0.0,94,258,0.0
2025/07/02,22:00,17.5,0.0,94,265,0.2
2025/07/02,23:00,17.4,0.0,94,296,0.0
2025/07/03,00:00,17.3,0.0,95,106,0.0
2025/07/03,01:00,17.4,0.0,95,334,0.0
2025/07/03,02:00,17.4,0.0,95,167,0.0
2025/07/03,03:00,17.2,0.0,96,219,0.0
2025/07/03,04:00,17.3,0.0,96,169,0.0
2025/07/03,05:00,17.3,0.0,96,264,0.1
2025/07/03,06:00,17.3,0.0,96,118,0.0
2025/07/03,07:00,17.2,0.0,96,67,0.4
2025/07/03,08:00,17.1,0.0,96,177,0.2
2025/07/03,09:00,17.5,0.0,96,267,0.8
2025/07/03,10:00,17.6,0.0,96,253,0.0
2025/07/03,11:00,18.4,0.0,92,206,0.5
2025/07/03,12:00,19.0,0.0,89,265,0.6
2025/07/03,13:00,19.9,0.0,85,293,0.5
2025/07/03,14:00,21.0,0.0,81,263,1.4
2025/07/03,15:00,22.1,0.0,76,254,1.8
2025/07/03,16:00,22.2,0.0,75,236,1.6
2025/07/03,17:00,21.7,0.0,76,244,1.7
2025/07/03,18:00,19.7,0.0,83,238,1.3
2025/07/03,19:00,18.6,0.0,89,236,1.0
2025/07/03,20:00,18.5,0.0,90,220,0.5
2025/07/03,21:00,18.4,0.0,91,205,0.7
2025/07/03,22:00,18.4,0.0,91,212,0.2
2025/07/03,23:00,18.4,0.0,91,258,0.1
2025/07/04,00:00,18.3,0.0,92,341,0.0
2025/07/04,01:00,18.5,0.0,91,169,0.0
2025/07/04,02:00,18.5,0.0,91,258,0.0
2025/07/04,03:00,18.4,0.0,92,261,0.2
2025/07/04,04:00,18.4,0.0,92,207,0.0
2025/07/04,05:00,18.5,0.0,91,164,0.0
2025/07/04,06:00,18.5,0.0,93,152,0.0
2025/07/04,07:00,18.6,0.0,93,163,0.1
2025/07/04,08:00,19.4,0.0,89,136,0.1
2025/07/04,09:00,21.8,0.0,77,294,0.4
2025/07/04,10:00,23.4,0.0,72,194,0.7
2025/07/04,11:00,24.8,0.0,68,236,1.4
2025/07/04,12:00,25.8,0.0,66,290,1.2
2025/07/04,13:00,26.7,0.0,64,233,1.9
2025/07/04,14:00,26.9,0.0,63,247,2.6
2025/07/04,15:00,26.9,0.0,62,245,2.4
2025/07/04,16:00,26.7,0.0,63,243,2.1
2025/07/04,17:00,25.7,0.0,65,252,1.5
2025/07/04,18:00,23.2,0.0,73,231,1.0
2025/07/04,19:00,19.8,0.0,84,252,1.2
2025/07/04,20:00,18.6,0.0,90,261,0.4
2025/07/04,21:00,18.3,0.0,92,234,0.3
2025/07/04,22:00,18.5,0.0,93,237,0.2
2025/07/04,23:00,18.5,0.0,93,241,0.9
2025/07/05,00:00,18.6,0.0,93,251,0.2
2025/07/05,01:00,18.6,0.0,93,243,0.1
2025/07/05,02:00,18.6,0.0,93,199,0.2
2025/07/05,03:00,18.5,0.0,92,247,0.3
2025/07/05,04:00,18.3,0.0,94,224,0.3
2025/07/05,05:00,17.9,0.0,96,211,0.3
2025/07/05,06:00,17.9,0.2,96,203,0.3
2025/07/05,07:00,17.9,0.1,97,178,0.0
2025/07/05,08:00,18.1,0.1,96,176,0.2
2025/07/05,09:00,18.6,0.0,95,190,0.7
2025/07/05,10:00,19.1,0.0,91,193,0.7
2025/07/05,11:00,19.9,0.0,86,239,0.6
