Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/09/01,00:00,15.1,0.0,91,259,0.3
2020/09/01,01:00,15.0,0.0,91,253,0.4
2020/09/01,02:00,14.8,0.0,92,233,0.1
2020/09/01,03:00,14.8,0.0,92,188,1.3
2020/09/01,04:00,14.8,0.0,93,181,1.5
2020/09/01,05:00,14.8,0.0,93,192,1.2
2020/09/01,06:00,14.8,0.0,94,189,0.6
2020/09/01,07:00,14.7,0.0,95,189,1.1
2020/09/01,08:00,14.7,0.0,96,196,1.5
2020/09/01,09:00,14.9,0.0,96,197,1.6
2020/09/01,10:00,15.2,0.0,95,203,1.5
2020/09/01,11:00,15.9,0.0,91,196,1.7
2020/09/01,12:00,16.7,0.0,85,186,2.4
2020/09/01,13:00,17.4,0.0,81,197,2.1
2020/09/01,14:00,17.8,0.0,76,211,2.4
2020/09/01,15:00,17.5,0.0,76,213,1.8
2020/09/01,16:00,16.8,0.0,79,188,2.6
2020/09/01,17:00,16.3,0.0,82,182,2.6
2020/09/01,18:00,15.9,0.0,82,179,3.0
2020/09/01,19:00,15.9,0.0,82,179,3.0
2020/09/01,20:00,15.2,0.0,88,197,0.5
2020/09/01,21:00,15.1,0.0,90,196,0.6
2020/09/01,22:00,15.0,0.0,91,242,0.0
2020/09/01,23:00,15.0,0.0,92,238,0.0
2020/09/02,00:00,15.0,0.0,92,238,0.6
2020/09/02,01:00,14.9,0.0,92,189,1.1
2020/09/02,02:00,14.8,0.0,92,182,1.6
2020/09/02,03:00,14.4,0.0,93,188,1.4
2020/09/02,04:00,14.2,0.0,94,182,0.8
2020/09/02,05:00,14.2,0.0,94,181,1.1
2020/09/02,06:00,14.2,0.0,95,180,0.9
2020/09/02,07:00,14.3,0.0,95,182,0.8
