Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:CASAGRANDE
,Departamento:LA,LIBERTAD,Provincia:ASCOPE,Distrito:CASAGRANDE
,Latitud:7°45'1.11'',Longitud:79°11'19.3'',Altitud:142,msnm.
,Tipo:EMA,-Meteorológica,Código:472D30C8
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/07/01,00:00,16.6,0.0,S/D,271,0.2
2021/07/01,01:00,16.6,0.0,S/D,258,0.0
2021/07/01,02:00,16.6,0.0,S/D,260,0.0
2021/07/01,03:00,16.6,0.0,S/D,228,0.0
2021/07/01,04:00,16.6,0.0,S/D,197,0.0
2021/07/01,05:00,16.6,0.0,S/D,169,0.3
2021/07/01,06:00,16.7,0.0,S/D,171,0.0
2021/07/01,07:00,16.9,0.0,S/D,222,0.0
2021/07/01,08:00,17.2,0.0,S/D,181,0.0
2021/07/01,09:00,17.7,0.0,S/D,207,0.5
2021/07/01,10:00,18.1,0.0,S/D,186,0.1
2021/07/01,11:00,18.6,0.0,S/D,185,1.2
2021/07/01,12:00,19.1,0.0,S/D,229,0.8
2021/07/01,13:00,19.6,0.0,S/D,242,0.9
2021/07/01,14:00,20.2,0.0,S/D,233,1.3
2021/07/01,15:00,20.6,0.0,S/D,219,1.4
2021/07/01,16:00,20.3,0.0,S/D,215,1.7
2021/07/01,17:00,19.9,0.0,S/D,204,2.1
2021/07/01,18:00,18.7,0.0,S/D,209,1.3
2021/07/01,19:00,17.8,0.0,S/D,235,0.9
2021/07/01,20:00,17.4,0.0,S/D,216,0.2
2021/07/01,21:00,17.5,0.0,S/D,217,0.2
2021/07/01,22:00,17.1,0.0,S/D,250,0.4
2021/07/01,23:00,17.0,0.0,S/D,243,0.0
2021/07/02,00:00,17.2,0.0,S/D,232,0.5
2021/07/02,01:00,17.3,0.0,S/D,184,1.0
2021/07/02,02:00,17.3,0.0,S/D,185,0.9
2021/07/02,03:00,17.0,0.0,S/D,185,1.4
2021/07/02,04:00,16.7,0.0,S/D,182,0.9
2021/07/02,05:00,16.5,0.0,S/D,197,0.3
2021/07/02,06:00,16.2,0.0,S/D,178,1.0
2021/07/02,07:00,16.0,0.0,S/D,189,0.5
2021/07/02,08:00,16.1,0.1,S/D,174,0.1
2021/07/02,09:00,16.6,0.0,S/D,139,1.6
2021/07/02,10:00,17.8,0.0,S/D,93,0.2
2021/07/02,11:00,19.1,0.0,S/D,129,1.1
2021/07/02,12:00,19.3,0.0,S/D,266,0.2
2021/07/02,13:00,19.9,0.0,S/D,206,0.8
2021/07/02,14:00,20.6,0.0,S/D,220,1.1
2021/07/02,15:00,21.0,0.0,S/D,191,1.7
2021/07/02,16:00,21.3,0.0,S/D,213,2.3
2021/07/02,17:00,21.0,0.0,S/D,203,1.4
2021/07/02,18:00,19.1,0.0,S/D,213,1.9
2021/07/02,19:00,17.3,0.0,S/D,270,0.1
2021/07/02,20:00,16.1,0.0,S/D,286,0.0
2021/07/02,21:00,15.5,0.0,S/D,302,0.0
2021/07/02,22:00,16.1,0.0,S/D,252,0.0
2021/07/02,23:00,16.3,0.0,S/D,120,0.0
2021/07/03,00:00,16.5,0.0,S/D,293,0.1
2021/07/03,01:00,16.5,0.0,S/D,290,0.0
2021/07/03,02:00,16.6,0.0,S/D,241,0.0
2021/07/03,03:00,16.6,0.0,S/D,126,0.0
2021/07/03,04:00,16.6,0.0,S/D,137,0.0
2021/07/03,05:00,16.7,0.0,S/D,140,0.0
2021/07/03,06:00,16.8,0.0,S/D,157,0.0
2021/07/03,07:00,16.9,0.0,S/D,221,0.0
2021/07/03,08:00,17.1,0.0,S/D,189,0.5
2021/07/03,09:00,17.8,0.0,S/D,218,1.0
2021/07/03,10:00,18.5,0.0,S/D,152,1.2
2021/07/03,11:00,19.6,0.0,S/D,173,1.0
2021/07/03,12:00,21.6,0.0,S/D,230,1.3
2021/07/03,13:00,23.1,0.0,S/D,227,1.9
2021/07/03,14:00,23.4,0.0,S/D,216,1.9
2021/07/03,15:00,22.9,0.0,S/D,211,1.8
2021/07/03,16:00,21.7,0.0,S/D,224,2.3
2021/07/03,17:00,20.5,0.0,S/D,231,1.6
2021/07/03,18:00,18.7,0.0,S/D,208,0.3
2021/07/03,19:00,17.9,0.0,S/D,216,1.4
2021/07/03,20:00,17.7,0.0,S/D,208,1.3
2021/07/03,21:00,17.6,0.0,S/D,187,1.1
2021/07/03,22:00,17.6,0.0,S/D,204,1.0
2021/07/03,23:00,17.5,0.0,S/D,182,2.3
2021/07/04,00:00,17.2,0.0,S/D,188,1.3
2021/07/04,01:00,16.9,0.0,S/D,199,0.3
2021/07/04,02:00,16.7,0.0,S/D,181,1.5
2021/07/04,03:00,16.5,0.0,S/D,182,1.5
2021/07/04,04:00,16.3,0.0,S/D,200,0.2
2021/07/04,05:00,16.4,0.0,S/D,172,0.7
2021/07/04,06:00,16.5,0.0,S/D,185,0.4
2021/07/04,07:00,16.6,0.0,S/D,178,0.8
2021/07/04,08:00,16.9,0.0,S/D,164,0.5
2021/07/04,09:00,17.3,0.0,S/D,209,0.6
2021/07/04,10:00,17.7,0.0,S/D,147,0.0
2021/07/04,11:00,18.3,0.0,S/D,103,0.0
2021/07/04,12:00,18.9,0.0,S/D,56,0.0
2021/07/04,13:00,19.5,0.0,S/D,121,0.3
2021/07/04,14:00,20.2,0.0,S/D,196,1.7
2021/07/04,15:00,20.4,0.0,S/D,228,2.1
2021/07/04,16:00,20.6,0.0,S/D,220,1.8
2021/07/04,17:00,20.5,0.0,S/D,222,1.8
2021/07/04,18:00,19.0,0.0,S/D,206,1.5
2021/07/04,19:00,17.4,0.0,S/D,187,1.1
2021/07/04,20:00,17.1,0.0,S/D,206,0.4
2021/07/04,21:00,16.8,0.0,S/D,297,0.0
2021/07/04,22:00,17.0,0.0,S/D,313,0.0
2021/07/04,23:00,17.3,0.0,S/D,200,0.2
2021/07/05,00:00,17.2,0.0,S/D,281,0.0
2021/07/05,01:00,17.1,0.0,S/D,262,0.0
2021/07/05,02:00,17.0,0.0,S/D,199,0.0
2021/07/05,03:00,17.0,0.0,S/D,224,0.0
2021/07/05,04:00,16.8,0.0,S/D,218,0.0
2021/07/05,05:00,16.7,0.0,S/D,171,1.1
2021/07/05,06:00,16.6,0.0,S/D,214,0.5
2021/07/05,07:00,16.5,0.0,S/D,207,0.4
2021/07/05,08:00,16.6,0.0,S/D,214,0.3
2021/07/05,09:00,17.0,0.0,S/D,201,0.9
2021/07/05,10:00,17.6,0.0,S/D,205,0.0
2021/07/05,11:00,18.2,0.0,S/D,143,0.8
2021/07/05,12:00,18.7,0.0,S/D,160,1.6
2021/07/05,13:00,19.5,0.0,S/D,148,1.4
2021/07/05,14:00,20.3,0.0,S/D,174,1.4
2021/07/05,15:00,20.9,0.0,S/D,229,1.3
2021/07/05,16:00,21.0,0.0,S/D,240,2.3
2021/07/05,17:00,20.8,0.0,S/D,222,1.4
2021/07/05,18:00,19.3,0.0,S/D,216,0.7
2021/07/05,19:00,17.2,0.0,S/D,240,0.5
2021/07/05,20:00,16.2,0.0,S/D,224,0.3
2021/07/05,21:00,15.5,0.0,S/D,308,0.0
2021/07/05,22:00,14.9,0.0,S/D,267,0.1
2021/07/05,23:00,14.3,0.0,S/D,232,0.0
2021/07/06,00:00,13.5,0.0,S/D,336,0.0
2021/07/06,01:00,13.2,0.0,S/D,308,0.0
2021/07/06,02:00,13.0,0.0,S/D,303,0.0
2021/07/06,03:00,12.9,0.0,S/D,301,0.0
2021/07/06,04:00,12.6,0.0,S/D,319,0.0
2021/07/06,05:00,11.9,0.0,S/D,148,0.0
2021/07/06,06:00,11.7,0.0,S/D,68,0.0
2021/07/06,07:00,13.6,0.0,S/D,16,0.0
2021/07/06,08:00,14.7,0.0,S/D,124,0.0
2021/07/06,09:00,16.1,0.0,S/D,175,0.4
2021/07/06,10:00,17.0,0.0,S/D,286,0.4
2021/07/06,11:00,17.7,0.0,S/D,213,0.1
2021/07/06,12:00,19.3,0.0,S/D,219,1.4
2021/07/06,13:00,20.8,0.0,S/D,220,2.8
2021/07/06,14:00,21.4,0.0,S/D,220,2.1
2021/07/06,15:00,22.0,0.0,S/D,222,2.7
2021/07/06,16:00,20.8,0.0,S/D,212,2.9
2021/07/06,17:00,19.7,0.0,S/D,215,2.5
2021/07/06,18:00,17.7,0.0,S/D,223,2.0
2021/07/06,19:00,16.8,0.0,S/D,220,0.9
2021/07/06,20:00,16.9,0.0,S/D,192,1.0
2021/07/06,21:00,17.0,0.0,S/D,191,1.2
2021/07/06,22:00,17.0,0.0,S/D,265,0.3
2021/07/06,23:00,16.8,0.0,S/D,231,0.3
2021/07/07,00:00,16.7,0.0,S/D,227,0.3
2021/07/07,01:00,16.7,0.0,S/D,248,0.6
2021/07/07,02:00,16.6,0.0,S/D,259,0.0
2021/07/07,03:00,16.5,0.0,S/D,263,0.0
2021/07/07,04:00,16.4,0.0,S/D,190,0.0
2021/07/07,05:00,16.3,0.0,S/D,257,0.0
2021/07/07,06:00,16.1,0.0,S/D,243,0.3
2021/07/07,07:00,15.9,0.0,S/D,261,0.1
2021/07/07,08:00,15.7,0.0,S/D,197,0.0
2021/07/07,09:00,15.7,0.1,S/D,188,0.3
2021/07/07,10:00,16.4,0.0,S/D,211,0.3
2021/07/07,11:00,17.6,0.0,S/D,236,0.7
2021/07/07,12:00,18.2,0.0,S/D,202,0.3
2021/07/07,13:00,18.9,0.0,S/D,198,0.4
2021/07/07,14:00,19.3,0.0,S/D,237,1.0
2021/07/07,15:00,19.2,0.0,S/D,208,1.6
2021/07/07,16:00,18.8,0.0,S/D,212,0.7
2021/07/07,17:00,18.8,0.0,S/D,222,0.9
2021/07/07,18:00,18.4,0.0,S/D,216,0.6
2021/07/07,19:00,17.7,0.0,S/D,223,0.8
2021/07/07,20:00,17.1,0.0,S/D,199,0.1
2021/07/07,21:00,17.1,0.0,S/D,143,0.0
2021/07/07,22:00,17.1,0.0,S/D,290,0.0
2021/07/07,23:00,17.1,0.0,S/D,170,0.0
2021/07/08,00:00,17.1,0.0,S/D,182,0.0
2021/07/08,01:00,17.0,0.0,S/D,186,0.0
2021/07/08,02:00,16.6,0.0,S/D,288,0.0
2021/07/08,03:00,15.1,0.0,S/D,199,0.0
2021/07/08,04:00,15.1,0.0,S/D,235,0.0
2021/07/08,05:00,16.2,0.0,S/D,271,0.0
2021/07/08,06:00,16.2,0.0,S/D,126,0.0
2021/07/08,07:00,16.3,0.0,S/D,143,0.2
2021/07/08,08:00,16.8,0.0,S/D,163,0.6
2021/07/08,09:00,17.7,0.0,S/D,176,0.4
2021/07/08,10:00,18.3,0.0,S/D,214,0.6
2021/07/08,11:00,20.1,0.0,S/D,194,1.4
2021/07/08,12:00,22.3,0.0,S/D,240,1.9
2021/07/08,13:00,22.9,0.0,S/D,228,2.0
2021/07/08,14:00,23.1,0.0,S/D,220,2.9
2021/07/08,15:00,22.3,0.0,S/D,218,2.2
2021/07/08,16:00,21.7,0.0,S/D,215,2.9
2021/07/08,17:00,20.7,0.0,S/D,220,2.2
2021/07/08,18:00,18.7,0.0,S/D,212,1.5
2021/07/08,19:00,17.2,0.0,S/D,235,0.7
2021/07/08,20:00,16.4,0.0,S/D,267,0.4
2021/07/08,21:00,15.8,0.0,S/D,303,0.0
2021/07/08,22:00,15.6,0.0,S/D,312,0.0
2021/07/08,23:00,15.4,0.0,S/D,307,0.2
2021/07/09,00:00,15.3,0.0,S/D,300,0.0
2021/07/09,01:00,14.6,0.0,S/D,314,0.0
2021/07/09,02:00,15.1,0.0,S/D,280,0.0
2021/07/09,03:00,15.2,0.0,S/D,182,0.0
2021/07/09,04:00,15.5,0.0,S/D,233,0.0
2021/07/09,05:00,15.9,0.0,S/D,174,0.0
2021/07/09,06:00,16.1,0.0,S/D,113,0.0
2021/07/09,07:00,16.3,0.0,S/D,232,0.0
2021/07/09,08:00,16.6,0.0,S/D,271,0.0
2021/07/09,09:00,17.0,0.0,S/D,272,0.3
2021/07/09,10:00,17.5,0.0,S/D,259,0.0
2021/07/09,11:00,18.2,0.0,S/D,107,1.1
2021/07/09,12:00,19.8,0.0,S/D,220,0.9
2021/07/09,13:00,21.7,0.0,S/D,213,1.3
2021/07/09,14:00,22.8,0.0,S/D,221,2.7
2021/07/09,15:00,22.7,0.0,S/D,218,1.6
