Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/12/01,00:00,12.4,2.0,97,174,0.0
2023/12/01,01:00,12.4,2.4,98,134,0.0
2023/12/01,02:00,12.1,0.3,98,160,0.0
2023/12/01,03:00,11.9,0.0,98,154,0.0
2023/12/01,04:00,11.9,1.6,98,145,0.0
2023/12/01,05:00,12.1,0.0,99,178,0.0
2023/12/01,06:00,12.1,0.2,99,324,0.0
2023/12/01,07:00,12.0,0.2,99,343,0.0
2023/12/01,08:00,11.9,0.7,99,339,0.0
2023/12/01,09:00,12.3,0.5,98,14,0.0
2023/12/01,10:00,13.1,0.0,93,104,0.0
2023/12/01,11:00,14.2,0.1,87,130,0.4
2023/12/01,12:00,15.3,0.0,79,343,0.0
2023/12/01,13:00,15.0,0.0,81,114,1.8
2023/12/01,14:00,13.9,2.0,88,160,0.0
2023/12/01,15:00,15.3,0.7,86,161,0.2
2023/12/01,16:00,14.6,2.5,89,155,0.0
2023/12/01,17:00,14.0,2.2,94,283,0.0
2023/12/01,18:00,13.9,0.0,96,228,0.0
2023/12/01,19:00,13.8,1.3,96,174,0.0
2023/12/01,20:00,13.0,1.4,97,247,0.0
2023/12/01,21:00,12.8,1.2,98,178,0.0
2023/12/01,22:00,12.6,0.4,98,168,0.0
2023/12/01,23:00,12.4,0.2,98,164,0.0
2023/12/02,00:00,12.2,0.0,98,145,0.0
2023/12/02,01:00,12.3,0.1,99,334,0.0
2023/12/02,02:00,12.1,0.0,98,173,0.0
2023/12/02,03:00,12.0,0.0,99,141,0.0
2023/12/02,04:00,11.6,0.0,98,159,0.0
2023/12/02,05:00,11.0,0.0,98,187,0.0
2023/12/02,06:00,10.5,0.0,98,181,0.0
2023/12/02,07:00,9.9,0.0,98,161,0.0
2023/12/02,08:00,10.5,0.0,95,99,0.0
2023/12/02,09:00,12.8,0.0,82,150,0.0
2023/12/02,10:00,15.0,0.0,74,318,0.7
2023/12/02,11:00,17.1,0.0,69,314,2.1
2023/12/02,12:00,17.9,0.0,69,304,2.3
2023/12/02,13:00,17.6,1.1,72,256,0.2
2023/12/02,14:00,18.3,0.0,71,185,0.0
2023/12/02,15:00,16.5,0.0,77,152,0.4
2023/12/02,16:00,18.9,0.0,63,140,0.3
2023/12/02,17:00,17.3,0.2,72,121,1.9
2023/12/02,18:00,16.2,0.2,83,185,0.0
2023/12/02,19:00,15.3,0.1,87,183,0.0
2023/12/02,20:00,13.7,0.0,90,135,0.2
2023/12/02,21:00,12.4,0.0,93,129,0.0
2023/12/02,22:00,12.0,0.0,93,164,0.0
2023/12/02,23:00,11.4,0.0,93,149,0.0
2023/12/03,00:00,11.3,0.0,93,179,0.0
2023/12/03,01:00,11.7,0.0,91,177,0.0
2023/12/03,02:00,12.2,0.0,91,145,0.0
2023/12/03,03:00,12.3,0.0,92,167,0.0
2023/12/03,04:00,12.5,0.0,92,281,0.0
2023/12/03,05:00,12.3,0.0,94,212,0.0
2023/12/03,06:00,12.5,0.0,95,257,0.0
2023/12/03,07:00,12.6,0.0,94,188,0.0
2023/12/03,08:00,13.3,0.0,92,343,0.9
2023/12/03,09:00,15.0,0.0,84,342,0.1
2023/12/03,10:00,16.3,0.0,77,22,0.1
2023/12/03,11:00,18.0,0.0,69,337,1.4
2023/12/03,12:00,18.3,0.0,66,215,0.1
2023/12/03,13:00,17.8,0.0,69,115,3.2
2023/12/03,14:00,15.7,0.3,80,124,1.1
2023/12/03,15:00,17.3,0.0,73,169,0.0
2023/12/03,16:00,18.1,0.0,68,121,0.1
2023/12/03,17:00,19.1,0.0,63,183,0.0
2023/12/03,18:00,17.6,0.0,71,115,0.0
2023/12/03,19:00,16.0,0.0,79,162,0.0
2023/12/03,20:00,14.7,S/D,80,141,0.0
2023/12/03,21:00,15.3,0.0,79,136,0.0
2023/12/03,22:00,14.2,3.9,89,137,0.0
2023/12/03,23:00,13.1,0.1,97,157,0.0
2023/12/04,00:00,12.7,0.0,97,140,0.0
2023/12/04,01:00,12.3,0.0,96,162,0.0
2023/12/04,02:00,12.2,0.0,96,191,0.0
2023/12/04,03:00,12.4,0.0,96,195,0.0
2023/12/04,04:00,12.2,0.0,96,150,0.0
2023/12/04,05:00,12.2,0.0,96,141,0.0
2023/12/04,06:00,11.9,0.0,95,165,0.0
2023/12/04,07:00,12.2,0.0,94,182,0.0
2023/12/04,08:00,13.2,0.0,92,298,0.0
2023/12/04,09:00,13.9,0.2,89,356,0.0
2023/12/04,10:00,15.0,0.0,87,333,0.2
2023/12/04,11:00,16.5,0.0,77,306,1.5
2023/12/04,12:00,17.6,0.0,71,307,2.2
2023/12/04,13:00,18.3,0.0,68,314,2.7
2023/12/04,14:00,18.6,0.0,66,305,3.0
2023/12/04,15:00,18.1,0.0,66,289,1.5
2023/12/04,16:00,18.5,0.0,64,289,0.3
2023/12/04,17:00,19.4,0.0,62,284,0.1
2023/12/04,18:00,18.1,0.0,66,260,0.1
2023/12/04,19:00,17.4,0.0,68,230,0.0
2023/12/04,20:00,16.0,0.0,76,123,0.0
2023/12/04,21:00,15.4,0.0,80,178,0.0
2023/12/04,22:00,14.4,2.1,88,316,0.0
2023/12/04,23:00,13.4,0.1,97,185,0.0
2023/12/05,00:00,13.3,0.0,97,167,0.0
2023/12/05,01:00,13.3,0.2,98,180,0.0
2023/12/05,02:00,13.1,1.5,98,221,0.0
2023/12/05,03:00,13.0,0.0,98,306,0.0
2023/12/05,04:00,12.9,4.4,98,312,0.1
2023/12/05,05:00,12.7,0.5,98,186,0.0
2023/12/05,06:00,12.3,0.1,98,170,0.0
2023/12/05,07:00,12.1,0.1,98,143,0.0
2023/12/05,08:00,12.5,0.0,98,313,0.0
2023/12/05,09:00,14.0,0.0,95,320,0.0
2023/12/05,10:00,15.1,0.0,86,328,1.5
2023/12/05,11:00,15.2,0.9,85,351,0.6
2023/12/05,12:00,16.3,0.0,79,350,0.0
2023/12/05,13:00,16.4,0.3,79,284,1.8
2023/12/05,14:00,16.3,0.0,78,290,0.0
2023/12/05,15:00,15.9,0.9,80,110,0.0
2023/12/05,16:00,16.4,3.0,78,165,0.0
2023/12/05,17:00,13.6,6.3,95,174,0.0
2023/12/05,18:00,13.8,1.5,95,166,0.0
2023/12/05,19:00,13.1,0.9,97,165,0.0
2023/12/05,20:00,12.9,0.0,97,279,0.0
2023/12/05,21:00,12.3,0.0,98,172,0.0
2023/12/05,22:00,12.0,0.0,98,257,0.0
2023/12/05,23:00,12.5,0.0,99,172,0.0
2023/12/06,00:00,12.7,0.7,99,102,0.0
2023/12/06,01:00,12.7,2.0,99,178,0.0
2023/12/06,02:00,12.5,1.6,99,337,0.0
2023/12/06,03:00,12.5,0.4,99,81,0.0
2023/12/06,04:00,12.1,0.5,99,256,0.0
2023/12/06,05:00,11.9,0.0,99,233,0.0
2023/12/06,06:00,12.0,1.0,99,295,0.0
2023/12/06,07:00,12.0,0.5,99,227,0.0
2023/12/06,08:00,12.2,0.0,99,11,0.0
2023/12/06,09:00,13.6,0.0,95,319,0.0
2023/12/06,10:00,14.6,0.0,85,358,0.5
2023/12/06,11:00,15.5,0.0,82,317,1.6
2023/12/06,12:00,15.5,0.3,79,162,0.0
2023/12/06,13:00,15.9,0.4,79,157,0.0
2023/12/06,14:00,15.4,2.2,87,173,0.3
2023/12/06,15:00,15.5,1.1,88,142,0.0
2023/12/06,16:00,15.7,6.6,80,150,0.0
2023/12/06,17:00,14.8,1.1,91,162,0.0
2023/12/06,18:00,13.6,4.6,96,182,0.0
2023/12/06,19:00,13.8,0.0,97,330,0.0
2023/12/06,20:00,13.3,0.0,98,272,0.0
2023/12/06,21:00,13.4,0.1,98,261,0.0
2023/12/06,22:00,13.2,0.0,98,105,0.0
2023/12/06,23:00,13.0,2.5,99,314,0.0
2023/12/07,00:00,12.9,1.4,99,153,0.0
2023/12/07,01:00,12.5,1.4,99,167,0.0
2023/12/07,02:00,12.3,0.1,99,159,0.0
2023/12/07,03:00,12.2,0.2,99,181,0.0
2023/12/07,04:00,12.3,1.1,99,146,0.0
2023/12/07,05:00,12.4,0.0,99,280,0.0
2023/12/07,06:00,12.4,0.0,99,331,0.0
2023/12/07,07:00,12.4,0.0,99,286,0.0
2023/12/07,08:00,12.6,0.0,99,337,0.0
2023/12/07,09:00,13.2,0.0,98,20,0.0
2023/12/07,10:00,14.9,0.0,88,342,1.3
2023/12/07,11:00,14.9,0.0,83,315,2.5
2023/12/07,12:00,15.7,0.2,79,359,0.0
2023/12/07,13:00,15.4,3.2,85,327,0.0
2023/12/07,14:00,15.8,0.3,86,314,0.7
2023/12/07,15:00,15.0,5.5,91,313,0.1
2023/12/07,16:00,15.7,0.4,90,186,0.0
2023/12/07,17:00,15.2,2.3,92,176,0.0
2023/12/07,18:00,15.3,0.2,94,7,0.0
2023/12/07,19:00,15.4,0.0,93,213,0.0
2023/12/07,20:00,13.4,0.0,95,169,0.0
2023/12/07,21:00,12.4,0.0,97,136,0.0
2023/12/07,22:00,12.7,0.0,98,199,0.0
2023/12/07,23:00,13.0,0.0,98,180,0.0
2023/12/08,00:00,13.0,0.0,98,19,0.0
2023/12/08,01:00,12.9,0.1,98,147,0.0
2023/12/08,02:00,12.8,0.0,98,156,0.0
2023/12/08,03:00,12.7,0.0,98,291,0.0
