Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/06/01,00:00,9.2,0.0,81,180,0.0
2022/06/01,01:00,8.7,0.0,83,184,0.0
2022/06/01,02:00,8.1,0.0,86,181,0.0
2022/06/01,03:00,8.0,0.0,87,174,0.0
2022/06/01,04:00,7.6,0.0,86,222,0.0
2022/06/01,05:00,7.0,0.0,89,210,0.0
2022/06/01,06:00,6.7,0.0,89,181,0.0
2022/06/01,07:00,6.7,0.0,90,181,0.0
2022/06/01,08:00,8.1,0.0,85,113,2.1
2022/06/01,09:00,12.7,0.0,65,19,0.3
2022/06/01,10:00,16.1,0.0,54,311,2.2
2022/06/01,11:00,17.0,0.0,52,342,0.5
2022/06/01,12:00,18.8,0.0,46,320,2.6
2022/06/01,13:00,20.5,0.0,44,305,2.3
2022/06/01,14:00,21.8,0.0,40,313,2.7
2022/06/01,15:00,21.0,0.0,40,291,2.8
2022/06/01,16:00,14.7,1.1,79,222,0.0
2022/06/01,17:00,14.0,0.0,86,188,0.0
2022/06/01,18:00,13.5,0.0,88,149,0.0
2022/06/01,19:00,11.7,0.0,89,180,0.0
2022/06/01,20:00,10.8,0.0,92,182,0.0
2022/06/01,21:00,10.7,0.0,91,150,0.0
2022/06/01,22:00,10.4,0.0,89,169,0.0
2022/06/01,23:00,10.6,0.0,90,200,0.0
2022/06/02,00:00,11.1,0.0,89,166,0.0
2022/06/02,01:00,10.9,0.0,88,174,0.0
2022/06/02,02:00,10.9,0.0,89,160,0.0
2022/06/02,03:00,11.1,0.0,89,174,0.0
2022/06/02,04:00,11.3,0.0,88,201,0.0
2022/06/02,05:00,11.3,0.0,90,146,0.0
2022/06/02,06:00,11.0,0.0,91,150,0.0
2022/06/02,07:00,10.5,0.0,93,111,0.0
2022/06/02,08:00,12.0,0.0,88,109,0.0
2022/06/02,09:00,14.2,0.0,75,32,0.0
2022/06/02,10:00,16.0,0.0,67,13,0.5
2022/06/02,11:00,16.8,0.0,63,307,3.1
2022/06/02,12:00,17.7,0.0,59,299,3.3
2022/06/02,13:00,17.7,0.0,60,299,2.0
2022/06/02,14:00,18.2,0.0,56,293,2.5
2022/06/02,15:00,17.9,0.0,56,168,1.6
2022/06/02,16:00,13.8,2.0,86,134,0.0
2022/06/02,17:00,15.3,0.0,83,128,1.1
2022/06/02,18:00,14.2,0.0,82,131,1.2
2022/06/02,19:00,12.8,0.0,90,168,0.0
2022/06/02,20:00,11.9,0.0,92,170,0.0
2022/06/02,21:00,10.8,0.0,94,160,0.0
2022/06/02,22:00,10.0,0.0,95,144,0.0
2022/06/02,23:00,9.6,0.0,96,220,0.0
2022/06/03,00:00,9.6,0.0,95,167,0.0
2022/06/03,01:00,9.2,0.0,95,205,0.0
2022/06/03,02:00,9.4,0.0,96,165,0.0
2022/06/03,03:00,9.4,0.0,94,179,0.0
2022/06/03,04:00,8.5,0.0,95,175,0.0
