Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/08/01,00:00,8.8,0.0,53,178,0.0
2023/08/01,01:00,7.8,0.0,54,175,0.0
2023/08/01,02:00,7.3,0.0,54,159,0.0
2023/08/01,03:00,6.8,0.0,56,160,0.0
2023/08/01,04:00,6.0,0.0,59,141,0.0
2023/08/01,05:00,5.7,0.0,60,158,0.0
2023/08/01,06:00,5.5,0.0,58,165,0.0
2023/08/01,07:00,5.0,0.0,59,166,0.0
2023/08/01,08:00,4.8,0.0,61,176,0.0
2023/08/01,09:00,6.1,0.0,59,136,1.0
2023/08/01,10:00,12.7,0.0,37,83,0.6
2023/08/01,11:00,16.9,0.0,27,331,1.4
2023/08/01,12:00,20.0,0.0,16,116,4.3
2023/08/01,13:00,21.1,0.0,14,114,5.0
2023/08/01,14:00,22.3,0.0,14,121,1.6
2023/08/01,15:00,22.8,0.0,15,24,1.7
2023/08/01,16:00,22.7,0.0,17,158,1.9
2023/08/01,17:00,22.7,0.0,18,34,0.7
2023/08/01,18:00,21.7,0.0,18,286,2.6
2023/08/01,19:00,18.8,0.0,23,283,0.3
2023/08/01,20:00,14.7,0.0,33,141,0.0
2023/08/01,21:00,11.9,0.0,41,146,0.0
2023/08/01,22:00,10.8,0.0,44,192,0.0
2023/08/01,23:00,10.0,0.0,47,168,0.0
2023/08/02,00:00,9.1,0.0,50,163,0.0
2023/08/02,01:00,8.4,0.0,52,170,0.0
2023/08/02,02:00,8.0,0.0,52,155,0.0
2023/08/02,03:00,6.8,0.0,57,186,0.0
2023/08/02,04:00,6.1,0.0,60,178,0.0
2023/08/02,05:00,5.8,0.0,60,172,0.0
2023/08/02,06:00,5.6,0.0,60,189,0.0
2023/08/02,07:00,5.8,0.0,59,174,0.0
2023/08/02,08:00,4.7,0.0,67,271,0.0
2023/08/02,09:00,5.6,0.0,69,112,1.0
2023/08/02,10:00,12.8,0.0,40,336,1.2
2023/08/02,11:00,16.5,0.0,32,334,1.1
2023/08/02,12:00,18.9,0.0,24,317,3.1
2023/08/02,13:00,21.3,0.0,20,36,1.5
2023/08/02,14:00,22.3,0.0,18,96,1.8
2023/08/02,15:00,22.5,0.0,20,133,2.6
2023/08/02,16:00,22.3,0.0,22,302,3.3
2023/08/02,17:00,22.2,0.0,25,301,3.5
2023/08/02,18:00,21.1,0.0,28,299,2.8
2023/08/02,19:00,18.8,0.0,34,286,1.9
2023/08/02,20:00,16.5,0.0,41,166,0.0
2023/08/02,21:00,13.3,0.0,51,193,0.0
2023/08/02,22:00,11.7,0.0,56,144,0.0
2023/08/02,23:00,11.1,0.0,57,26,0.0
2023/08/03,00:00,9.9,0.0,62,139,0.0
2023/08/03,01:00,9.3,0.0,64,259,0.0
2023/08/03,02:00,8.6,0.0,67,173,0.0
2023/08/03,03:00,7.8,0.0,69,166,0.0
2023/08/03,04:00,7.5,0.0,70,186,0.0
2023/08/03,05:00,7.2,0.0,71,182,0.0
2023/08/03,06:00,7.0,0.0,70,189,0.0
2023/08/03,07:00,6.4,0.0,71,168,0.0
2023/08/03,08:00,6.0,0.0,72,168,0.0
2023/08/03,09:00,7.0,0.0,70,116,2.0
2023/08/03,10:00,12.7,0.0,50,15,0.1
2023/08/03,11:00,16.4,0.0,41,308,2.7
2023/08/03,12:00,18.3,0.0,37,341,2.5
2023/08/03,13:00,20.6,0.0,30,316,2.7
2023/08/03,14:00,21.6,0.0,29,322,3.1
2023/08/03,15:00,22.1,0.0,27,82,1.4
2023/08/03,16:00,21.9,0.0,26,311,2.7
2023/08/03,17:00,21.8,0.0,29,302,2.3
2023/08/03,18:00,21.1,0.0,30,289,2.9
2023/08/03,19:00,18.5,0.0,35,273,1.2
2023/08/03,20:00,15.4,0.0,44,152,0.0
2023/08/03,21:00,12.7,0.0,53,152,0.1
2023/08/03,22:00,11.6,0.0,57,139,0.0
2023/08/03,23:00,10.8,0.0,60,144,0.0
2023/08/04,00:00,9.6,0.0,64,171,0.0
2023/08/04,01:00,9.1,0.0,66,173,0.0
2023/08/04,02:00,8.5,0.0,69,233,0.0
2023/08/04,03:00,8.2,0.0,71,176,0.0
2023/08/04,04:00,7.6,0.0,73,175,0.0
2023/08/04,05:00,7.4,0.0,75,163,0.0
2023/08/04,06:00,6.8,0.0,78,177,0.0
2023/08/04,07:00,6.8,0.0,78,176,0.0
2023/08/04,08:00,6.4,0.0,80,174,0.0
2023/08/04,09:00,7.6,0.0,76,115,1.6
2023/08/04,10:00,13.0,0.0,56,15,0.1
2023/08/04,11:00,16.4,0.0,46,306,2.3
2023/08/04,12:00,18.0,0.0,40,315,2.4
2023/08/04,13:00,19.8,0.0,35,349,2.0
2023/08/04,14:00,21.1,0.0,31,112,1.6
2023/08/04,15:00,21.6,0.0,28,101,2.5
2023/08/04,16:00,20.8,0.0,30,287,0.8
2023/08/04,17:00,21.6,0.0,30,21,1.4
2023/08/04,18:00,21.4,0.0,30,301,3.3
2023/08/04,19:00,18.6,0.0,35,274,1.4
2023/08/04,20:00,15.5,0.0,44,263,0.0
2023/08/04,21:00,12.7,0.0,54,165,0.0
2023/08/04,22:00,11.5,0.0,58,143,0.0
2023/08/04,23:00,11.0,0.0,60,145,0.0
2023/08/05,00:00,10.0,0.0,64,165,0.0
2023/08/05,01:00,9.4,0.0,66,205,0.0
2023/08/05,02:00,8.7,0.0,70,187,0.0
2023/08/05,03:00,8.2,0.0,73,162,0.0
2023/08/05,04:00,7.8,0.0,75,163,0.0
2023/08/05,05:00,7.3,0.0,77,169,0.0
2023/08/05,06:00,6.9,0.0,79,153,0.0
2023/08/05,07:00,7.0,0.0,78,200,0.1
2023/08/05,08:00,6.7,0.0,80,178,0.0
2023/08/05,09:00,7.9,0.0,77,97,0.1
2023/08/05,10:00,13.6,0.0,55,29,0.0
2023/08/05,11:00,16.7,0.0,45,308,2.6
2023/08/05,12:00,18.8,0.0,38,314,3.7
2023/08/05,13:00,19.8,0.0,36,306,3.9
2023/08/05,14:00,20.7,0.0,34,254,0.8
2023/08/05,15:00,20.4,0.0,35,324,1.5
2023/08/05,16:00,20.0,0.0,36,117,1.1
2023/08/05,17:00,21.8,0.0,31,302,2.6
2023/08/05,18:00,20.8,0.0,34,291,2.4
2023/08/05,19:00,17.6,0.0,42,343,0.0
2023/08/05,20:00,14.6,0.0,52,159,0.1
2023/08/05,21:00,13.4,0.0,57,138,0.1
2023/08/05,22:00,12.8,0.0,59,135,0.1
2023/08/05,23:00,12.1,0.0,61,132,0.0
2023/08/06,00:00,12.4,0.0,60,123,0.0
2023/08/06,01:00,10.7,0.0,68,145,0.1
2023/08/06,02:00,10.8,0.0,68,169,0.0
2023/08/06,03:00,11.0,0.0,68,143,0.0
2023/08/06,04:00,10.6,0.0,72,152,0.0
2023/08/06,05:00,9.5,0.0,75,194,0.0
2023/08/06,06:00,9.0,0.0,77,177,0.0
2023/08/06,07:00,8.5,0.0,78,203,0.0
