Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/04/01,00:00,11.7,0.0,99,141,0.0
2025/04/01,01:00,11.7,0.0,99,153,0.0
2025/04/01,02:00,11.5,0.0,99,146,0.0
2025/04/01,03:00,11.3,0.1,99,166,0.0
2025/04/01,04:00,10.8,0.0,99,154,0.0
2025/04/01,05:00,10.8,0.0,99,138,0.0
2025/04/01,06:00,10.2,0.0,99,177,0.0
2025/04/01,07:00,9.8,0.0,99,160,0.0
2025/04/01,08:00,10.4,0.0,99,109,0.0
2025/04/01,09:00,12.6,0.0,93,57,0.0
2025/04/01,10:00,15.0,0.0,78,323,0.0
2025/04/01,11:00,15.9,0.0,74,311,0.2
2025/04/01,12:00,15.8,0.4,75,291,0.8
2025/04/01,13:00,17.4,0.0,68,303,1.3
2025/04/01,14:00,17.8,0.1,66,249,0.0
2025/04/01,15:00,17.0,0.5,72,134,0.1
2025/04/01,16:00,15.7,1.1,83,283,0.0
2025/04/01,17:00,17.3,0.0,74,292,0.0
2025/04/01,18:00,16.0,0.0,82,304,0.0
2025/04/01,19:00,13.8,2.8,94,250,0.0
2025/04/01,20:00,12.9,1.5,98,290,0.0
2025/04/01,21:00,12.5,0.2,98,209,0.0
2025/04/01,22:00,12.3,0.8,98,240,0.0
2025/04/01,23:00,12.2,0.5,99,177,0.0
2025/04/02,00:00,11.8,4.6,99,248,0.0
2025/04/02,01:00,11.3,0.3,99,138,0.0
2025/04/02,02:00,10.6,0.0,99,192,0.0
2025/04/02,03:00,10.5,0.0,99,191,0.0
2025/04/02,04:00,10.4,0.0,99,113,0.0
2025/04/02,05:00,10.7,0.0,99,141,0.0
2025/04/02,06:00,10.8,0.0,99,179,0.0
2025/04/02,07:00,10.9,0.0,99,130,0.0
2025/04/02,08:00,10.9,0.0,99,155,0.0
2025/04/02,09:00,12.7,0.0,91,306,0.0
2025/04/02,10:00,14.8,0.0,79,353,0.0
2025/04/02,11:00,16.0,0.0,74,357,0.1
2025/04/02,12:00,16.8,0.0,69,277,0.1
2025/04/02,13:00,17.6,0.0,65,289,0.3
2025/04/02,14:00,18.0,0.0,65,282,0.9
2025/04/02,15:00,16.1,1.4,81,130,0.0
2025/04/02,16:00,15.0,0.8,90,155,0.0
2025/04/02,17:00,14.1,1.5,92,140,0.0
2025/04/02,18:00,14.3,1.0,92,130,0.0
2025/04/02,19:00,12.9,1.2,96,243,0.0
2025/04/02,21:00,12.5,0.5,98,124,0.0
2025/04/02,22:00,12.4,0.4,98,157,0.0
2025/04/02,23:00,12.3,2.3,99,147,0.0
2025/04/03,00:00,12.1,1.7,99,135,0.0
2025/04/03,01:00,11.9,0.4,99,156,0.0
2025/04/03,02:00,11.7,0.8,99,211,0.0
2025/04/03,03:00,11.7,0.7,99,147,0.0
2025/04/03,04:00,11.5,0.1,99,176,0.0
2025/04/03,05:00,11.2,0.0,99,164,0.0
2025/04/03,06:00,11.1,0.0,99,262,0.0
2025/04/03,07:00,10.7,0.0,99,147,0.0
2025/04/03,08:00,10.7,0.0,99,206,0.0
2025/04/03,09:00,12.3,0.0,96,331,0.0
2025/04/03,10:00,13.7,0.0,89,331,0.0
2025/04/03,11:00,14.7,0.1,87,346,0.0
2025/04/03,12:00,16.1,0.0,77,269,0.0
2025/04/03,13:00,14.3,3.5,88,115,0.0
2025/04/03,14:00,15.4,0.5,82,29,0.0
2025/04/03,15:00,14.4,2.3,89,150,0.0
2025/04/03,16:00,14.0,0.6,91,139,0.0
2025/04/03,17:00,13.3,2.6,95,149,0.0
2025/04/03,18:00,13.3,0.4,97,163,0.0
2025/04/03,19:00,13.3,0.1,97,203,0.0
2025/04/03,20:00,12.9,0.0,98,166,0.0
2025/04/03,21:00,12.5,0.0,98,134,0.0
2025/04/03,22:00,12.5,1.4,99,166,0.0
2025/04/03,23:00,12.4,3.1,99,154,0.0
2025/04/04,00:00,12.2,3.8,99,21,0.0
2025/04/04,01:00,11.9,0.4,99,328,0.0
2025/04/04,02:00,11.7,0.0,99,116,0.0
2025/04/04,03:00,11.5,0.1,99,166,0.0
2025/04/04,04:00,11.4,0.0,99,211,0.0
2025/04/04,05:00,11.3,0.2,99,223,0.0
2025/04/04,06:00,11.3,0.0,99,183,0.0
2025/04/04,07:00,11.6,0.0,100,64,0.0
2025/04/04,08:00,11.6,0.0,99,212,0.0
2025/04/04,09:00,12.3,0.0,99,306,0.0
2025/04/04,10:00,13.7,0.0,90,326,0.0
2025/04/04,11:00,15.2,0.0,83,333,0.2
2025/04/04,12:00,15.8,0.2,81,332,0.0
2025/04/04,13:00,17.3,0.0,74,279,0.4
2025/04/04,14:00,17.8,0.0,70,296,0.4
2025/04/04,15:00,17.3,0.0,74,272,0.5
2025/04/04,16:00,18.2,0.0,70,306,2.1
2025/04/04,17:00,17.3,0.3,75,272,0.2
2025/04/04,18:00,16.1,1.8,82,182,0.0
2025/04/04,19:00,13.8,0.5,95,164,0.0
2025/04/04,20:00,13.2,0.4,97,185,0.0
2025/04/04,21:00,12.0,0.0,98,152,0.0
2025/04/04,22:00,11.3,0.0,98,168,0.0
2025/04/04,23:00,11.5,0.0,98,184,0.0
2025/04/05,00:00,11.8,0.0,98,163,0.0
2025/04/05,01:00,11.6,0.0,97,175,0.0
2025/04/05,02:00,10.8,0.0,98,183,0.0
2025/04/05,03:00,11.1,0.1,98,177,0.0
2025/04/05,04:00,10.7,0.0,98,157,0.0
2025/04/05,05:00,10.5,0.0,99,139,0.0
2025/04/05,06:00,11.1,0.0,99,170,0.0
2025/04/05,07:00,11.3,0.0,99,133,0.0
2025/04/05,08:00,11.5,0.0,98,134,0.0
2025/04/05,09:00,12.8,0.0,93,102,0.0
2025/04/05,10:00,14.7,0.0,83,328,0.0
2025/04/05,11:00,15.9,0.0,78,309,0.1
2025/04/05,12:00,17.5,0.0,67,36,0.2
2025/04/05,13:00,19.1,0.0,55,84,1.1
2025/04/05,14:00,18.3,0.0,54,355,0.3
2025/04/05,15:00,19.7,0.0,57,301,0.6
2025/04/05,16:00,19.6,0.0,57,116,1.4
2025/04/05,17:00,19.0,0.0,50,78,0.0
2025/04/05,18:00,17.9,0.0,62,283,0.0
2025/04/05,19:00,16.4,0.0,72,184,0.0
2025/04/05,20:00,14.4,0.0,84,169,0.0
2025/04/05,21:00,13.3,0.0,89,201,0.0
2025/04/05,22:00,12.5,0.0,93,158,0.0
2025/04/05,23:00,12.4,0.0,94,141,0.0
2025/04/06,00:00,12.2,0.0,94,229,0.0
2025/04/06,01:00,11.8,0.0,96,190,0.0
2025/04/06,02:00,12.0,0.0,95,244,0.0
2025/04/06,03:00,11.7,0.0,96,97,0.0
2025/04/06,04:00,11.2,0.0,97,192,0.0
2025/04/06,05:00,11.2,0.0,97,184,0.0
2025/04/06,06:00,11.4,0.0,98,253,0.0
2025/04/06,07:00,11.4,0.0,97,241,0.0
2025/04/06,08:00,11.7,0.0,97,42,0.0
2025/04/06,09:00,13.7,0.0,87,347,0.0
2025/04/06,10:00,14.8,0.0,79,333,0.0
2025/04/06,11:00,17.5,0.0,69,304,0.1
2025/04/06,12:00,20.2,0.0,46,73,0.0
2025/04/06,13:00,21.4,0.0,36,105,0.5
2025/04/06,14:00,21.4,0.0,37,98,1.0
2025/04/06,15:00,21.8,0.0,39,18,1.0
2025/04/06,16:00,21.2,0.0,44,249,0.1
2025/04/06,17:00,20.3,0.0,50,173,0.0
2025/04/06,18:00,20.0,0.0,52,272,0.0
2025/04/06,19:00,16.2,0.0,70,128,0.0
2025/04/06,20:00,13.4,0.0,83,169,0.0
2025/04/06,21:00,12.3,0.0,88,163,0.0
2025/04/06,22:00,12.1,0.0,89,123,0.0
2025/04/06,23:00,12.4,0.0,88,167,0.0
2025/04/07,00:00,11.6,0.0,90,163,0.0
2025/04/07,01:00,10.9,0.0,91,156,0.0
2025/04/07,02:00,10.6,0.0,93,170,0.0
2025/04/07,03:00,10.5,0.0,93,147,0.0
2025/04/07,04:00,10.9,0.0,91,144,0.0
2025/04/07,05:00,10.2,0.0,93,153,0.0
2025/04/07,06:00,9.8,0.0,95,152,0.0
2025/04/07,07:00,9.3,0.0,96,148,0.0
2025/04/07,08:00,9.1,0.0,96,160,0.0
2025/04/07,09:00,10.6,0.0,88,156,0.0
2025/04/07,10:00,13.0,0.0,76,91,0.0
2025/04/07,11:00,15.6,0.0,67,326,0.0
2025/04/07,12:00,18.1,0.0,62,292,1.1
2025/04/07,13:00,20.6,0.0,52,291,1.8
2025/04/07,14:00,21.0,0.0,51,286,0.7
2025/04/07,15:00,20.7,0.0,51,280,0.2
2025/04/07,16:00,20.9,0.0,51,282,1.1
2025/04/07,17:00,21.9,0.0,48,270,1.0
2025/04/07,18:00,20.6,0.0,51,265,0.8
2025/04/07,19:00,18.2,0.0,57,251,0.1
2025/04/07,20:00,16.2,0.0,70,179,0.0
2025/04/07,21:00,13.7,1.5,90,155,0.0
2025/04/07,22:00,12.9,0.1,96,160,0.0
2025/04/07,23:00,12.1,0.0,96,151,0.0
2025/04/08,00:00,12.2,0.0,96,180,0.0
2025/04/08,01:00,12.0,0.0,94,138,0.0
2025/04/08,02:00,11.7,0.0,94,132,0.0
2025/04/08,03:00,11.4,0.0,94,120,0.0
2025/04/08,04:00,10.9,0.0,95,179,0.0
2025/04/08,05:00,10.4,0.0,94,164,0.0
2025/04/08,06:00,9.5,0.0,96,166,0.0
2025/04/08,07:00,9.0,0.0,97,141,0.0
2025/04/08,08:00,9.0,0.0,97,151,0.0
2025/04/08,09:00,11.1,0.0,86,102,0.0
2025/04/08,10:00,13.6,0.0,76,27,0.0
2025/04/08,11:00,15.9,0.0,69,335,0.2
2025/04/08,12:00,18.1,0.0,60,286,0.8
2025/04/08,13:00,18.3,0.0,59,290,0.5
2025/04/08,14:00,19.4,0.0,55,288,2.2
2025/04/08,15:00,19.3,0.0,57,272,1.6
2025/04/08,16:00,20.0,0.0,53,295,1.2
2025/04/08,17:00,20.8,0.0,51,262,0.5
2025/04/08,18:00,19.2,0.0,58,264,0.0
2025/04/08,19:00,16.7,0.5,69,210,0.0
2025/04/08,20:00,13.2,0.0,92,158,0.0
2025/04/08,21:00,12.4,0.0,94,166,0.0
2025/04/08,22:00,11.8,0.0,94,162,0.0
2025/04/08,23:00,11.3,0.0,95,169,0.0
2025/04/09,00:00,11.2,0.0,95,147,0.0
2025/04/09,01:00,11.2,0.0,95,155,0.0
2025/04/09,02:00,11.1,0.0,95,161,0.0
2025/04/09,03:00,10.7,0.0,95,169,0.0
2025/04/09,04:00,10.2,0.0,96,181,0.0
2025/04/09,05:00,9.7,0.1,96,139,0.0
2025/04/09,06:00,9.2,0.0,97,188,0.0
2025/04/09,07:00,9.1,0.0,97,149,0.0
2025/04/09,08:00,9.5,0.0,98,169,0.0
2025/04/09,09:00,11.9,0.0,91,127,0.0
2025/04/09,10:00,15.5,0.0,71,323,0.0
2025/04/09,11:00,16.7,0.0,65,346,0.0
2025/04/09,12:00,17.9,0.0,61,303,0.0
2025/04/09,13:00,18.1,0.0,61,274,0.1
2025/04/09,14:00,19.4,0.0,56,296,0.9
2025/04/09,15:00,18.1,1.1,65,244,0.1
2025/04/09,16:00,15.6,2.4,89,153,0.0
2025/04/09,17:00,13.6,2.0,91,165,0.0
