Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/11/01,00:00,13.5,0.0,47,210,0.0
2022/11/01,01:00,13.3,0.0,52,298,0.0
2022/11/01,02:00,12.1,0.0,60,156,0.0
2022/11/01,03:00,10.8,0.0,68,168,0.0
2022/11/01,04:00,10.7,0.0,70,106,0.0
2022/11/01,05:00,10.3,0.0,72,165,0.0
2022/11/01,06:00,9.4,0.0,73,200,0.0
2022/11/01,07:00,9.3,0.0,74,220,0.0
2022/11/01,08:00,9.7,0.0,74,114,1.5
2022/11/01,09:00,14.0,0.0,59,83,0.0
2022/11/01,10:00,17.0,0.0,47,324,2.5
2022/11/01,11:00,18.6,0.0,45,327,2.6
2022/11/01,12:00,19.5,0.0,42,301,2.2
2022/11/01,13:00,20.4,0.0,39,307,1.8
2022/11/01,14:00,21.3,0.0,36,288,2.7
2022/11/01,15:00,22.7,0.0,34,301,2.7
2022/11/01,16:00,22.3,0.0,33,165,0.7
2022/11/01,17:00,21.7,0.0,34,178,0.0
2022/11/01,18:00,22.4,0.0,32,295,2.1
2022/11/01,19:00,20.7,0.0,34,300,0.7
2022/11/01,20:00,19.9,0.0,36,287,2.1
2022/11/01,21:00,18.8,0.0,43,298,2.1
2022/11/01,22:00,18.1,0.0,45,286,1.7
2022/11/01,23:00,16.9,0.0,49,288,0.6
2022/11/02,00:00,15.7,0.0,56,158,0.0
2022/11/02,01:00,15.3,0.0,58,283,1.7
2022/11/02,02:00,15.3,0.0,58,191,0.0
2022/11/02,03:00,13.8,0.0,65,174,0.0
2022/11/02,04:00,12.8,0.0,71,130,0.0
2022/11/02,05:00,13.0,0.0,71,158,0.0
2022/11/02,06:00,12.7,0.0,74,223,0.0
2022/11/02,07:00,12.7,0.0,75,214,0.0
