Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/02/01,00:00,13.8,0.0,96,203,0.0
2024/02/01,01:00,13.7,0.0,96,158,0.0
2024/02/01,02:00,13.6,0.0,96,153,0.0
2024/02/01,03:00,13.5,0.0,96,123,0.0
2024/02/01,04:00,13.5,0.0,96,172,0.0
2024/02/01,05:00,13.5,0.0,96,201,0.0
2024/02/01,06:00,13.5,0.0,97,315,0.0
2024/02/01,07:00,13.4,0.1,97,267,0.0
2024/02/01,08:00,13.4,0.0,97,175,0.0
2024/02/01,09:00,13.9,0.0,96,341,0.6
2024/02/01,10:00,14.9,0.0,90,320,1.6
2024/02/01,11:00,16.0,0.0,80,129,0.0
2024/02/01,12:00,16.8,0.1,78,22,0.4
2024/02/01,13:00,19.0,0.0,65,310,2.6
2024/02/01,14:00,19.6,0.0,61,281,1.7
2024/02/01,15:00,20.1,0.0,62,50,0.0
2024/02/01,16:00,18.1,0.1,65,112,2.5
2024/02/01,17:00,15.1,0.3,81,78,0.0
2024/02/01,18:00,15.8,0.0,81,233,0.0
2024/02/01,19:00,14.9,0.0,87,241,0.0
2024/02/01,20:00,S/D,1.6,S/D,S/D,S/D
2024/02/01,21:00,13.1,0.0,96,36,0.0
2024/02/01,22:00,12.9,0.5,97,167,0.0
2024/02/01,23:00,12.8,0.2,98,195,0.0
2024/02/02,00:00,12.6,0.0,98,183,0.0
2024/02/02,01:00,12.1,0.0,98,198,0.0
2024/02/02,02:00,12.0,0.0,98,207,0.0
2024/02/02,03:00,12.1,0.1,98,140,0.0
2024/02/02,04:00,12.1,2.4,98,181,0.0
2024/02/02,05:00,12.0,3.5,99,213,0.0
2024/02/02,06:00,11.9,1.7,99,165,0.0
2024/02/02,07:00,11.8,0.6,99,169,0.0
2024/02/02,08:00,11.9,1.4,99,266,0.0
2024/02/02,09:00,12.2,1.5,99,331,0.0
2024/02/02,10:00,13.2,0.0,95,322,0.0
2024/02/02,11:00,14.9,0.0,82,316,1.6
2024/02/02,12:00,16.3,0.0,73,306,2.1
2024/02/02,13:00,16.9,0.0,69,311,1.6
2024/02/02,14:00,18.1,0.0,66,297,2.1
2024/02/02,15:00,18.3,0.0,65,296,2.7
2024/02/02,16:00,18.9,0.0,63,303,1.2
2024/02/02,17:00,18.2,0.0,65,291,1.1
2024/02/02,18:00,17.9,0.0,67,304,0.0
2024/02/02,19:00,16.9,0.0,75,263,0.0
2024/02/02,20:00,15.2,0.1,83,154,0.0
2024/02/02,21:00,14.2,0.4,93,186,0.0
2024/02/02,22:00,13.5,0.0,95,213,0.0
2024/02/02,23:00,13.5,1.3,97,148,0.0
2024/02/03,00:00,13.4,1.3,97,222,0.0
2024/02/03,01:00,13.3,1.1,98,157,0.0
2024/02/03,02:00,12.8,0.7,97,173,0.0
2024/02/03,03:00,12.1,3.2,97,263,0.0
2024/02/03,04:00,11.9,0.2,98,298,0.0
2024/02/03,05:00,12.0,0.2,98,176,0.0
2024/02/03,06:00,12.0,1.3,98,139,0.0
2024/02/03,07:00,12.0,0.7,98,188,0.0
2024/02/03,08:00,12.0,0.0,98,124,0.0
2024/02/03,09:00,13.3,0.0,96,127,0.0
2024/02/03,10:00,14.5,0.0,89,134,0.0
2024/02/03,11:00,15.9,0.0,77,328,1.8
2024/02/03,12:00,16.4,0.1,77,338,1.1
2024/02/03,13:00,15.9,0.1,84,308,1.0
2024/02/03,14:00,17.5,0.0,74,308,1.2
2024/02/03,15:00,18.1,0.0,70,303,1.2
2024/02/03,16:00,18.0,0.0,71,306,1.6
2024/02/03,17:00,17.4,0.0,72,299,2.7
2024/02/03,18:00,16.0,0.0,77,291,0.8
2024/02/03,19:00,15.9,0.0,79,280,0.0
2024/02/03,20:00,14.5,0.3,87,300,0.0
2024/02/03,21:00,13.1,0.0,95,183,0.0
2024/02/03,22:00,13.0,0.0,96,210,0.0
2024/02/03,23:00,13.0,0.0,96,277,0.0
2024/02/04,00:00,12.4,0.0,96,132,0.0
2024/02/04,01:00,12.3,0.0,97,163,0.0
2024/02/04,02:00,12.0,0.0,97,252,0.0
2024/02/04,03:00,12.0,0.0,98,135,0.0
2024/02/04,04:00,11.8,0.0,98,77,0.0
2024/02/04,05:00,11.9,0.0,98,191,0.0
2024/02/04,06:00,11.9,0.0,97,149,0.0
2024/02/04,07:00,11.2,0.0,97,182,0.0
2024/02/04,08:00,10.7,0.0,97,171,0.0
2024/02/04,09:00,12.6,0.0,93,17,0.0
2024/02/04,10:00,14.8,0.0,80,304,0.0
2024/02/04,11:00,15.1,0.0,80,293,0.0
2024/02/04,12:00,17.1,0.0,72,313,0.2
2024/02/04,13:00,20.1,0.0,55,102,0.6
2024/02/04,14:00,20.2,0.0,52,166,0.5
2024/02/04,15:00,21.3,0.0,51,286,0.7
2024/02/04,16:00,20.5,0.0,56,288,2.7
2024/02/04,17:00,19.1,0.0,61,289,1.8
2024/02/04,18:00,18.3,0.1,65,295,1.4
2024/02/04,19:00,15.1,0.7,87,212,0.0
2024/02/04,20:00,14.0,0.1,94,138,0.0
2024/02/04,21:00,13.7,0.0,95,165,0.0
2024/02/04,22:00,13.8,S/D,S/D,S/D,S/D
2024/02/04,23:00,13.0,0.0,94,163,0.0
2024/02/05,00:00,12.2,0.0,94,140,0.0
2024/02/05,01:00,12.0,0.0,96,174,0.0
2024/02/05,02:00,12.0,0.0,95,223,0.0
2024/02/05,03:00,11.8,0.0,95,176,0.0
2024/02/05,04:00,11.8,0.0,95,200,0.0
2024/02/05,05:00,11.8,0.0,95,106,0.0
2024/02/05,06:00,11.6,0.0,96,346,0.0
2024/02/05,07:00,11.1,0.0,95,227,0.0
2024/02/05,08:00,10.3,0.0,95,162,0.0
2024/02/05,09:00,13.1,0.0,82,110,0.3
2024/02/05,10:00,16.0,0.0,67,18,0.1
2024/02/05,11:00,15.1,0.0,87,212,0.0
2024/02/05,12:00,19.7,0.0,40,123,2.1
2024/02/05,13:00,20.2,0.0,39,112,3.6
2024/02/05,14:00,21.3,0.0,37,93,3.6
2024/02/05,15:00,22.2,0.0,35,114,2.9
2024/02/05,16:00,21.9,0.0,37,108,2.2
2024/02/05,17:00,22.3,0.0,37,288,1.4
2024/02/05,18:00,20.6,0.0,43,272,0.6
2024/02/05,19:00,18.1,0.0,53,293,0.0
2024/02/05,20:00,14.7,0.0,70,254,0.0
2024/02/05,21:00,13.3,0.0,76,159,0.0
2024/02/05,23:00,12.4,0.0,79,167,0.0
2024/02/06,00:00,12.0,0.0,81,168,0.0
2024/02/06,01:00,12.2,0.0,81,179,0.0
2024/02/06,02:00,11.8,0.0,84,192,0.0
2024/02/06,03:00,10.6,0.0,87,176,0.0
2024/02/06,04:00,10.1,0.0,88,272,0.0
