Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/09/01,00:00,11.0,0.0,56,185,0.0
2022/09/01,01:00,9.9,0.0,61,169,0.0
2022/09/01,03:00,8.5,0.0,66,170,0.0
2022/09/01,04:00,8.0,0.0,68,183,0.0
2022/09/01,05:00,7.5,0.0,71,192,0.0
2022/09/01,06:00,7.3,0.0,71,182,0.0
2022/09/01,07:00,6.6,0.0,74,179,0.0
2022/09/01,08:00,6.6,0.0,74,174,0.0
2022/09/01,09:00,8.9,0.0,68,90,0.0
2022/09/01,10:00,14.2,0.0,48,11,0.8
2022/09/01,11:00,16.8,0.0,42,307,2.6
2022/09/01,12:00,19.0,0.0,36,307,2.7
2022/09/01,13:00,20.9,0.0,33,313,3.0
2022/09/01,14:00,22.5,0.0,29,303,3.1
2022/09/01,15:00,23.7,0.0,27,301,3.6
2022/09/01,16:00,24.2,0.0,24,301,3.8
2022/09/01,17:00,24.2,0.0,22,302,4.1
2022/09/01,18:00,23.0,0.0,23,294,3.8
2022/09/01,19:00,20.4,0.0,27,289,0.9
2022/09/01,20:00,16.4,0.0,37,152,0.0
2022/09/01,21:00,13.8,0.0,46,137,0.0
2022/09/01,22:00,13.0,0.0,50,123,0.5
2022/09/01,23:00,13.4,0.0,49,128,0.7
2022/09/02,00:00,11.6,0.0,56,164,0.0
2022/09/02,01:00,11.0,0.0,59,108,0.1
2022/09/02,02:00,10.8,0.0,59,185,0.3
2022/09/02,03:00,9.9,0.0,63,249,0.0
