Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/06/01,00:00,12.3,0.0,81,178,0.0
2020/06/01,01:00,12.2,0.0,82,203,0.0
2020/06/01,02:00,11.8,0.0,84,154,0.0
2020/06/01,03:00,11.5,0.0,85,194,0.0
2020/06/01,04:00,11.8,0.0,84,190,0.0
2020/06/01,05:00,12.1,0.0,83,198,0.0
2020/06/01,06:00,10.8,0.0,89,137,0.4
2020/06/01,07:00,11.1,0.0,89,96,0.0
2020/06/01,08:00,12.7,0.0,82,107,0.0
2020/06/01,09:00,15.5,0.0,72,328,0.0
2020/06/01,10:00,17.3,0.0,66,101,0.0
2020/06/01,11:00,18.8,0.0,59,105,1.4
2020/06/01,12:00,19.7,0.0,54,313,2.0
2020/06/01,13:00,17.2,1.1,64,116,3.1
2020/06/01,14:00,16.4,0.4,76,106,3.5
2020/06/01,15:00,20.9,0.0,48,83,0.9
2020/06/01,16:00,21.8,0.0,46,165,0.1
2020/06/01,17:00,18.3,0.0,64,231,0.0
2020/06/01,18:00,15.9,0.0,66,305,1.7
2020/06/01,19:00,15.9,0.0,66,305,1.7
2020/06/01,20:00,11.2,0.4,96,206,0.1
2020/06/01,21:00,10.4,0.0,97,196,0.0
2020/06/01,22:00,9.3,0.1,98,175,0.0
2020/06/01,23:00,8.6,0.0,98,160,0.0
2020/06/02,00:00,8.7,0.0,98,217,0.0
2020/06/02,01:00,9.5,0.0,97,215,0.0
2020/06/02,02:00,9.4,0.0,96,185,0.0
2020/06/02,03:00,8.4,0.0,97,187,0.0
2020/06/02,04:00,8.4,0.0,97,164,0.0
2020/06/02,05:00,9.4,0.0,96,146,0.0
2020/06/02,06:00,9.6,0.0,95,148,0.0
2020/06/02,07:00,9.7,0.0,95,177,0.0
2020/06/02,08:00,11.7,0.0,89,328,0.0
2020/06/02,09:00,14.1,0.0,74,301,0.0
2020/06/02,10:00,16.5,0.0,67,354,0.0
2020/06/02,11:00,18.2,0.0,63,355,0.2
2020/06/02,12:00,20.0,0.0,56,334,1.7
2020/06/02,13:00,21.2,0.0,49,319,2.8
2020/06/02,14:00,22.8,0.0,45,315,2.8
2020/06/02,15:00,22.7,0.0,45,293,2.2
2020/06/02,16:00,19.2,0.0,55,285,1.6
2020/06/02,17:00,17.5,0.0,62,191,0.8
2020/06/02,18:00,14.3,0.0,82,269,0.0
2020/06/02,19:00,13.6,0.1,89,169,0.0
2020/06/02,20:00,13.0,0.0,90,157,0.0
