Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/10/01,00:00,9.3,0.0,98,235,0.0
2022/10/01,01:00,9.1,0.0,98,259,0.0
2022/10/01,02:00,9.4,0.0,98,195,0.0
2022/10/01,03:00,9.6,0.0,98,196,0.0
2022/10/01,04:00,9.7,0.0,98,270,0.0
2022/10/01,05:00,9.4,0.0,98,254,0.0
2022/10/01,06:00,8.8,0.0,98,177,0.0
2022/10/01,07:00,9.1,0.0,98,227,0.0
2022/10/01,08:00,9.5,0.1,98,87,0.0
2022/10/01,09:00,10.5,0.0,96,51,0.0
2022/10/01,10:00,11.5,0.0,90,332,0.0
2022/10/01,11:00,12.2,0.0,84,325,1.3
2022/10/01,12:00,14.3,0.0,81,334,1.4
2022/10/01,13:00,16.4,0.0,67,311,2.9
2022/10/01,14:00,16.4,0.0,64,300,2.6
2022/10/01,15:00,16.4,0.0,63,320,1.8
2022/10/01,16:00,15.9,0.0,67,308,1.1
2022/10/01,17:00,16.2,0.0,66,316,0.0
2022/10/01,18:00,16.2,0.0,61,286,0.3
2022/10/01,19:00,14.8,0.0,66,123,0.0
2022/10/01,20:00,12.3,0.0,79,164,0.0
2022/10/01,21:00,11.5,0.0,83,169,0.0
2022/10/01,22:00,10.4,0.0,86,188,0.0
2022/10/01,23:00,9.9,0.0,87,212,0.0
2022/10/02,00:00,9.6,0.0,91,148,0.0
2022/10/02,01:00,9.9,0.0,91,142,0.0
2022/10/02,02:00,10.1,0.0,88,107,0.0
2022/10/02,03:00,10.1,0.0,90,171,0.0
2022/10/02,04:00,10.3,0.0,86,171,0.0
2022/10/02,05:00,10.2,0.0,86,186,0.0
2022/10/02,06:00,10.3,0.0,85,158,0.0
2022/10/02,07:00,9.4,0.0,87,160,0.0
2022/10/02,08:00,8.5,0.0,92,160,0.0
2022/10/02,09:00,13.0,0.0,71,353,1.3
2022/10/02,10:00,16.5,0.0,49,110,4.0
2022/10/02,11:00,18.4,0.0,37,97,2.8
2022/10/02,12:00,19.3,0.0,36,111,3.0
2022/10/02,13:00,20.0,0.0,35,104,3.4
2022/10/02,14:00,21.2,0.0,31,118,1.6
2022/10/02,15:00,20.7,0.0,32,255,2.0
2022/10/02,16:00,20.7,0.0,31,338,1.0
2022/10/02,17:00,20.1,0.0,32,131,1.5
2022/10/02,18:00,19.5,0.0,36,281,0.6
2022/10/02,19:00,18.0,0.0,39,281,2.3
2022/10/02,20:00,15.0,0.0,51,135,0.0
2022/10/02,21:00,12.7,0.0,62,167,0.0
2022/10/02,22:00,11.3,0.0,68,149,0.1
2022/10/02,23:00,11.4,0.0,66,242,0.1
2022/10/03,00:00,10.7,0.0,70,174,0.0
2022/10/03,01:00,10.1,0.0,72,179,0.0
2022/10/03,02:00,9.5,0.0,74,184,0.0
2022/10/03,03:00,8.7,0.0,77,224,0.0
2022/10/03,04:00,8.1,0.0,80,163,0.0
2022/10/03,05:00,7.9,0.0,81,159,0.0
2022/10/03,06:00,7.5,0.0,81,142,0.0
2022/10/03,07:00,6.9,0.0,84,169,0.0
2022/10/03,08:00,7.1,0.0,85,165,0.2
2022/10/03,09:00,12.1,0.0,64,63,0.3
2022/10/03,10:00,16.3,0.0,49,342,1.6
2022/10/03,11:00,18.6,0.0,38,93,1.9
2022/10/03,12:00,19.5,0.0,35,92,2.1
2022/10/03,13:00,20.4,0.0,33,115,1.6
2022/10/03,14:00,20.3,0.0,34,8,2.5
2022/10/03,15:00,19.9,0.0,36,303,2.1
2022/10/03,16:00,20.2,0.0,35,296,0.2
2022/10/03,17:00,21.1,0.0,34,298,2.6
2022/10/03,18:00,19.6,0.0,37,268,1.5
2022/10/03,19:00,17.4,0.0,43,267,0.7
2022/10/03,20:00,14.7,0.0,55,161,0.0
2022/10/03,21:00,13.0,0.0,63,160,0.0
2022/10/03,22:00,11.8,0.0,68,168,0.0
2022/10/03,23:00,11.1,0.0,71,189,0.0
2022/10/04,00:00,10.4,0.0,74,164,0.0
2022/10/04,01:00,10.5,0.0,75,166,0.0
2022/10/04,02:00,11.3,0.0,73,205,0.0
2022/10/04,03:00,11.0,0.0,74,164,0.0
2022/10/04,04:00,9.5,0.0,79,167,0.0
2022/10/04,05:00,9.2,0.0,79,149,0.0
2022/10/04,06:00,8.7,0.0,82,173,0.0
2022/10/04,07:00,8.2,0.0,83,191,0.0
2022/10/04,08:00,9.4,0.0,79,189,0.0
2022/10/04,09:00,12.8,0.0,66,354,0.0
2022/10/04,10:00,15.7,0.0,54,108,0.5
2022/10/04,11:00,16.9,0.0,52,315,2.6
2022/10/04,12:00,18.4,0.0,49,313,3.3
2022/10/04,13:00,18.8,0.0,48,299,2.1
2022/10/04,14:00,18.4,0.0,50,22,0.1
2022/10/04,15:00,20.6,0.0,44,304,2.8
2022/10/04,16:00,21.4,0.0,39,275,1.0
2022/10/04,17:00,21.4,0.0,38,72,2.0
2022/10/04,18:00,18.9,0.0,43,114,2.4
2022/10/04,19:00,17.5,0.0,49,253,0.0
2022/10/04,20:00,15.9,0.0,58,132,0.0
2022/10/04,21:00,14.7,0.0,65,187,0.0
2022/10/04,22:00,14.0,0.0,68,242,0.0
2022/10/04,23:00,12.8,0.0,73,155,0.0
