Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/05/01,00:00,8.7,0.0,84,205,0.0
2022/05/01,01:00,7.7,0.0,90,195,0.0
2022/05/01,02:00,7.4,0.0,90,184,0.0
2022/05/01,03:00,7.4,0.0,92,158,0.1
2022/05/01,04:00,8.4,0.0,87,192,0.0
2022/05/01,05:00,8.6,0.0,85,197,0.0
2022/05/01,06:00,8.1,0.0,88,234,0.0
2022/05/01,07:00,7.5,0.0,92,174,0.0
2022/05/01,08:00,9.7,0.0,85,59,0.0
2022/05/01,09:00,14.0,0.0,65,345,1.3
2022/05/01,10:00,15.6,0.0,61,311,2.9
2022/05/01,11:00,17.9,0.0,53,300,3.7
2022/05/01,12:00,19.3,0.0,49,336,2.5
2022/05/01,13:00,21.3,0.0,45,327,2.1
2022/05/01,14:00,21.1,0.0,45,300,4.6
2022/05/01,15:00,21.7,0.0,43,296,3.7
2022/05/01,16:00,21.0,0.0,44,288,2.8
2022/05/01,17:00,19.9,0.0,47,274,1.6
2022/05/01,18:00,17.7,0.0,53,271,0.3
2022/05/01,19:00,15.5,0.0,65,153,0.0
2022/05/01,20:00,13.7,0.0,73,165,0.0
2022/05/01,21:00,13.2,0.0,75,181,0.0
2022/05/01,22:00,12.1,0.0,80,176,0.0
2022/05/01,23:00,11.4,0.0,82,146,0.0
2022/05/02,00:00,10.6,0.0,85,188,0.0
2022/05/02,01:00,9.5,0.0,89,175,0.0
2022/05/02,02:00,8.8,0.0,92,179,0.0
2022/05/02,03:00,8.8,0.0,91,191,0.0
2022/05/02,04:00,7.9,0.0,93,162,0.0
2022/05/02,05:00,7.7,0.0,95,183,0.0
2022/05/02,06:00,7.7,0.0,93,189,0.0
2022/05/02,07:00,7.5,0.0,93,164,0.0
2022/05/02,08:00,9.3,0.0,87,93,1.8
2022/05/02,09:00,14.5,0.0,65,353,0.2
2022/05/02,10:00,16.8,0.0,60,309,2.3
2022/05/02,11:00,18.5,0.0,54,306,2.9
2022/05/02,12:00,20.4,0.0,48,307,2.9
2022/05/02,13:00,21.3,0.0,45,299,3.1
2022/05/02,14:00,21.8,0.0,43,305,2.8
2022/05/02,15:00,22.2,0.0,41,301,4.0
2022/05/02,16:00,21.9,0.0,41,296,3.0
2022/05/02,17:00,21.0,0.0,43,287,1.4
2022/05/02,18:00,19.0,0.0,48,283,0.0
2022/05/02,19:00,16.7,0.0,59,206,0.0
2022/05/02,20:00,13.8,0.0,70,186,0.0
2022/05/02,21:00,12.8,0.0,74,176,0.0
2022/05/02,22:00,11.7,0.0,78,178,0.0
2022/05/02,23:00,11.7,0.0,78,177,0.0
2022/05/03,00:00,12.3,0.0,76,172,0.0
2022/05/03,01:00,10.9,0.0,82,182,0.0
2022/05/03,02:00,9.9,0.0,85,178,0.0
2022/05/03,03:00,9.3,0.0,87,202,0.0
2022/05/03,04:00,8.6,0.0,91,177,0.0
2022/05/03,05:00,8.8,0.0,90,187,0.0
2022/05/03,06:00,8.5,0.0,91,207,0.0
2022/05/03,07:00,8.2,0.0,92,180,0.0
2022/05/03,08:00,9.5,0.0,88,124,0.4
2022/05/03,09:00,13.4,0.0,72,344,1.2
2022/05/03,10:00,16.0,0.0,65,21,1.9
2022/05/03,11:00,18.9,0.0,56,308,2.3
2022/05/03,12:00,19.2,S/D,53,311,2.0
2022/05/03,13:00,20.4,0.0,50,311,2.5
2022/05/03,14:00,20.7,0.0,46,297,3.2
2022/05/03,15:00,21.8,0.0,43,297,2.7
2022/05/03,16:00,21.5,0.0,43,295,2.4
2022/05/03,17:00,20.7,0.0,45,271,1.6
2022/05/03,18:00,17.1,0.0,57,175,0.0
2022/05/03,19:00,14.1,0.0,69,188,0.0
2022/05/03,20:00,12.6,0.0,75,167,0.0
2022/05/03,21:00,11.6,0.0,79,191,0.0
2022/05/03,22:00,10.9,0.0,82,178,0.0
2022/05/03,23:00,11.2,0.0,82,203,0.0
2022/05/04,00:00,11.3,0.0,83,188,0.0
2022/05/04,01:00,10.6,0.0,84,169,0.0
2022/05/04,02:00,10.7,0.0,84,196,0.0
2022/05/04,03:00,11.2,0.0,84,180,0.0
2022/05/04,04:00,11.7,0.0,83,306,0.0
2022/05/04,05:00,11.7,0.0,86,169,0.0
2022/05/04,06:00,11.3,0.2,93,168,0.0
2022/05/04,07:00,10.7,0.0,95,200,0.0
2022/05/04,08:00,12.3,0.0,90,69,0.0
2022/05/04,09:00,14.3,0.0,77,329,0.0
2022/05/04,10:00,15.2,0.0,71,304,2.1
2022/05/04,11:00,15.0,0.0,77,331,1.7
2022/05/04,12:00,14.8,0.7,79,269,1.2
2022/05/04,13:00,14.8,0.6,85,272,0.0
2022/05/04,14:00,15.3,0.2,81,138,0.0
2022/05/04,15:00,16.1,0.3,77,201,0.0
2022/05/04,16:00,14.6,1.6,92,221,0.0
2022/05/04,17:00,14.7,1.1,90,200,0.0
2022/05/04,18:00,13.4,0.1,95,229,0.0
2022/05/04,19:00,12.7,0.1,96,209,0.0
2022/05/04,20:00,12.1,0.0,96,189,0.0
2022/05/04,21:00,11.8,0.0,97,185,0.0
2022/05/04,22:00,11.3,0.0,97,162,0.0
2022/05/04,23:00,11.5,0.0,95,252,0.0
2022/05/05,00:00,11.6,0.0,96,192,0.0
2022/05/05,01:00,11.3,0.0,96,150,0.0
2022/05/05,02:00,11.5,0.2,96,177,0.0
2022/05/05,03:00,11.5,0.0,96,180,0.0
2022/05/05,04:00,11.1,0.0,96,181,0.0
2022/05/05,05:00,10.8,0.0,97,196,0.0
2022/05/05,06:00,10.7,0.0,97,184,0.0
2022/05/05,07:00,9.8,0.0,97,148,0.0
2022/05/05,08:00,11.0,0.0,93,108,1.8
2022/05/05,09:00,14.1,0.0,78,33,0.0
2022/05/05,10:00,15.3,0.0,77,350,0.5
2022/05/05,11:00,15.5,0.3,78,310,0.0
2022/05/05,12:00,16.6,0.0,73,334,0.7
2022/05/05,13:00,18.3,0.0,65,309,2.7
2022/05/05,14:00,18.2,0.0,65,295,3.0
2022/05/05,15:00,15.3,0.4,81,309,1.6
2022/05/05,16:00,17.0,0.0,71,300,1.9
2022/05/05,17:00,14.0,6.4,83,216,0.4
2022/05/05,18:00,12.0,0.1,96,197,0.0
2022/05/05,19:00,11.2,0.1,97,187,0.0
2022/05/05,20:00,10.6,0.0,97,227,0.0
2022/05/05,21:00,10.8,0.0,97,193,0.0
2022/05/05,22:00,11.2,0.1,97,207,0.0
2022/05/05,23:00,10.6,0.0,97,170,0.0
2022/05/06,00:00,9.7,0.0,97,171,0.0
2022/05/06,01:00,9.7,0.0,97,182,0.0
2022/05/06,02:00,9.7,0.0,97,196,0.0
2022/05/06,03:00,9.8,0.0,97,164,0.0
2022/05/06,04:00,9.5,0.0,97,179,0.0
2022/05/06,05:00,8.8,0.0,97,210,0.0
2022/05/06,06:00,8.4,0.1,97,78,0.0
2022/05/06,07:00,7.9,0.0,97,177,0.0
2022/05/06,08:00,8.9,0.0,92,105,1.7
2022/05/06,09:00,13.6,0.0,71,32,0.0
2022/05/06,10:00,15.5,0.0,67,16,1.4
2022/05/06,11:00,17.8,0.0,62,300,2.7
2022/05/06,12:00,19.6,0.0,53,305,3.4
2022/05/06,13:00,21.0,0.0,49,305,3.1
2022/05/06,14:00,21.2,0.0,47,298,3.5
2022/05/06,15:00,21.9,0.0,45,303,3.6
2022/05/06,16:00,21.4,0.0,46,279,1.5
2022/05/06,17:00,20.6,0.0,49,283,1.8
2022/05/06,18:00,16.7,0.1,68,192,0.0
2022/05/06,19:00,14.2,0.1,81,192,0.0
2022/05/06,20:00,13.3,0.0,83,211,0.0
2022/05/06,21:00,13.6,0.0,81,179,0.0
2022/05/06,22:00,12.6,0.0,86,176,0.0
2022/05/06,23:00,12.0,0.0,85,188,0.0
2022/05/07,00:00,11.4,0.0,87,184,0.0
2022/05/07,01:00,10.9,0.0,89,195,0.0
2022/05/07,02:00,10.1,0.0,92,151,0.0
2022/05/07,03:00,10.8,0.0,90,175,0.0
2022/05/07,04:00,10.2,0.0,91,201,0.0
2022/05/07,05:00,9.3,0.0,94,195,0.0
2022/05/07,06:00,8.9,0.0,96,182,0.0
2022/05/07,07:00,8.5,0.0,96,167,0.0
2022/05/07,08:00,9.7,0.0,92,102,1.9
2022/05/07,09:00,14.2,0.0,71,344,1.4
2022/05/07,10:00,16.3,0.0,68,3,0.5
2022/05/07,11:00,17.0,0.0,64,8,0.2
2022/05/07,12:00,19.7,0.0,50,304,1.8
2022/05/07,13:00,20.6,0.0,44,304,1.6
2022/05/07,14:00,21.0,0.0,45,297,2.5
2022/05/07,15:00,21.4,0.0,44,306,2.8
2022/05/07,16:00,20.3,0.0,46,284,2.4
2022/05/07,17:00,20.8,0.0,44,288,1.8
2022/05/07,18:00,18.7,0.0,49,282,0.7
2022/05/07,19:00,15.9,0.0,63,138,0.0
2022/05/07,20:00,14.5,0.0,71,169,0.0
2022/05/07,21:00,13.9,0.0,74,189,0.0
2022/05/07,22:00,12.5,0.0,79,180,0.0
2022/05/07,23:00,12.2,0.0,82,211,0.0
2022/05/08,00:00,12.3,0.0,82,173,0.0
2022/05/08,01:00,12.1,0.0,84,167,0.0
2022/05/08,02:00,10.6,0.0,89,164,0.0
2022/05/08,03:00,10.1,0.0,90,184,0.0
2022/05/08,04:00,9.5,0.0,92,220,0.0
2022/05/08,05:00,9.2,0.0,93,189,0.0
2022/05/08,06:00,8.5,0.0,94,153,0.0
2022/05/08,07:00,8.3,0.0,96,265,0.0
2022/05/08,08:00,9.5,0.0,91,116,2.2
2022/05/08,09:00,12.5,0.0,78,65,0.0
2022/05/08,10:00,15.1,0.0,69,345,1.2
2022/05/08,11:00,17.1,0.0,65,297,1.7
2022/05/08,12:00,17.8,0.0,60,299,2.5
2022/05/08,13:00,18.7,0.0,58,297,1.7
2022/05/08,14:00,19.0,0.0,58,296,2.3
2022/05/08,15:00,20.9,0.0,52,310,2.6
2022/05/08,16:00,20.6,0.0,52,293,2.3
2022/05/08,17:00,20.6,0.0,50,287,2.1
2022/05/08,18:00,15.7,0.2,78,184,0.0
2022/05/08,19:00,15.7,0.2,78,184,0.0
2022/05/08,20:00,13.5,0.0,87,165,0.0
2022/05/08,21:00,12.7,0.0,85,175,0.0
2022/05/08,22:00,12.3,0.0,85,199,0.0
2022/05/08,23:00,12.5,0.0,84,162,0.0
2022/05/09,00:00,11.8,0.0,86,169,0.0
2022/05/09,01:00,12.5,0.0,84,159,0.0
2022/05/09,02:00,12.7,0.0,84,179,0.0
2022/05/09,03:00,12.3,0.0,87,176,0.0
2022/05/09,04:00,11.0,0.0,90,181,0.0
2022/05/09,05:00,10.7,0.0,93,159,0.0
2022/05/09,06:00,10.6,0.0,93,222,0.0
2022/05/09,07:00,9.3,0.0,96,173,0.0
2022/05/09,08:00,10.3,0.0,93,94,0.0
2022/05/09,09:00,13.8,0.0,77,40,0.0
2022/05/09,10:00,16.2,0.0,69,56,0.0
2022/05/09,11:00,18.3,0.0,60,311,1.7
2022/05/09,12:00,21.0,0.0,46,302,3.1
2022/05/09,13:00,21.9,0.0,43,309,3.6
2022/05/09,14:00,22.6,0.0,42,299,3.3
2022/05/09,15:00,21.0,0.0,45,95,2.0
2022/05/09,16:00,19.3,0.0,53,281,0.7
2022/05/09,17:00,19.1,0.0,48,291,0.1
2022/05/09,18:00,16.0,0.0,63,164,0.0
2022/05/09,19:00,14.1,0.0,70,178,0.0
2022/05/09,20:00,12.8,0.0,75,153,0.6
2022/05/09,21:00,11.7,0.0,79,165,0.0
2022/05/09,22:00,11.0,0.0,81,151,0.0
2022/05/09,23:00,10.5,0.0,84,164,0.0
2022/05/10,00:00,10.8,0.0,84,167,0.0
2022/05/10,01:00,11.9,0.0,78,188,0.0
2022/05/10,02:00,11.3,0.0,82,185,0.0
2022/05/10,03:00,10.9,0.0,85,159,0.0
2022/05/10,04:00,10.3,0.0,86,198,0.0
2022/05/10,05:00,9.6,0.0,87,170,0.0
2022/05/10,06:00,8.6,0.0,92,172,0.0
2022/05/10,07:00,8.6,0.0,91,216,0.0
2022/05/10,08:00,9.6,0.0,87,110,2.2
2022/05/10,09:00,14.9,0.0,65,23,0.5
2022/05/10,10:00,17.1,0.0,57,314,1.0
2022/05/10,11:00,17.7,0.0,54,288,2.0
2022/05/10,12:00,18.3,0.0,53,287,1.9
2022/05/10,13:00,18.9,0.0,52,301,3.1
2022/05/10,14:00,20.9,0.0,47,304,3.3
2022/05/10,15:00,18.7,0.3,54,111,4.5
2022/05/10,16:00,16.8,0.2,70,115,2.4
2022/05/10,17:00,16.0,0.0,74,126,0.0
2022/05/10,18:00,14.4,0.0,81,174,0.0
2022/05/10,19:00,13.0,0.0,85,158,0.0
2022/05/10,20:00,11.6,0.0,87,176,0.0
2022/05/10,21:00,10.8,0.0,89,156,0.0
2022/05/10,22:00,11.8,0.0,83,182,0.0
2022/05/10,23:00,11.5,0.0,88,140,0.0
2022/05/11,00:00,11.9,0.0,88,158,0.0
2022/05/11,01:00,11.7,0.0,87,176,0.0
2022/05/11,02:00,10.8,0.0,89,147,0.0
2022/05/11,03:00,11.0,0.0,90,176,0.0
2022/05/11,04:00,11.5,0.4,88,198,0.0
2022/05/11,05:00,10.7,4.3,96,171,0.0
2022/05/11,06:00,10.5,0.5,97,156,0.0
2022/05/11,07:00,10.6,0.0,98,172,0.0
2022/05/11,08:00,11.9,0.0,94,83,0.2
2022/05/11,09:00,14.8,0.0,76,100,1.8
2022/05/11,10:00,16.8,0.0,65,83,0.5
2022/05/11,11:00,17.4,0.0,64,8,0.4
2022/05/11,12:00,18.3,0.0,57,298,1.6
2022/05/11,13:00,18.9,0.0,55,308,0.4
2022/05/11,14:00,18.9,0.0,59,115,2.9
2022/05/11,15:00,17.6,0.0,70,136,0.0
2022/05/11,16:00,18.5,3.8,68,146,3.1
2022/05/11,17:00,12.4,9.2,96,194,0.0
2022/05/11,18:00,13.1,0.0,96,188,0.0
2022/05/11,19:00,12.8,0.0,95,160,0.0
2022/05/11,20:00,12.7,0.0,95,173,0.0
2022/05/11,21:00,12.5,0.0,95,182,0.0
2022/05/11,22:00,12.0,0.6,96,214,0.0
2022/05/11,23:00,12.0,1.3,97,157,0.0
2022/05/12,00:00,11.8,0.0,98,187,0.0
2022/05/12,01:00,11.9,0.1,98,128,0.0
2022/05/12,02:00,11.7,0.7,98,224,0.0
2022/05/12,03:00,11.8,0.4,98,191,0.0
2022/05/12,04:00,11.6,0.0,98,244,0.0
2022/05/12,05:00,11.0,0.0,98,233,0.0
2022/05/12,06:00,11.1,0.0,99,154,0.0
2022/05/12,07:00,11.2,0.1,99,136,0.0
2022/05/12,08:00,12.2,0.0,98,117,0.0
2022/05/12,09:00,13.8,0.0,90,55,0.0
2022/05/12,10:00,14.9,0.0,80,2,0.5
2022/05/12,11:00,15.7,0.0,75,131,0.0
2022/05/12,12:00,14.8,3.4,83,109,1.2
2022/05/12,13:00,14.6,1.2,89,196,0.0
2022/05/12,14:00,17.6,0.1,74,68,0.2
2022/05/12,15:00,17.4,0.0,74,294,0.9
2022/05/12,16:00,17.7,0.0,70,322,0.0
2022/05/12,17:00,17.2,0.0,72,191,0.0
2022/05/12,18:00,14.7,0.0,85,185,0.0
2022/05/12,19:00,12.7,0.0,89,192,0.0
2022/05/12,20:00,12.3,0.0,91,189,0.0
2022/05/12,21:00,12.3,0.0,89,187,0.0
2022/05/12,22:00,12.1,0.0,90,189,0.0
2022/05/12,23:00,11.4,0.0,93,187,0.0
2022/05/13,00:00,11.8,0.1,93,191,0.0
2022/05/13,01:00,11.6,0.0,96,145,0.0
2022/05/13,02:00,11.5,0.0,96,171,0.0
