Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/08/01,00:00,11.5,0.0,63,157,0.0
2021/08/01,01:00,11.7,0.0,62,258,0.0
2021/08/01,02:00,11.4,0.0,67,183,0.0
2021/08/01,03:00,11.2,0.0,67,254,0.0
2021/08/01,04:00,10.4,0.0,73,184,0.0
2021/08/01,05:00,9.6,0.0,73,197,0.0
2021/08/01,06:00,8.5,0.0,78,183,0.0
2021/08/01,07:00,8.3,0.0,82,114,0.0
2021/08/01,08:00,9.7,0.0,79,325,0.0
2021/08/01,09:00,12.7,0.0,67,94,0.0
2021/08/01,10:00,15.8,0.0,53,303,1.4
2021/08/01,11:00,17.9,0.0,44,94,3.6
2021/08/01,12:00,18.2,0.0,39,130,2.0
2021/08/01,13:00,19.5,0.0,36,32,2.8
2021/08/01,14:00,19.3,0.0,38,138,2.2
2021/08/01,15:00,18.4,0.0,40,62,2.2
2021/08/01,16:00,17.7,0.0,44,47,1.5
2021/08/01,17:00,17.1,0.0,45,224,0.6
2021/08/01,18:00,16.1,0.0,47,166,0.3
2021/08/01,19:00,13.5,0.0,58,239,0.0
2021/08/01,20:00,12.8,0.0,62,290,0.6
2021/08/01,21:00,12.7,0.0,61,133,0.0
2021/08/01,22:00,10.7,0.0,72,156,0.0
2021/08/01,23:00,10.3,0.0,74,169,0.0
2021/08/02,00:00,9.9,0.0,76,221,0.0
2021/08/02,01:00,9.8,0.0,78,181,0.0
2021/08/02,02:00,9.6,0.0,79,138,0.0
2021/08/02,03:00,9.8,0.0,79,187,0.0
2021/08/02,04:00,9.6,0.1,82,216,0.0
2021/08/02,05:00,8.9,0.0,90,176,0.0
2021/08/02,06:00,9.0,0.0,88,196,0.0
2021/08/02,07:00,8.7,0.0,86,247,0.0
2021/08/02,08:00,9.8,0.0,85,105,0.0
2021/08/02,09:00,12.6,0.0,67,176,0.0
2021/08/02,10:00,14.0,0.0,59,305,0.3
2021/08/02,11:00,15.6,0.0,46,130,1.6
2021/08/02,12:00,15.7,0.0,47,139,1.0
2021/08/02,13:00,16.7,0.0,43,129,1.9
2021/08/02,14:00,17.5,0.0,40,12,0.8
2021/08/02,15:00,19.1,0.0,36,79,1.5
2021/08/02,16:00,18.7,0.0,35,120,1.9
2021/08/02,17:00,17.9,0.0,36,287,0.3
2021/08/02,18:00,16.5,0.0,39,271,0.0
2021/08/02,19:00,12.3,0.0,54,169,0.0
2021/08/02,20:00,11.0,0.0,62,192,0.0
2021/08/02,21:00,9.8,0.0,65,161,0.1
2021/08/02,22:00,9.0,0.0,68,195,0.0
2021/08/02,23:00,8.1,0.0,71,195,0.0
2021/08/03,00:00,7.5,0.0,73,202,0.0
2021/08/03,01:00,6.9,0.0,74,199,0.0
2021/08/03,02:00,6.4,0.0,75,179,0.0
2021/08/03,03:00,6.1,0.0,76,204,0.0
2021/08/03,04:00,5.8,0.0,77,193,0.0
2021/08/03,05:00,5.4,0.0,78,186,0.0
2021/08/03,06:00,5.0,0.0,80,206,0.0
2021/08/03,07:00,4.9,0.0,81,159,0.0
2021/08/03,08:00,5.9,0.0,79,116,2.3
2021/08/03,09:00,11.3,0.0,58,313,0.0
2021/08/03,10:00,15.0,0.0,45,95,1.9
2021/08/03,11:00,17.4,0.0,35,117,3.6
2021/08/03,12:00,18.4,0.0,33,116,4.2
2021/08/03,13:00,19.3,0.0,31,125,3.4
2021/08/03,14:00,20.7,0.0,27,134,2.0
2021/08/03,15:00,20.4,0.0,28,88,1.5
2021/08/03,16:00,20.3,0.0,29,254,1.7
2021/08/03,17:00,19.6,0.0,31,276,2.1
