Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/05/01,00:00,10.2,0.1,96,191,0.0
2024/05/01,01:00,10.0,0.0,94,163,0.0
2024/05/01,02:00,9.6,0.0,95,184,0.0
2024/05/01,03:00,9.4,0.0,96,180,0.0
2024/05/01,04:00,9.7,0.0,94,192,0.0
2024/05/01,05:00,9.3,0.0,95,153,0.0
2024/05/01,06:00,9.2,0.0,95,192,0.0
2024/05/01,07:00,8.9,0.0,96,184,0.0
2024/05/01,08:00,8.7,0.0,97,161,0.0
2024/05/01,09:00,10.6,0.1,90,119,0.6
2024/05/01,10:00,14.8,0.0,72,334,1.0
2024/05/01,11:00,17.6,0.0,64,328,1.5
2024/05/01,12:00,17.7,0.0,66,303,0.1
2024/05/01,13:00,18.8,0.0,62,332,0.9
2024/05/01,14:00,20.6,0.0,54,293,1.6
2024/05/01,15:00,21.1,0.0,51,295,1.0
2024/05/01,16:00,21.2,0.0,52,286,1.9
2024/05/01,17:00,21.0,0.0,51,289,0.9
2024/05/01,18:00,20.2,0.0,52,278,1.2
2024/05/01,19:00,16.7,0.0,67,149,0.0
2024/05/01,20:00,13.9,0.0,80,172,0.0
2024/05/01,21:00,13.9,0.0,81,172,0.0
2024/05/01,22:00,13.9,0.1,85,184,0.0
2024/05/01,23:00,13.1,0.0,90,211,0.0
2024/05/02,00:00,12.9,0.0,90,182,0.0
2024/05/02,01:00,11.8,0.0,92,166,0.0
2024/05/02,02:00,11.9,0.0,93,223,0.0
2024/05/02,03:00,11.6,0.0,93,154,0.0
2024/05/02,04:00,11.7,0.0,93,169,0.0
2024/05/02,05:00,11.2,0.0,93,176,0.0
2024/05/02,06:00,10.2,0.0,95,183,0.0
2024/05/02,07:00,9.7,0.0,95,163,0.0
2024/05/02,08:00,9.3,0.0,96,162,0.0
2024/05/02,09:00,11.3,0.0,89,94,0.0
2024/05/02,10:00,15.9,0.0,72,8,0.4
2024/05/02,11:00,17.5,0.0,66,16,0.3
2024/05/02,12:00,19.6,0.0,57,296,1.9
2024/05/02,13:00,21.4,0.0,51,302,0.8
2024/05/02,14:00,21.7,0.0,49,288,0.7
2024/05/02,15:00,21.0,0.0,52,288,1.3
2024/05/02,16:00,21.5,0.0,50,282,1.5
2024/05/02,17:00,20.6,0.0,54,295,0.0
2024/05/02,18:00,22.2,0.0,50,291,1.8
2024/05/02,19:00,18.8,0.0,60,132,0.0
2024/05/02,20:00,16.2,0.0,73,192,0.0
2024/05/02,21:00,15.2,0.0,78,164,0.0
2024/05/02,22:00,14.6,0.0,80,303,0.0
2024/05/02,23:00,14.3,0.0,83,186,0.0
2024/05/03,00:00,14.2,0.0,84,134,0.0
2024/05/03,01:00,14.0,0.0,83,222,0.0
2024/05/03,02:00,13.2,0.0,85,180,0.0
2024/05/03,03:00,12.7,0.0,87,142,0.0
2024/05/03,04:00,12.8,0.0,86,184,0.0
2024/05/03,05:00,12.7,0.0,89,210,0.0
2024/05/03,06:00,12.1,2.6,95,182,0.0
2024/05/03,07:00,11.8,0.3,98,157,0.0
2024/05/03,08:00,11.7,0.0,98,171,0.0
2024/05/03,09:00,12.4,0.0,98,146,0.0
2024/05/03,10:00,13.9,0.0,91,1,0.0
2024/05/03,11:00,15.5,0.0,81,220,0.0
2024/05/03,12:00,17.7,0.0,69,21,0.6
2024/05/03,13:00,19.0,0.0,61,44,0.0
2024/05/03,14:00,21.6,0.0,52,305,2.7
2024/05/03,15:00,22.0,0.0,52,298,2.8
2024/05/03,16:00,21.9,0.0,51,311,2.2
2024/05/03,17:00,19.5,5.1,62,156,0.7
2024/05/03,18:00,14.4,1.3,94,173,0.0
2024/05/03,19:00,13.8,0.0,93,240,0.0
2024/05/03,20:00,13.5,0.0,94,320,0.0
2024/05/03,21:00,13.4,0.0,94,105,0.0
2024/05/03,22:00,13.1,0.0,94,160,0.0
2024/05/03,23:00,12.9,0.4,95,233,0.0
2024/05/04,00:00,13.0,1.0,96,165,0.0
2024/05/04,01:00,12.6,1.1,97,178,0.0
2024/05/04,02:00,12.3,0.1,98,222,0.0
2024/05/04,03:00,12.1,0.1,98,198,0.0
2024/05/04,04:00,12.1,0.0,98,148,0.0
