Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:TICAPAMPA
,Departamento:LA,LIBERTAD,Provincia:SANCHEZ,CARRION,Distrito:SARIN
,Latitud:7°54'59.07'',Longitud:77°54'5.33'',Altitud:2819,msnm.
,Tipo:EMA,-Meteorológica,Código:107130
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2024/03/01,00:00,12.7,0.0,98,174,0.0
2024/03/01,01:00,12.7,0.0,98,312,0.1
2024/03/01,02:00,12.7,0.0,98,299,0.0
2024/03/01,03:00,12.5,0.0,98,283,0.0
2024/03/01,04:00,12.4,0.0,98,184,0.0
2024/03/01,05:00,12.4,0.0,98,10,0.0
2024/03/01,06:00,12.5,0.0,98,320,0.0
2024/03/01,07:00,12.2,0.0,98,319,0.0
2024/03/01,08:00,12.0,0.0,98,159,0.0
2024/03/01,09:00,12.6,0.0,97,339,0.1
2024/03/01,10:00,14.4,0.0,86,312,2.1
2024/03/01,11:00,16.8,0.0,71,342,1.0
2024/03/01,12:00,17.7,0.0,66,302,2.1
2024/03/01,13:00,19.9,0.0,58,305,2.8
2024/03/01,14:00,18.8,0.0,63,296,2.8
2024/03/01,15:00,18.2,0.0,63,102,4.5
2024/03/01,16:00,13.9,0.5,78,242,0.0
2024/03/01,17:00,13.0,0.5,91,115,0.0
2024/03/01,18:00,13.7,0.0,87,315,0.0
2024/03/01,19:00,13.7,0.1,88,161,0.0
2024/03/01,20:00,12.9,0.0,93,199,0.0
2024/03/01,21:00,12.8,0.0,94,248,0.0
2024/03/01,22:00,12.7,0.0,95,185,0.0
2024/03/01,23:00,12.4,0.0,95,104,0.0
2024/03/02,00:00,12.4,0.0,96,164,0.0
2024/03/02,01:00,12.2,0.0,96,110,0.0
2024/03/02,02:00,12.2,0.0,96,163,0.0
2024/03/02,03:00,12.2,0.0,97,170,0.0
2024/03/02,04:00,12.1,0.0,97,208,0.0
2024/03/02,05:00,12.1,0.0,97,90,0.0
2024/03/02,06:00,12.1,0.0,97,300,0.0
2024/03/02,07:00,11.8,0.1,97,305,0.0
2024/03/02,08:00,11.7,0.0,98,316,0.0
2024/03/02,09:00,12.4,0.0,96,331,0.0
2024/03/02,10:00,14.5,0.0,83,320,1.0
2024/03/02,11:00,15.0,0.2,79,328,1.0
2024/03/02,12:00,16.1,0.0,74,290,0.0
2024/03/02,13:00,15.7,0.8,74,19,0.0
2024/03/02,14:00,15.7,2.6,80,153,0.0
2024/03/02,15:00,15.6,0.9,86,337,0.9
2024/03/02,16:00,16.2,0.1,81,110,0.7
2024/03/02,17:00,17.3,0.1,71,113,0.2
2024/03/02,18:00,15.8,0.4,85,285,0.0
2024/03/02,19:00,15.2,0.2,89,236,0.0
2024/03/02,20:00,13.9,0.8,95,157,0.0
2024/03/02,21:00,13.3,0.3,96,166,0.0
2024/03/02,22:00,13.0,0.6,97,233,0.0
2024/03/02,23:00,12.5,1.0,97,70,0.0
2024/03/03,00:00,12.1,0.2,98,194,0.0
2024/03/03,01:00,12.0,0.1,98,263,0.0
2024/03/03,02:00,12.1,1.2,98,305,0.0
2024/03/03,03:00,12.0,0.2,98,193,0.0
2024/03/03,04:00,11.8,1.2,99,293,0.0
2024/03/03,05:00,11.8,0.9,99,164,0.0
2024/03/03,06:00,11.6,0.2,99,253,0.0
2024/03/03,07:00,11.4,0.0,99,171,0.0
2024/03/03,08:00,11.6,0.0,99,167,0.0
2024/03/03,09:00,12.6,0.1,97,77,0.0
2024/03/03,10:00,14.4,0.0,83,319,1.4
2024/03/03,11:00,15.5,0.0,78,316,1.9
2024/03/03,12:00,16.5,0.0,75,328,2.3
2024/03/03,13:00,16.7,1.0,75,306,1.5
2024/03/03,14:00,18.1,0.1,69,293,1.7
2024/03/03,15:00,18.3,0.0,68,314,1.4
2024/03/03,16:00,19.3,0.2,65,107,0.3
2024/03/03,17:00,15.8,0.8,85,142,0.0
2024/03/03,18:00,14.2,0.7,93,184,0.0
2024/03/03,19:00,14.2,0.0,94,145,0.0
2024/03/03,20:00,14.0,0.0,95,142,0.0
2024/03/03,21:00,13.8,0.6,96,123,0.0
2024/03/03,22:00,13.0,0.5,96,156,0.0
2024/03/03,23:00,12.8,0.6,97,152,0.0
2024/03/04,00:00,12.8,0.0,98,302,0.0
2024/03/04,01:00,12.8,0.3,97,155,0.0
2024/03/04,02:00,12.5,0.1,98,193,0.0
2024/03/04,03:00,12.4,0.0,98,179,0.0
2024/03/04,04:00,12.3,S/D,100,S/D,S/D
2024/03/04,05:00,12.5,0.5,98,266,0.0
2024/03/04,06:00,12.5,0.7,99,313,0.6
2024/03/04,07:00,11.7,1.2,97,229,0.0
2024/03/04,08:00,11.5,1.6,98,152,0.0
2024/03/04,09:00,11.5,3.3,98,136,0.0
2024/03/04,10:00,12.1,1.2,98,103,0.0
