AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/01/01,00:00,11.8,0.0,86,176,0.0
2022/01/01,01:00,12.0,0.0,88,152,0.0
2022/01/01,02:00,11.9,0.0,90,168,0.0
2022/01/01,03:00,11.2,0.0,89,184,0.0
2022/01/01,04:00,10.7,0.0,92,181,0.0
2022/01/01,05:00,10.8,0.0,91,178,0.0
2022/01/01,06:00,9.9,0.0,93,190,0.0
2022/01/01,07:00,10.1,0.0,92,159,0.1
2022/01/01,08:00,12.8,0.0,80,279,0.0
2022/01/01,09:00,16.5,0.0,66,328,1.7
2022/01/01,10:00,16.4,0.0,72,349,0.7
2022/01/01,11:00,17.6,0.0,67,303,2.1
2022/01/01,12:00,18.9,0.0,62,288,0.1
2022/01/01,13:00,18.9,0.0,63,293,1.9
2022/01/01,14:00,19.0,0.0,63,320,1.7
2022/01/01,15:00,19.4,0.1,58,273,1.4
2022/01/01,16:00,19.3,0.0,62,279,1.7
2022/01/01,17:00,18.8,0.0,63,262,1.5
2022/01/01,18:00,17.7,0.0,65,283,2.1
2022/01/01,19:00,16.9,0.0,68,286,1.4
2022/01/01,20:00,14.6,1.6,85,209,0.0
2022/01/01,21:00,12.1,0.0,95,193,0.0
2022/01/01,22:00,11.3,0.0,95,207,0.0
2022/01/01,23:00,10.7,0.0,95,213,0.0
2022/01/02,00:00,11.1,0.0,93,182,0.0
2022/01/02,01:00,10.8,0.0,92,172,0.0
2022/01/02,02:00,10.7,0.0,93,180,0.0
2022/01/02,03:00,10.5,0.0,94,208,0.0
2022/01/02,04:00,10.4,0.0,94,127,0.0
2022/01/02,05:00,9.9,0.0,93,169,0.0
2022/01/02,06:00,9.9,0.0,92,181,0.0
2022/01/02,07:00,9.8,0.0,91,123,0.1
2022/01/02,08:00,12.5,0.0,76,103,1.1
2022/01/02,09:00,16.5,0.0,60,20,0.2
