Año;Mes;Día;Temp. Máx (°C);Temp. Mín (°C);Humedad (%);Precipitación (mm)
2026;05;01;22.5;9.5;68.9;0.0
2026;05;02;25.1;11.2;64.6;13.1
2026;05;03;23;10.1;65.2;0.0
2026;05;04;26;8;63.6;0.0
2026;05;05;23.9;5;64.2;0.0
2026;05;06;27;10;62.7;0.0
2026;05;07;29.1;11;63.0;0.0
2026;05;08;26;9.3;56.5;0.0
2026;05;09;27.1;10;60.6;0.0
2026;05;10;24.4;11.1;57.0;0.0
2026;05;11;22;12.3;63.6;14.3
2026;05;12;26.3;10;59.7;0.0
