Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/10/01,00:00,3.7,0.0,84,63,3.0
2022/10/01,01:00,3.7,0.0,82,60,1.6
2022/10/01,02:00,4.0,0.0,79,69,3.9
2022/10/01,03:00,4.0,0.0,80,69,4.6
2022/10/01,04:00,3.9,0.0,80,66,4.6
2022/10/01,05:00,3.9,0.0,79,68,5.0
2022/10/01,06:00,3.8,0.0,77,75,3.2
2022/10/01,07:00,4.2,0.0,77,69,2.9
2022/10/01,08:00,4.8,0.0,76,70,3.5
2022/10/01,09:00,6.6,0.0,68,70,4.8
2022/10/01,10:00,8.2,0.0,64,72,5.4
2022/10/01,11:00,8.8,0.0,60,79,4.1
2022/10/01,12:00,10.2,0.0,62,71,4.9
2022/10/01,13:00,11.0,0.0,53,68,5.0
2022/10/01,14:00,11.7,0.0,59,44,3.1
2022/10/01,16:00,10.9,0.0,64,25,3.0
2022/10/01,17:00,8.9,0.0,71,20,3.0
2022/10/01,18:00,7.2,0.0,74,53,2.6
2022/10/01,19:00,5.9,0.0,82,62,3.1
2022/10/01,20:00,5.0,0.0,80,57,2.4
2022/10/01,21:00,4.6,0.0,79,58,2.4
2022/10/01,22:00,4.5,0.0,78,63,5.0
2022/10/01,23:00,4.4,0.0,78,62,5.4
2022/10/02,00:00,4.2,0.0,77,65,4.7
2022/10/02,01:00,4.1,0.0,78,62,6.2
2022/10/02,02:00,4.1,0.0,77,60,7.4
2022/10/02,03:00,3.7,0.0,76,62,6.6
2022/10/02,04:00,3.5,0.0,76,61,7.6
2022/10/02,05:00,3.3,0.0,72,62,6.5
2022/10/02,06:00,3.2,0.0,79,57,5.3
2022/10/02,07:00,3.4,0.0,76,68,5.0
2022/10/02,08:00,5.1,0.0,62,85,1.7
2022/10/02,09:00,7.2,0.0,51,121,1.7
2022/10/02,10:00,9.0,0.0,44,64,4.2
2022/10/02,11:00,10.8,0.0,43,68,2.3
2022/10/02,12:00,11.8,0.0,42,50,2.7
2022/10/02,13:00,12.2,0.0,45,35,2.9
2022/10/02,14:00,12.3,0.0,42,19,3.2
2022/10/02,15:00,12.0,0.0,44,17,3.6
2022/10/02,16:00,12.2,0.0,44,359,4.0
2022/10/02,17:00,10.3,0.0,49,352,3.9
2022/10/02,18:00,8.7,0.0,65,350,2.2
2022/10/02,19:00,7.2,0.0,68,14,1.0
2022/10/02,20:00,5.9,0.0,82,78,1.3
2022/10/02,21:00,4.4,0.0,77,65,1.4
2022/10/02,22:00,4.6,0.0,74,29,1.4
2022/10/02,23:00,4.5,0.0,76,39,1.0
2022/10/03,00:00,4.2,0.0,77,62,1.1
2022/10/03,01:00,4.0,0.0,73,74,1.7
2022/10/03,02:00,3.8,0.0,76,55,1.5
2022/10/03,03:00,3.6,0.0,75,97,0.2
2022/10/03,04:00,3.5,0.0,75,110,0.3
2022/10/03,05:00,3.5,0.0,76,52,0.8
2022/10/03,06:00,3.5,0.0,64,57,1.8
2022/10/03,07:00,3.8,0.0,56,52,1.5
2022/10/03,08:00,5.1,0.0,49,13,0.0
2022/10/03,09:00,8.2,0.0,46,73,0.5
2022/10/03,10:00,9.7,0.0,44,72,3.0
2022/10/03,11:00,11.7,0.0,42,81,2.0
2022/10/03,12:00,11.8,0.0,41,67,2.5
2022/10/03,13:00,12.5,0.0,43,44,2.2
2022/10/03,14:00,12.2,0.0,46,8,3.1
2022/10/03,15:00,11.5,0.0,50,353,2.1
2022/10/03,16:00,10.1,0.0,59,268,1.5
2022/10/03,17:00,9.1,0.0,66,281,1.9
2022/10/03,18:00,7.9,0.0,70,269,1.4
2022/10/03,19:00,6.4,0.1,73,283,1.3
2022/10/03,20:00,5.5,0.0,77,97,1.1
2022/10/03,21:00,4.8,0.0,72,92,1.7
2022/10/03,22:00,4.7,0.0,72,82,1.5
2022/10/03,23:00,5.1,0.0,68,86,1.6
2022/10/04,00:00,5.3,0.0,73,86,1.8
2022/10/04,01:00,5.4,0.0,73,92,1.3
2022/10/04,02:00,5.4,0.0,73,94,0.5
2022/10/04,03:00,5.3,0.0,74,90,1.0
2022/10/04,04:00,4.1,0.0,77,98,0.5
