Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2022/07/01,00:00,4.3,0.0,47,101,0.2
2022/07/01,01:00,4.2,0.0,40,90,0.2
2022/07/01,02:00,4.3,0.0,36,71,1.1
2022/07/01,03:00,4.0,0.0,39,89,0.3
2022/07/01,04:00,4.0,0.0,32,93,1.2
2022/07/01,05:00,4.1,0.0,27,89,1.9
2022/07/01,06:00,4.5,0.0,17,92,2.0
2022/07/01,07:00,4.7,0.0,16,84,1.5
2022/07/01,08:00,6.6,0.0,14,75,1.2
2022/07/01,09:00,10.3,0.0,14,125,0.7
2022/07/01,10:00,11.1,0.0,11,113,1.6
2022/07/01,11:00,12.4,0.0,14,131,2.5
2022/07/01,12:00,13.2,0.0,19,125,2.2
2022/07/01,13:00,13.9,0.0,20,63,1.4
2022/07/01,14:00,13.8,0.0,24,25,1.0
2022/07/01,15:00,13.9,0.0,28,57,1.1
2022/07/01,16:00,13.7,0.0,32,352,1.1
2022/07/01,17:00,12.2,0.0,46,286,1.2
2022/07/01,18:00,9.9,0.0,56,279,1.7
2022/07/01,19:00,6.4,0.0,63,271,0.3
2022/07/01,20:00,5.1,0.0,55,95,0.5
2022/07/01,21:00,5.1,0.0,54,92,1.5
2022/07/01,22:00,4.9,0.0,56,90,1.1
2022/07/01,23:00,4.9,0.0,53,42,1.3
2022/07/02,00:00,4.8,0.0,51,47,1.4
2022/07/02,01:00,4.6,0.0,46,45,1.9
2022/07/02,02:00,4.5,0.0,42,52,2.4
2022/07/02,03:00,4.1,0.0,38,68,1.7
2022/07/02,04:00,4.1,0.0,30,65,2.9
2022/07/02,05:00,4.7,0.0,30,63,3.5
2022/07/02,06:00,4.2,0.0,26,61,1.7
2022/07/02,08:00,5.7,0.0,20,67,1.8
2022/07/02,09:00,7.8,0.0,20,67,4.1
2022/07/02,10:00,9.3,0.0,21,76,3.9
2022/07/02,11:00,11.0,0.0,21,91,2.4
2022/07/02,12:00,11.6,0.0,24,72,3.2
2022/07/02,13:00,12.3,0.0,19,S/D,S/D
2022/07/02,14:00,12.9,0.0,19,70,3.0
2022/07/02,15:00,12.9,0.0,24,68,3.3
2022/07/02,16:00,12.9,0.0,26,51,3.0
2022/07/02,17:00,12.3,0.0,26,47,3.1
2022/07/02,18:00,10.8,0.0,39,31,2.9
2022/07/02,19:00,8.0,0.0,47,6,3.0
2022/07/02,20:00,6.6,0.0,52,11,2.8
2022/07/02,21:00,5.7,0.0,56,20,1.2
2022/07/02,22:00,5.3,0.0,51,53,1.3
2022/07/02,23:00,5.5,0.0,53,62,2.3
2022/07/03,00:00,5.1,0.0,54,68,2.3
2022/07/03,02:00,4.4,0.0,60,59,2.5
2022/07/03,03:00,4.3,0.0,63,67,2.7
2022/07/03,04:00,4.0,0.0,62,62,1.7
2022/07/03,05:00,4.3,0.0,63,115,1.3
2022/07/03,06:00,4.2,0.0,63,133,1.1
2022/07/03,07:00,4.4,0.0,66,69,2.0
2022/07/03,08:00,4.8,0.0,63,73,2.6
2022/07/03,09:00,5.5,0.0,59,112,3.4
2022/07/03,10:00,7.8,0.0,58,93,3.8
2022/07/03,11:00,6.8,0.0,57,123,3.3
2022/07/03,12:00,8.1,0.0,52,91,3.2
2022/07/03,13:00,9.2,0.0,48,73,3.5
2022/07/03,14:00,11.0,0.0,49,62,4.4
2022/07/03,15:00,10.5,0.0,50,64,3.8
2022/07/03,16:00,8.8,0.0,51,92,2.5
2022/07/03,17:00,9.6,0.0,52,55,2.8
2022/07/03,18:00,8.5,0.0,58,50,2.7
2022/07/03,19:00,6.2,0.0,69,69,1.7
2022/07/03,20:00,5.1,0.0,70,67,1.9
2022/07/03,21:00,4.8,0.0,72,64,2.6
2022/07/03,22:00,4.6,0.0,73,71,1.4
2022/07/03,23:00,4.2,0.0,76,153,0.4
2022/07/04,00:00,3.7,0.0,78,121,0.3
2022/07/04,01:00,3.1,0.0,75,126,0.8
2022/07/04,02:00,2.6,0.0,72,99,0.2
2022/07/04,03:00,3.4,0.0,68,124,1.0
2022/07/04,04:00,3.4,0.0,68,91,0.7
2022/07/04,05:00,3.5,0.0,67,100,0.4
2022/07/04,06:00,2.9,0.0,70,66,0.9
2022/07/04,07:00,2.9,0.0,68,92,0.5
2022/07/04,08:00,4.0,0.0,62,129,3.1
2022/07/04,09:00,6.1,0.0,56,126,2.5
2022/07/04,10:00,7.4,0.0,55,128,3.8
2022/07/04,11:00,7.3,0.0,51,129,4.0
2022/07/04,12:00,8.7,0.0,44,68,4.8
2022/07/04,13:00,9.9,0.0,39,82,3.6
2022/07/04,14:00,11.3,0.0,39,99,2.9
2022/07/04,15:00,11.0,0.0,40,61,3.4
2022/07/04,16:00,10.9,0.0,47,65,3.6
2022/07/04,17:00,9.6,0.0,45,58,4.0
2022/07/04,18:00,8.4,0.0,50,51,3.0
2022/07/04,19:00,7.0,0.0,60,54,2.5
2022/07/04,20:00,5.9,0.0,65,60,1.0
2022/07/04,21:00,4.8,0.0,67,78,0.8
2022/07/04,22:00,5.2,0.0,64,123,0.9
2022/07/04,23:00,5.0,0.0,65,140,1.7
2022/07/05,00:00,4.6,0.0,65,140,1.2
2022/07/05,01:00,4.3,0.0,67,151,0.4
2022/07/05,03:00,4.5,0.0,61,145,1.5
2022/07/05,04:00,4.1,0.0,58,146,1.0
2022/07/05,05:00,3.6,0.0,59,27,0.2
