Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2023/08/01,00:00,5.4,0.0,20,67,4.2
2023/08/01,01:00,5.5,0.0,18,67,4.4
2023/08/01,02:00,5.0,0.0,18,65,4.6
2023/08/01,03:00,4.8,0.0,16,64,4.4
2023/08/01,04:00,4.9,0.0,16,65,6.0
2023/08/01,05:00,4.6,0.0,18,68,5.7
2023/08/01,06:00,4.1,0.0,18,69,5.6
2023/08/01,07:00,3.9,0.0,23,69,5.9
2023/08/01,08:00,5.1,0.0,23,73,6.2
2023/08/01,09:00,7.1,0.0,18,75,5.2
2023/08/01,10:00,8.7,0.0,20,77,4.7
2023/08/01,11:00,10.6,0.0,15,76,4.5
2023/08/01,12:00,12.1,0.0,14,86,2.5
2023/08/01,13:00,13.1,0.0,16,62,4.9
2023/08/01,14:00,14.1,0.0,17,62,2.6
2023/08/01,15:00,S/D,0.0,20,33,2.4
2023/08/01,16:00,14.3,0.0,23,20,2.5
2023/08/01,17:00,13.3,0.0,25,7,3.5
2023/08/01,18:00,11.4,0.0,31,357,3.6
2023/08/01,19:00,8.2,0.0,35,353,4.5
2023/08/01,20:00,6.7,0.0,39,354,4.6
2023/08/01,21:00,5.8,0.0,43,2,3.3
2023/08/01,22:00,4.9,0.0,48,5,1.7
2023/08/01,23:00,4.3,0.0,50,4,1.3
2023/08/02,00:00,3.9,0.0,48,23,1.0
2023/08/02,01:00,3.7,0.0,43,56,1.0
2023/08/02,02:00,3.8,0.0,37,59,1.6
2023/08/02,03:00,3.9,0.0,34,10,0.4
2023/08/02,04:00,3.6,0.0,30,267,0.3
2023/08/02,05:00,3.2,0.0,24,28,0.1
2023/08/02,06:00,3.2,0.0,24,242,0.1
2023/08/02,07:00,3.7,0.0,22,63,1.0
2023/08/02,08:00,5.0,0.0,22,66,3.3
2023/08/02,09:00,6.9,0.0,27,70,2.9
2023/08/02,10:00,9.2,0.0,23,67,4.2
2023/08/02,11:00,11.4,0.0,22,65,3.6
2023/08/02,12:00,13.0,0.0,21,57,2.6
2023/08/02,13:00,13.9,0.0,22,39,2.6
2023/08/02,14:00,14.3,0.0,24,23,2.0
2023/08/02,15:00,14.4,0.0,28,16,2.7
2023/08/02,16:00,13.6,0.0,33,359,4.2
2023/08/02,17:00,12.3,0.0,41,355,4.5
2023/08/02,18:00,10.3,0.0,52,353,4.4
2023/08/02,19:00,7.5,0.0,60,352,4.8
2023/08/02,20:00,6.3,0.0,64,352,3.6
2023/08/02,21:00,5.5,0.0,68,0,2.9
2023/08/02,22:00,5.1,0.0,65,27,2.1
2023/08/02,23:00,5.7,0.0,61,54,3.5
2023/08/03,00:00,4.8,0.0,63,52,2.0
2023/08/03,01:00,4.9,0.0,58,58,1.2
2023/08/03,02:00,3.8,0.0,65,221,0.2
2023/08/03,03:00,3.5,0.0,52,176,0.2
2023/08/03,04:00,3.6,0.0,40,188,0.4
2023/08/03,05:00,3.7,0.0,35,68,0.8
2023/08/03,06:00,4.9,0.0,24,62,3.5
2023/08/03,07:00,5.6,0.0,28,65,5.6
2023/08/03,08:00,6.5,0.0,27,66,4.8
2023/08/03,09:00,8.7,0.0,27,70,3.1
2023/08/03,10:00,10.5,0.0,26,85,2.5
2023/08/03,11:00,12.2,0.0,25,92,2.3
2023/08/03,12:00,13.6,0.0,29,53,2.3
2023/08/03,13:00,14.3,0.0,29,32,2.3
2023/08/03,14:00,14.7,0.0,31,20,2.8
2023/08/03,15:00,14.9,0.0,35,11,3.1
2023/08/03,16:00,14.1,0.0,37,4,3.6
2023/08/03,17:00,12.9,0.0,43,359,4.4
2023/08/03,18:00,11.0,0.0,52,356,3.6
2023/08/03,19:00,8.0,0.0,60,354,3.7
2023/08/03,20:00,6.7,0.0,64,8,2.3
2023/08/03,21:00,5.9,0.0,64,21,2.5
2023/08/03,22:00,6.4,0.0,60,59,4.5
2023/08/03,23:00,5.9,0.0,64,53,2.9
2023/08/04,00:00,6.1,0.0,53,57,4.1
2023/08/04,01:00,6.2,0.0,56,62,4.6
2023/08/04,02:00,5.2,0.0,70,62,3.6
2023/08/04,03:00,3.9,0.0,72,46,2.7
2023/08/04,04:00,5.1,0.0,52,53,4.2
2023/08/04,05:00,4.9,0.0,49,59,4.1
2023/08/04,06:00,5.2,0.0,49,61,4.8
2023/08/04,07:00,4.9,0.0,47,59,4.3
2023/08/04,08:00,6.3,0.0,39,57,5.0
2023/08/04,09:00,8.2,0.0,38,69,4.2
2023/08/04,10:00,9.6,0.0,44,68,4.3
2023/08/04,11:00,10.5,0.0,40,70,4.2
2023/08/04,12:00,11.9,0.0,41,64,3.8
2023/08/04,13:00,13.5,0.0,37,60,2.1
2023/08/04,14:00,14.1,0.0,35,6,3.0
2023/08/04,15:00,13.6,0.0,41,358,5.1
2023/08/04,16:00,12.8,0.0,42,360,4.5
2023/08/04,17:00,12.5,0.0,42,5,3.8
2023/08/04,18:00,10.7,0.0,49,358,4.2
2023/08/04,19:00,8.0,0.0,60,3,3.6
2023/08/04,20:00,6.7,0.0,64,8,3.5
2023/08/04,21:00,5.8,0.0,70,7,3.1
2023/08/04,22:00,5.2,0.0,67,47,3.8
2023/08/04,23:00,5.8,0.0,67,61,3.2
2023/08/05,00:00,4.4,0.0,70,51,3.7
2023/08/05,01:00,4.5,0.0,70,63,4.1
2023/08/05,02:00,4.1,0.0,72,68,3.0
2023/08/05,03:00,3.9,0.0,68,78,2.8
2023/08/05,04:00,4.1,0.0,65,79,2.6
2023/08/05,05:00,3.8,0.0,70,57,4.1
2023/08/05,06:00,4.0,0.0,62,42,4.9
2023/08/05,07:00,4.3,0.0,57,56,4.8
2023/08/05,08:00,5.9,0.0,51,72,3.4
2023/08/05,09:00,7.8,0.0,41,70,3.7
2023/08/05,10:00,10.2,0.0,35,70,3.5
2023/08/05,11:00,11.9,0.0,31,65,3.6
2023/08/05,12:00,13.1,0.0,37,21,3.0
2023/08/05,13:00,12.7,0.0,37,26,3.4
2023/08/05,14:00,13.0,0.0,38,20,4.6
2023/08/05,15:00,13.4,0.0,40,5,4.9
2023/08/05,16:00,12.7,0.0,43,359,5.4
2023/08/05,17:00,12.0,0.0,44,6,5.0
2023/08/05,18:00,10.3,0.0,59,3,5.4
2023/08/05,19:00,8.1,0.0,66,10,2.0
2023/08/05,20:00,6.9,0.0,72,11,1.6
2023/08/05,21:00,6.0,0.0,78,38,3.3
2023/08/05,22:00,5.8,0.0,74,35,4.8
2023/08/05,23:00,5.4,0.0,81,52,5.2
2023/08/06,00:00,5.2,0.0,73,50,5.1
2023/08/06,01:00,5.2,0.0,71,46,4.9
2023/08/06,02:00,5.3,0.0,71,34,3.8
2023/08/06,03:00,4.7,0.0,80,48,4.4
2023/08/06,04:00,4.9,0.0,74,35,4.8
2023/08/06,05:00,5.0,0.0,68,29,3.7
2023/08/06,06:00,4.8,0.0,71,47,4.2
2023/08/06,07:00,4.9,0.0,72,79,2.4
2023/08/06,08:00,6.5,0.0,56,70,2.7
2023/08/06,09:00,8.8,0.0,50,78,1.9
2023/08/06,10:00,11.2,0.0,46,70,2.5
2023/08/06,11:00,12.6,0.0,40,78,1.9
2023/08/06,12:00,13.2,0.0,45,52,2.1
2023/08/06,13:00,14.9,0.0,38,2,3.2
2023/08/06,14:00,15.1,0.0,38,356,4.0
2023/08/06,15:00,14.7,0.0,40,353,4.3
2023/08/06,16:00,14.3,0.0,43,356,4.8
2023/08/06,17:00,12.9,0.0,50,355,4.9
2023/08/06,18:00,10.6,0.0,60,355,3.7
2023/08/06,19:00,8.9,0.0,64,342,0.4
2023/08/06,20:00,8.0,0.0,58,40,0.1
2023/08/06,21:00,6.7,0.0,62,103,1.2
2023/08/06,22:00,6.1,0.0,79,81,1.2
2023/08/06,23:00,5.7,0.0,79,32,1.5
2023/08/07,00:00,5.3,0.0,86,71,1.1
2023/08/07,01:00,4.8,0.0,89,29,2.4
2023/08/07,02:00,4.9,0.0,79,60,3.6
2023/08/07,03:00,4.7,0.0,78,56,4.0
2023/08/07,04:00,4.5,0.0,76,50,3.3
2023/08/07,05:00,4.6,0.0,73,64,2.9
2023/08/07,06:00,4.3,0.0,71,52,2.9
