Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/10/01,00:00,4.8,0.0,86,23,2.3
2021/10/01,01:00,4.5,0.0,86,15,2.0
2021/10/01,02:00,4.1,0.0,89,6,2.0
2021/10/01,03:00,4.2,0.1,87,39,1.1
2021/10/01,04:00,4.6,0.0,81,37,1.2
2021/10/01,05:00,5.1,0.0,78,45,1.1
2021/10/01,06:00,5.2,0.0,76,57,1.4
2021/10/01,07:00,4.7,0.0,81,94,1.2
2021/10/01,08:00,7.9,0.0,63,116,1.1
2021/10/01,09:00,10.1,0.0,61,128,2.1
2021/10/01,10:00,12.0,0.0,49,132,2.0
2021/10/01,11:00,12.5,0.0,43,129,1.5
2021/10/01,12:00,12.8,0.0,64,246,0.1
2021/10/01,13:00,7.9,3.4,87,137,1.1
2021/10/01,14:00,5.2,2.8,78,131,2.3
2021/10/01,15:00,7.1,0.3,69,353,1.3
2021/10/01,16:00,8.6,0.0,82,84,0.2
2021/10/01,17:00,8.6,0.0,82,175,0.4
2021/10/01,18:00,7.2,0.0,88,174,0.4
2021/10/01,19:00,5.7,0.0,92,96,0.6
2021/10/01,20:00,5.5,0.0,91,308,0.1
2021/10/01,21:00,5.4,0.0,93,127,0.7
2021/10/01,22:00,5.4,0.0,93,125,0.5
2021/10/01,23:00,5.4,0.0,91,112,1.4
2021/10/02,00:00,5.1,0.0,82,94,1.9
2021/10/02,01:00,S/D,0.0,84,S/D,S/D
2021/10/02,02:00,5.0,0.0,87,101,1.9
2021/10/02,03:00,4.9,0.0,81,97,2.0
2021/10/02,04:00,5.1,0.0,79,94,2.1
2021/10/02,05:00,5.2,0.0,77,93,2.4
2021/10/02,06:00,5.3,0.0,76,95,1.3
2021/10/02,07:00,5.6,0.0,74,93,2.3
2021/10/02,08:00,8.6,0.0,58,119,2.2
2021/10/02,09:00,11.6,0.0,51,123,2.2
2021/10/02,10:00,13.3,0.0,52,127,1.8
2021/10/02,11:00,14.0,0.0,54,125,0.8
2021/10/02,12:00,11.8,0.0,77,259,1.8
2021/10/02,13:00,6.7,3.3,90,299,3.2
2021/10/02,14:00,5.8,2.0,93,282,0.2
2021/10/02,15:00,6.0,0.8,87,280,0.9
2021/10/02,16:00,7.9,0.1,74,236,0.4
2021/10/02,17:00,8.4,0.0,82,171,0.7
2021/10/02,18:00,6.3,0.0,89,114,1.9
2021/10/02,19:00,5.7,0.0,88,113,1.4
2021/10/02,20:00,5.3,0.0,89,92,0.7
2021/10/02,21:00,5.1,0.0,90,91,1.3
2021/10/02,22:00,5.2,0.0,78,86,1.8
2021/10/02,23:00,5.5,0.0,80,95,1.2
2021/10/03,00:00,5.4,0.0,74,89,0.2
2021/10/03,01:00,5.3,0.0,74,99,0.9
2021/10/03,02:00,5.0,0.0,77,77,0.6
2021/10/03,03:00,4.5,0.0,76,23,0.2
2021/10/03,04:00,4.4,0.0,78,328,0.1
2021/10/03,05:00,4.1,0.0,77,92,0.2
2021/10/03,06:00,4.2,0.0,79,91,0.7
2021/10/03,07:00,4.4,0.0,83,79,1.5
2021/10/03,08:00,7.2,0.0,68,45,1.6
2021/10/03,09:00,10.1,0.0,60,90,0.9
2021/10/03,10:00,10.6,0.0,68,55,1.9
2021/10/03,11:00,9.7,0.0,65,12,3.2
2021/10/03,12:00,11.2,0.0,57,34,2.5
2021/10/03,13:00,11.9,0.0,57,24,2.3
2021/10/03,14:00,12.8,0.0,55,351,3.1
2021/10/03,15:00,11.5,0.0,73,7,0.9
2021/10/03,16:00,7.7,7.0,91,311,1.0
2021/10/03,17:00,5.9,3.6,95,99,0.4
2021/10/03,18:00,6.4,0.0,94,133,0.5
2021/10/03,19:00,6.1,0.0,94,131,0.9
2021/10/03,20:00,5.2,0.3,95,91,1.2
2021/10/03,21:00,5.5,0.0,95,129,0.9
2021/10/03,22:00,5.3,0.6,95,109,1.5
2021/10/03,23:00,5.0,0.0,94,37,1.1
2021/10/04,00:00,5.2,0.0,91,4,0.5
2021/10/04,01:00,4.5,0.0,94,63,0.1
2021/10/04,02:00,4.1,0.0,91,28,1.3
2021/10/04,03:00,4.7,0.0,87,24,1.4
2021/10/04,04:00,5.0,0.0,89,19,0.6
2021/10/04,05:00,4.4,0.0,91,334,0.1
2021/10/04,06:00,4.3,0.0,94,124,1.5
2021/10/04,07:00,3.6,0.9,93,89,2.2
2021/10/04,08:00,3.9,2.1,86,63,2.6
2021/10/04,09:00,7.7,0.0,73,130,1.6
2021/10/04,10:00,8.4,0.0,77,125,2.4
2021/10/04,11:00,8.2,0.0,75,115,1.2
2021/10/04,12:00,9.1,0.0,66,47,1.6
2021/10/04,13:00,9.5,0.0,71,66,2.7
2021/10/04,14:00,9.4,0.0,66,63,2.0
2021/10/04,15:00,11.1,0.0,65,2,2.7
2021/10/04,16:00,10.5,0.0,77,337,2.7
2021/10/04,17:00,8.2,0.0,86,285,3.1
2021/10/04,18:00,7.5,0.0,89,263,1.5
2021/10/04,19:00,6.2,0.3,93,204,0.8
2021/10/04,20:00,5.3,0.2,94,125,1.9
2021/10/04,21:00,4.8,0.0,94,109,2.0
2021/10/04,22:00,4.7,0.0,93,124,1.6
2021/10/04,23:00,5.5,0.1,88,54,0.6
2021/10/05,00:00,5.3,0.5,89,16,0.3
2021/10/05,01:00,4.9,2.0,91,84,0.6
2021/10/05,02:00,4.5,0.1,91,110,1.7
2021/10/05,03:00,4.5,0.0,89,114,1.7
2021/10/05,04:00,4.4,0.0,90,94,1.2
2021/10/05,05:00,4.7,0.0,90,78,1.8
2021/10/05,06:00,5.0,0.0,86,70,1.4
2021/10/05,07:00,5.4,0.0,84,64,1.0
2021/10/05,08:00,6.9,0.0,77,70,1.2
2021/10/05,09:00,8.2,0.0,69,71,2.4
2021/10/05,10:00,8.4,0.0,72,121,2.1
2021/10/05,11:00,9.6,0.0,63,75,1.0
2021/10/05,12:00,10.9,0.0,66,6,2.1
2021/10/05,13:00,10.9,0.0,65,356,3.6
2021/10/05,14:00,11.9,0.0,64,353,3.6
2021/10/05,15:00,10.1,0.0,75,310,2.1
2021/10/05,16:00,8.6,0.0,82,284,2.6
2021/10/05,17:00,7.5,0.7,92,279,2.1
2021/10/05,18:00,6.4,0.1,93,263,0.9
2021/10/05,19:00,6.4,0.0,93,299,0.3
2021/10/05,20:00,6.2,1.3,94,117,0.7
2021/10/05,21:00,5.4,0.0,95,130,1.8
2021/10/05,22:00,5.4,0.0,96,114,1.3
2021/10/05,23:00,5.5,0.1,96,112,1.0
2021/10/06,00:00,5.5,0.2,96,111,0.1
2021/10/06,01:00,5.5,0.4,96,59,0.2
2021/10/06,02:00,4.8,0.1,95,63,0.2
2021/10/06,03:00,5.3,0.0,88,328,0.8
2021/10/06,04:00,5.2,0.3,92,65,0.1
2021/10/06,05:00,4.9,0.1,92,347,0.1
2021/10/06,06:00,5.0,0.0,93,346,0.2
2021/10/06,07:00,5.2,0.0,92,102,0.5
2021/10/06,08:00,5.1,0.6,88,62,1.8
2021/10/06,09:00,6.1,0.1,82,48,2.1
2021/10/06,10:00,7.9,0.0,75,26,1.6
2021/10/06,11:00,10.0,0.0,63,356,1.8
2021/10/06,12:00,11.9,0.0,61,357,2.5
2021/10/06,13:00,12.0,0.0,57,3,3.4
2021/10/06,14:00,12.1,0.0,61,352,3.3
2021/10/06,15:00,11.3,0.1,70,340,3.3
2021/10/06,16:00,9.9,0.0,82,345,2.7
2021/10/06,17:00,7.6,0.8,91,118,1.1
2021/10/06,18:00,6.8,0.4,89,86,0.7
2021/10/06,19:00,6.7,0.0,91,234,0.6
2021/10/06,20:00,6.4,1.0,93,112,1.1
2021/10/06,21:00,5.8,1.1,94,111,1.0
2021/10/06,22:00,5.6,0.0,94,104,1.4
2021/10/06,23:00,5.4,0.0,95,110,0.6
2021/10/07,00:00,5.4,0.0,93,75,1.7
2021/10/07,01:00,5.5,0.0,90,74,1.4
2021/10/07,02:00,5.3,0.0,88,63,2.0
2021/10/07,03:00,5.1,0.0,87,52,2.2
2021/10/07,04:00,4.8,0.0,84,46,2.3
2021/10/07,05:00,4.4,0.0,89,53,1.3
2021/10/07,06:00,4.3,0.0,85,67,3.2
2021/10/07,07:00,5.0,0.0,79,53,4.3
2021/10/07,08:00,6.6,0.1,74,50,4.6
2021/10/07,09:00,7.8,0.0,70,58,5.0
2021/10/07,10:00,9.2,0.0,64,50,4.5
2021/10/07,11:00,11.1,0.0,63,52,3.0
2021/10/07,12:00,12.1,0.0,58,28,3.3
2021/10/07,13:00,11.8,0.0,59,17,3.4
2021/10/07,14:00,10.9,0.0,65,49,2.8
2021/10/07,15:00,12.2,0.0,54,357,3.8
2021/10/07,16:00,11.8,0.0,70,355,3.7
2021/10/07,17:00,8.8,0.0,85,341,1.8
2021/10/07,18:00,8.0,0.0,81,335,1.2
2021/10/07,19:00,7.1,0.0,92,116,1.6
2021/10/07,20:00,6.3,0.1,93,121,1.3
2021/10/07,21:00,6.1,0.0,92,123,1.3
2021/10/07,22:00,6.0,0.0,93,124,1.8
2021/10/07,23:00,5.6,0.0,93,118,1.3
2021/10/08,00:00,4.9,0.0,94,116,1.9
2021/10/08,01:00,4.9,0.0,95,126,0.8
2021/10/08,02:00,4.9,0.0,91,93,2.3
2021/10/08,03:00,5.8,0.0,86,114,1.0
2021/10/08,04:00,5.8,0.0,89,85,0.8
2021/10/08,05:00,5.5,0.0,89,118,0.7
2021/10/08,06:00,5.3,0.1,91,254,0.1
2021/10/08,07:00,5.8,0.0,90,146,0.3
2021/10/08,08:00,7.3,0.0,78,126,0.9
2021/10/08,09:00,10.8,0.0,59,125,1.2
2021/10/08,10:00,12.1,0.0,68,337,0.2
2021/10/08,11:00,8.5,0.5,81,292,1.4
2021/10/08,12:00,7.7,2.1,74,101,0.6
2021/10/08,13:00,9.8,1.2,90,144,0.6
2021/10/08,14:00,8.4,0.2,82,249,0.6
2021/10/08,15:00,7.4,0.7,86,157,0.5
2021/10/08,16:00,10.1,0.0,84,268,0.5
2021/10/08,17:00,8.1,0.8,93,265,0.8
2021/10/08,18:00,7.6,0.0,94,285,1.4
2021/10/08,19:00,6.8,0.6,94,129,1.4
2021/10/08,20:00,6.3,0.0,92,125,1.0
2021/10/08,21:00,6.5,0.0,93,136,0.1
2021/10/08,22:00,6.4,0.1,94,125,0.6
2021/10/08,23:00,6.2,0.0,94,124,1.0
2021/10/09,00:00,5.9,0.0,95,112,1.3
2021/10/09,01:00,5.3,0.0,93,106,1.2
2021/10/09,02:00,5.7,0.0,93,104,0.7
2021/10/09,03:00,5.6,0.0,94,96,0.4
2021/10/09,04:00,5.2,0.0,95,3,0.2
2021/10/09,05:00,5.2,0.0,95,152,0.2
2021/10/09,06:00,5.0,0.2,95,42,0.9
2021/10/09,07:00,4.6,0.3,90,22,2.2
2021/10/09,08:00,6.2,0.0,84,18,0.7
2021/10/09,09:00,9.4,0.0,63,129,0.8
2021/10/09,10:00,9.8,0.0,70,90,1.1
