Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2025/02/01,00:00,6.5,0.0,89,88,1.9
2025/02/01,01:00,6.9,0.0,91,348,1.0
2025/02/01,02:00,6.5,0.1,87,359,1.6
2025/02/01,03:00,5.8,0.5,81,5,4.0
2025/02/01,04:00,5.9,0.0,81,357,1.0
2025/02/01,05:00,5.7,0.0,90,289,0.4
2025/02/01,06:00,4.9,0.0,90,34,0.7
2025/02/01,07:00,5.4,0.0,89,55,0.7
2025/02/01,08:00,6.4,0.0,85,114,0.1
2025/02/01,09:00,8.6,0.0,78,255,0.1
2025/02/01,10:00,9.3,0.0,75,150,0.4
2025/02/01,11:00,11.6,0.0,64,39,0.8
2025/02/01,12:00,12.8,0.0,51,356,1.6
2025/02/01,13:00,13.6,0.0,56,15,2.5
2025/02/01,14:00,14.4,0.0,70,353,1.5
2025/02/01,15:00,9.6,0.0,87,222,0.8
2025/02/01,16:00,8.4,0.0,83,167,0.8
2025/02/01,17:00,8.8,0.0,83,154,0.9
2025/02/01,18:00,7.6,0.9,98,121,1.1
2025/02/01,19:00,6.8,0.6,96,138,0.2
2025/02/01,20:00,6.9,0.0,99,144,0.3
2025/02/01,21:00,6.6,0.0,100,159,0.7
2025/02/01,22:00,6.5,0.2,99,137,0.9
2025/02/01,23:00,6.5,0.0,100,125,0.9
2025/02/02,00:00,6.5,0.0,100,127,0.7
2025/02/02,01:00,6.3,0.1,100,145,0.1
2025/02/02,02:00,6.1,0.0,100,198,0.3
2025/02/02,03:00,5.9,0.0,99,166,0.4
2025/02/02,04:00,5.9,0.0,100,174,0.1
2025/02/02,05:00,5.7,0.0,100,126,0.4
