Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/09/01,00:00,4.5,0.0,81,91,2.6
2020/09/01,01:00,4.6,0.0,77,72,1.1
2020/09/01,02:00,4.6,0.0,77,52,0.7
2020/09/01,03:00,4.6,0.0,72,102,0.6
2020/09/01,04:00,4.7,0.0,80,51,0.9
2020/09/01,05:00,4.4,0.0,82,61,1.2
2020/09/01,06:00,3.6,0.0,81,85,0.7
2020/09/01,07:00,3.9,0.0,75,115,0.4
2020/09/01,08:00,5.4,0.0,70,321,0.3
2020/09/01,09:00,7.4,0.0,59,267,0.6
2020/09/01,10:00,9.3,0.0,56,131,2.2
2020/09/01,11:00,10.8,0.0,52,127,2.4
2020/09/01,12:00,12.0,0.0,51,120,1.9
2020/09/01,13:00,12.3,0.0,51,35,1.9
2020/09/01,14:00,11.3,0.0,51,2,2.9
2020/09/01,15:00,10.2,0.0,54,309,2.0
2020/09/01,16:00,8.5,0.0,62,276,1.5
2020/09/01,17:00,7.5,0.0,68,292,1.3
2020/09/01,18:00,7.0,0.0,68,320,0.4
2020/09/01,19:00,5.7,0.0,75,112,0.4
2020/09/01,20:00,5.6,0.0,63,101,0.7
2020/09/01,21:00,5.3,0.0,63,88,1.6
2020/09/01,22:00,5.2,0.0,52,96,1.7
2020/09/01,23:00,5.1,0.0,53,67,1.9
2020/09/02,00:00,4.3,0.0,67,41,2.2
2020/09/02,01:00,3.9,0.0,74,53,1.9
2020/09/02,02:00,3.3,0.0,76,57,2.3
2020/09/02,03:00,3.3,0.0,78,58,3.0
2020/09/02,04:00,3.3,0.0,73,62,2.9
2020/09/02,05:00,3.8,0.0,69,61,3.2
2020/09/02,06:00,4.2,0.0,72,64,2.4
2020/09/02,07:00,3.6,0.0,67,63,2.7
2020/09/02,08:00,5.9,0.0,60,103,2.3
2020/09/02,09:00,7.6,0.0,55,84,2.4
2020/09/02,10:00,9.1,0.0,51,85,2.0
2020/09/02,11:00,10.7,0.0,46,76,2.4
2020/09/02,12:00,12.4,0.0,40,67,3.0
2020/09/02,13:00,13.1,0.0,43,66,2.0
2020/09/02,14:00,14.0,0.0,42,32,2.4
2020/09/02,15:00,11.8,0.0,55,333,0.9
2020/09/02,16:00,9.5,0.0,66,272,2.6
2020/09/02,17:00,8.1,0.0,66,281,2.0
2020/09/02,18:00,7.3,0.0,68,275,1.5
2020/09/02,19:00,7.0,0.0,70,206,0.3
2020/09/02,20:00,6.2,0.0,67,115,1.3
2020/09/02,21:00,5.6,0.0,70,97,2.2
2020/09/02,22:00,5.4,0.0,72,55,1.6
2020/09/02,23:00,5.9,0.0,76,19,1.2
2020/09/03,00:00,5.1,0.0,79,8,2.5
2020/09/03,01:00,S/D,0.0,83,S/D,S/D
2020/09/03,02:00,4.1,0.0,84,13,1.3
2020/09/03,03:00,3.9,0.0,80,47,1.7
2020/09/03,04:00,3.9,0.0,75,43,1.1
2020/09/03,05:00,4.1,0.0,78,52,1.9
2020/09/03,06:00,4.2,0.0,78,59,2.6
2020/09/03,07:00,4.5,0.0,77,65,4.7
2020/09/03,08:00,6.0,0.0,64,69,4.9
2020/09/03,09:00,7.8,0.0,57,66,4.4
2020/09/03,10:00,9.6,0.0,53,73,3.2
2020/09/03,11:00,11.5,0.0,46,112,1.5
2020/09/03,12:00,12.1,0.0,47,118,2.0
2020/09/03,13:00,13.2,0.0,47,22,2.6
2020/09/03,14:00,11.7,0.0,50,345,2.8
2020/09/03,15:00,8.3,0.3,84,224,1.1
2020/09/03,16:00,5.3,5.0,89,327,1.2
2020/09/03,17:00,5.3,1.9,88,338,1.3
2020/09/03,18:00,5.6,0.0,88,105,0.4
2020/09/03,19:00,5.7,0.0,83,86,1.3
2020/09/03,20:00,5.2,0.0,67,90,2.1
2020/09/03,21:00,5.3,0.0,68,80,2.1
2020/09/03,22:00,5.0,0.0,66,90,1.6
2020/09/03,23:00,5.1,0.0,63,90,2.1
2020/09/04,00:00,5.0,0.0,65,85,1.8
2020/09/04,01:00,4.8,0.0,82,65,2.1
2020/09/04,02:00,4.5,0.0,77,58,2.4
2020/09/04,03:00,4.6,0.0,77,64,2.1
2020/09/04,04:00,3.9,0.0,81,46,2.0
2020/09/04,05:00,3.6,0.0,85,47,1.7
2020/09/04,06:00,3.5,0.0,78,54,4.1
2020/09/04,07:00,3.9,0.0,81,62,3.7
2020/09/04,08:00,5.2,0.0,69,76,1.9
2020/09/04,09:00,7.1,0.0,63,80,2.4
2020/09/04,10:00,8.6,0.0,56,60,4.9
2020/09/04,11:00,10.9,0.0,51,61,2.9
2020/09/04,12:00,11.3,0.0,51,65,3.0
2020/09/04,13:00,12.0,0.0,49,35,3.2
2020/09/04,14:00,12.4,0.0,47,33,3.0
2020/09/04,15:00,11.8,0.0,52,19,3.0
2020/09/04,16:00,11.2,0.0,55,47,2.3
2020/09/04,17:00,10.4,0.0,52,86,1.4
2020/09/04,18:00,9.9,0.0,59,117,1.1
2020/09/04,19:00,7.6,0.0,63,83,1.2
2020/09/04,20:00,5.8,0.0,63,47,2.2
2020/09/04,21:00,5.2,0.0,78,36,2.1
2020/09/04,22:00,5.0,0.0,79,25,2.3
2020/09/04,23:00,4.9,0.0,77,52,2.9
2020/09/05,00:00,4.6,0.0,76,65,2.0
2020/09/05,01:00,4.1,0.0,81,61,1.5
2020/09/05,02:00,3.8,0.0,79,55,2.6
2020/09/05,03:00,4.1,0.0,78,81,1.1
2020/09/05,04:00,3.9,0.0,77,62,1.6
2020/09/05,05:00,3.7,0.0,73,75,2.2
2020/09/05,06:00,3.9,0.0,74,79,1.4
2020/09/05,07:00,4.1,0.0,72,68,2.2
2020/09/05,08:00,4.8,0.0,72,87,1.5
2020/09/05,09:00,5.7,0.0,72,135,1.8
2020/09/05,10:00,6.3,0.0,65,127,1.7
2020/09/05,11:00,8.1,0.0,53,135,1.9
2020/09/05,12:00,8.9,0.0,52,131,3.9
2020/09/05,13:00,9.8,0.0,50,127,3.4
2020/09/05,14:00,10.7,0.0,42,123,2.5
2020/09/05,15:00,12.1,0.0,41,67,1.8
2020/09/05,16:00,11.4,0.0,44,82,1.8
2020/09/05,17:00,10.5,0.0,53,1,3.2
2020/09/05,18:00,9.3,0.0,56,353,0.8
2020/09/05,19:00,6.9,0.0,66,74,1.2
2020/09/05,20:00,5.4,0.0,71,92,1.5
2020/09/05,21:00,4.6,0.0,73,95,1.3
2020/09/05,22:00,4.3,0.0,76,76,0.8
2020/09/05,23:00,4.3,0.0,74,51,2.4
2020/09/06,00:00,4.6,0.0,76,47,2.9
2020/09/06,01:00,4.4,0.0,72,50,2.1
2020/09/06,02:00,4.7,0.0,74,102,0.6
2020/09/06,03:00,5.0,0.0,72,176,0.2
2020/09/06,04:00,4.4,0.0,73,128,2.1
2020/09/06,05:00,4.4,0.0,69,128,2.2
2020/09/06,06:00,4.2,0.0,69,139,0.8
2020/09/06,07:00,4.0,0.0,60,67,0.9
2020/09/06,08:00,6.1,0.0,51,131,2.2
2020/09/06,09:00,8.1,0.0,41,130,4.1
2020/09/06,10:00,10.6,0.0,35,129,2.7
2020/09/06,11:00,12.5,0.0,35,129,3.3
2020/09/06,12:00,14.2,0.0,31,127,2.2
2020/09/06,13:00,13.9,0.0,44,290,0.5
2020/09/06,14:00,12.2,0.0,46,270,2.0
2020/09/06,15:00,11.9,0.0,53,273,1.8
2020/09/06,16:00,10.2,0.0,58,265,2.1
2020/09/06,17:00,9.8,0.0,55,271,2.2
2020/09/06,18:00,8.6,0.0,60,273,2.0
2020/09/06,19:00,7.0,0.0,65,272,1.1
2020/09/06,20:00,5.4,0.0,71,118,1.1
2020/09/06,21:00,4.4,0.0,68,90,3.1
2020/09/06,22:00,5.0,0.0,63,89,2.4
2020/09/06,23:00,5.5,0.0,56,97,1.6
2020/09/07,00:00,6.0,0.0,56,89,2.4
2020/09/07,01:00,5.9,0.0,64,78,1.7
2020/09/07,02:00,5.5,0.0,68,77,1.6
2020/09/07,03:00,5.2,0.0,71,88,1.8
2020/09/07,04:00,4.8,0.0,74,74,1.2
2020/09/07,05:00,4.0,0.0,75,2,0.2
2020/09/07,06:00,3.1,0.0,78,337,0.3
2020/09/07,07:00,3.2,0.0,73,350,0.6
2020/09/07,08:00,6.8,0.0,55,9,0.7
2020/09/07,09:00,10.0,0.0,46,44,0.8
2020/09/07,10:00,9.9,0.0,40,87,1.6
2020/09/07,11:00,12.1,0.0,41,118,1.9
2020/09/07,12:00,11.7,0.0,43,97,1.2
2020/09/07,13:00,12.5,0.0,40,33,1.0
