Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2021/09/01,00:00,4.3,0.0,80,256,0.4
2021/09/01,01:00,4.4,0.0,78,29,0.3
2021/09/01,02:00,4.1,0.0,76,331,0.5
2021/09/01,03:00,3.6,0.0,72,260,0.4
2021/09/01,04:00,3.6,0.0,69,299,0.6
2021/09/01,05:00,2.9,0.0,71,216,0.6
2021/09/01,06:00,3.4,0.0,73,136,1.8
2021/09/01,07:00,3.0,0.0,66,294,0.9
2021/09/01,08:00,5.0,0.0,55,59,1.8
2021/09/01,09:00,6.7,0.0,52,77,3.0
2021/09/01,10:00,8.3,0.0,49,78,2.1
2021/09/01,11:00,9.5,0.0,46,131,3.5
2021/09/01,12:00,11.1,0.0,40,69,3.4
2021/09/01,13:00,11.9,0.0,36,69,3.1
2021/09/01,14:00,12.7,0.0,35,66,3.1
2021/09/01,15:00,12.8,0.0,38,76,2.0
2021/09/01,16:00,12.8,0.0,42,44,2.6
2021/09/01,17:00,12.1,0.0,43,15,3.3
2021/09/01,18:00,10.2,0.0,49,10,3.2
2021/09/01,19:00,7.9,0.0,58,358,2.7
2021/09/01,20:00,6.0,0.0,82,10,0.6
2021/09/01,21:00,4.3,0.0,84,98,0.3
2021/09/01,22:00,3.4,0.0,90,97,1.7
2021/09/01,23:00,3.7,0.0,76,82,0.8
2021/09/02,00:00,3.9,0.0,79,24,0.9
2021/09/02,01:00,3.3,0.0,85,61,0.6
2021/09/02,02:00,2.1,0.0,93,154,0.4
2021/09/02,03:00,1.9,0.0,94,116,1.0
2021/09/02,04:00,2.0,0.0,94,99,2.8
2021/09/02,05:00,2.2,0.0,92,103,2.0
2021/09/02,06:00,2.1,0.0,92,45,0.1
2021/09/02,07:00,1.9,0.0,86,25,0.6
2021/09/02,08:00,4.1,0.0,68,49,1.2
2021/09/02,09:00,7.3,0.0,55,85,1.6
2021/09/02,10:00,8.7,0.0,52,80,2.7
2021/09/02,11:00,9.2,0.0,50,71,2.5
2021/09/02,12:00,11.0,0.0,48,47,2.2
2021/09/02,13:00,11.5,0.0,49,5,2.6
2021/09/02,14:00,12.4,0.0,48,354,3.7
2021/09/02,15:00,11.7,0.0,51,356,4.0
2021/09/02,16:00,10.2,0.0,57,356,3.4
2021/09/02,17:00,8.6,0.0,69,315,1.6
2021/09/02,18:00,7.1,0.0,70,283,1.7
2021/09/02,19:00,6.5,0.0,72,138,0.5
2021/09/02,20:00,5.6,0.0,74,105,1.6
2021/09/02,21:00,5.3,0.0,68,77,1.6
2021/09/02,22:00,5.1,0.0,72,103,1.0
2021/09/02,23:00,5.1,0.0,73,104,0.7
2021/09/03,00:00,5.2,0.0,66,114,0.9
2021/09/03,01:00,5.2,0.0,66,116,0.7
2021/09/03,02:00,5.5,0.0,65,105,0.5
2021/09/03,03:00,5.1,0.0,65,107,0.8
2021/09/03,04:00,4.7,0.0,69,123,0.4
2021/09/03,05:00,4.3,0.0,64,110,0.4
2021/09/03,06:00,4.3,0.0,63,108,0.2
2021/09/03,07:00,4.6,0.0,58,96,0.7
2021/09/03,08:00,8.5,0.0,41,121,1.1
2021/09/03,09:00,11.7,0.0,41,120,1.1
2021/09/03,10:00,12.7,0.0,43,127,1.6
2021/09/03,11:00,13.7,0.0,37,121,2.0
2021/09/03,12:00,12.7,0.0,49,225,0.7
2021/09/03,13:00,10.7,0.5,73,266,2.1
2021/09/03,14:00,6.6,1.1,83,214,0.9
2021/09/03,15:00,4.0,0.0,80,334,0.4
2021/09/03,16:00,4.3,0.4,80,18,0.4
2021/09/03,17:00,5.9,1.4,73,338,0.5
2021/09/03,18:00,6.4,1.4,75,274,0.2
2021/09/03,19:00,5.3,0.9,83,345,1.1
2021/09/03,20:00,4.6,0.5,82,98,1.0
2021/09/03,21:00,5.0,0.6,77,90,2.6
2021/09/03,22:00,5.3,0.5,62,116,1.9
2021/09/03,23:00,5.8,0.2,60,104,2.4
2021/09/04,00:00,5.8,0.3,55,94,2.5
2021/09/04,01:00,6.1,0.2,65,81,1.9
2021/09/04,02:00,5.4,0.1,64,95,2.0
2021/09/04,03:00,5.0,0.2,71,78,1.6
2021/09/04,04:00,4.8,0.1,77,61,1.1
2021/09/04,05:00,4.2,0.0,80,79,1.3
2021/09/04,06:00,3.8,0.1,81,48,2.3
2021/09/04,07:00,3.6,0.1,76,30,0.8
2021/09/04,08:00,5.2,0.5,64,37,1.3
2021/09/04,09:00,8.2,2.4,55,128,1.0
2021/09/04,10:00,10.1,3.0,53,130,1.8
2021/09/04,11:00,11.7,2.3,49,123,1.4
2021/09/04,12:00,13.2,1.2,38,128,2.0
2021/09/04,13:00,13.8,0.0,57,72,0.4
2021/09/04,14:00,13.3,0.0,57,320,1.2
2021/09/04,15:00,10.3,0.1,72,227,1.0
2021/09/04,16:00,7.1,1.3,81,196,0.5
2021/09/04,17:00,6.6,0.0,80,315,0.8
2021/09/04,18:00,6.3,0.0,75,89,0.4
2021/09/04,19:00,6.4,0.1,78,334,0.5
2021/09/04,20:00,5.8,0.0,85,91,1.3
2021/09/04,21:00,4.9,0.0,79,99,3.1
2021/09/04,22:00,5.2,0.0,75,137,1.7
2021/09/04,23:00,5.8,0.0,78,92,1.7
2021/09/05,00:00,5.9,0.0,76,77,1.6
2021/09/05,01:00,5.6,0.0,71,82,1.7
2021/09/05,02:00,5.4,0.0,74,67,2.2
2021/09/05,03:00,4.7,0.0,74,62,2.8
2021/09/05,04:00,4.4,0.0,68,65,2.6
2021/09/05,05:00,4.4,0.0,66,73,1.9
