Fuente:SENAMHI / DRD
* Datos sin control de calidad.
* El uso de estos datos será de entera responsabilidad del usuario.

Leyenda:* S/D = Sin Datos.

,Estación:QUIRUVILCA
,Departamento:LA,LIBERTAD,Provincia:SANTIAGO,DECHUCO,Distrito:QUIRUVILCA
,Latitud:8°0'15.07'',Longitud:78°18'28.43'',Altitud:4047,msnm.
,Tipo:EMA,-Meteorológica,Código:4727319A
AÑO / MES / DÍA,HORA,TEMPERATURA (°C),PRECIPITACIÓN (mm/hora),HUMEDAD (%),DIRECCION DEL VIENTO (°),VELOCIDAD DEL VIENTO (m/s)
2020/07/01,00:00,5.2,0.0,75,62,0.6
2020/07/01,01:00,4.7,0.0,79,16,0.1
2020/07/01,02:00,4.6,0.0,80,82,0.8
2020/07/01,03:00,3.9,0.0,82,63,1.6
2020/07/01,04:00,3.9,0.0,73,80,1.9
2020/07/01,05:00,4.1,0.0,72,85,1.9
2020/07/01,06:00,3.1,0.0,76,90,1.5
2020/07/01,07:00,3.0,0.0,65,124,0.6
2020/07/01,08:00,5.5,0.0,46,68,0.4
2020/07/01,09:00,8.5,0.0,31,81,0.8
2020/07/01,10:00,10.2,0.0,26,88,1.7
2020/07/01,11:00,11.2,0.0,28,81,2.3
2020/07/01,12:00,12.2,0.0,24,67,2.5
2020/07/01,13:00,13.2,0.0,21,63,2.4
2020/07/01,14:00,13.6,0.0,32,63,2.1
2020/07/01,15:00,13.9,0.0,46,29,0.7
2020/07/01,16:00,10.7,0.0,55,268,1.9
2020/07/01,17:00,9.4,0.0,57,273,1.9
2020/07/01,18:00,8.6,0.0,67,285,2.0
2020/07/01,19:00,6.1,0.0,75,275,0.5
2020/07/01,20:00,4.6,0.0,70,95,1.7
2020/07/01,21:00,4.6,0.0,73,91,1.7
2020/07/01,22:00,4.3,0.0,72,79,1.5
2020/07/01,23:00,4.4,0.0,76,16,1.4
2020/07/02,00:00,4.0,0.0,78,17,1.2
2020/07/02,01:00,3.9,0.0,80,54,0.7
2020/07/02,02:00,3.2,0.0,84,22,1.6
2020/07/02,03:00,2.7,0.0,86,19,1.9
2020/07/02,04:00,2.2,0.0,87,35,1.8
2020/07/02,05:00,2.0,0.0,75,38,1.1
2020/07/02,06:00,2.2,0.0,67,73,0.1
2020/07/02,07:00,2.1,0.0,63,354,0.0
2020/07/02,08:00,6.4,0.0,54,134,0.2
2020/07/02,09:00,8.9,0.0,38,125,1.4
2020/07/02,10:00,10.4,0.0,27,128,1.4
2020/07/02,11:00,11.4,0.0,25,126,1.7
2020/07/02,12:00,12.5,0.0,24,128,3.0
2020/07/02,13:00,13.6,0.0,38,133,1.4
2020/07/02,14:00,12.0,0.0,54,269,2.5
2020/07/02,15:00,10.0,0.0,60,255,2.0
2020/07/02,16:00,9.8,0.0,64,281,1.8
2020/07/02,17:00,8.4,0.0,66,283,2.3
2020/07/02,18:00,6.7,0.0,67,257,0.8
2020/07/02,19:00,5.4,0.0,72,339,0.1
2020/07/02,20:00,4.8,0.0,69,85,0.4
2020/07/02,21:00,4.9,0.0,50,84,2.0
2020/07/02,22:00,5.3,0.0,58,82,1.8
2020/07/02,23:00,5.3,0.0,53,83,1.4
2020/07/03,00:00,5.0,0.0,58,77,1.5
2020/07/03,01:00,4.5,0.0,60,69,1.5
2020/07/03,02:00,4.4,0.0,70,78,0.9
2020/07/03,03:00,3.5,0.0,71,123,0.0
2020/07/03,04:00,3.8,0.0,68,4,0.0
2020/07/03,05:00,3.9,0.0,73,75,0.5
2020/07/03,06:00,3.5,0.0,59,51,0.5
2020/07/03,07:00,4.1,0.0,67,83,1.2
2020/07/03,08:00,5.8,0.0,56,68,0.9
2020/07/03,09:00,10.0,0.0,36,113,0.8
2020/07/03,10:00,11.8,0.0,35,116,1.1
2020/07/03,11:00,12.3,0.0,40,125,1.3
2020/07/03,12:00,12.0,0.0,57,264,0.6
2020/07/03,13:00,9.6,0.0,65,272,2.5
2020/07/03,14:00,8.0,0.0,68,268,1.8
2020/07/03,15:00,6.4,2.0,84,276,1.1
2020/07/03,16:00,6.0,0.7,78,303,0.6
2020/07/03,17:00,6.9,0.0,81,292,0.7
2020/07/03,18:00,5.9,0.0,79,317,0.6
2020/07/03,19:00,5.0,0.0,90,204,0.1
2020/07/03,20:00,4.0,0.0,71,97,1.4
2020/07/03,21:00,3.5,0.0,57,103,2.1
2020/07/03,22:00,3.4,0.0,55,101,2.1
2020/07/03,23:00,3.5,0.0,52,95,2.4
2020/07/04,00:00,3.7,0.0,62,98,1.4
2020/07/04,01:00,4.3,0.0,64,94,1.2
2020/07/04,02:00,4.9,0.0,61,109,1.5
2020/07/04,03:00,4.6,0.0,68,99,1.2
2020/07/04,04:00,4.2,0.0,73,87,0.8
2020/07/04,05:00,3.3,0.0,76,124,0.3
2020/07/04,06:00,3.8,0.0,74,338,0.0
2020/07/04,07:00,3.9,0.0,77,31,0.4
2020/07/04,08:00,4.9,0.0,78,4,0.3
2020/07/04,09:00,6.4,0.0,76,17,0.9
2020/07/04,10:00,8.4,0.0,68,12,0.4
2020/07/04,11:00,9.3,0.0,64,169,0.3
2020/07/04,12:00,9.6,0.0,63,296,1.3
2020/07/04,13:00,9.4,0.0,69,314,0.7
2020/07/04,14:00,10.0,0.0,62,209,1.1
2020/07/04,15:00,8.6,0.0,67,271,2.2
2020/07/04,16:00,8.3,0.0,76,299,1.1
2020/07/04,17:00,7.8,0.0,76,213,0.6
2020/07/04,18:00,7.2,0.0,72,270,1.3
2020/07/04,19:00,6.3,0.0,61,85,0.5
2020/07/04,20:00,5.7,0.0,72,95,0.6
2020/07/04,21:00,5.4,0.0,65,110,1.4
2020/07/04,22:00,5.3,0.0,61,99,1.4
2020/07/04,23:00,5.2,0.0,65,95,1.4
2020/07/05,00:00,5.2,0.0,69,78,0.3
2020/07/05,01:00,4.5,0.0,70,48,0.1
2020/07/05,02:00,4.4,0.0,73,342,0.1
2020/07/05,03:00,3.8,0.0,75,349,0.5
2020/07/05,04:00,3.7,0.0,74,0,0.3
2020/07/05,05:00,3.3,0.0,75,125,0.4
2020/07/05,06:00,3.2,0.0,68,104,0.5
2020/07/05,07:00,3.7,0.0,66,92,1.5
2020/07/05,08:00,6.6,0.0,45,108,0.7
2020/07/05,09:00,10.9,0.0,50,119,0.8
2020/07/05,10:00,11.4,0.0,50,270,0.3
2020/07/05,11:00,12.7,0.0,55,315,0.9
2020/07/05,12:00,9.9,0.0,61,303,0.8
2020/07/05,13:00,9.1,0.0,63,249,1.1
2020/07/05,14:00,8.0,0.9,89,190,0.6
2020/07/05,15:00,6.4,0.5,86,157,0.7
2020/07/05,16:00,6.2,0.5,86,120,1.6
2020/07/05,17:00,5.2,0.7,86,111,2.5
2020/07/05,18:00,5.0,0.0,88,104,2.1
2020/07/05,19:00,3.8,0.4,89,90,2.6
2020/07/05,20:00,4.0,0.1,90,107,1.0
2020/07/05,21:00,4.3,0.3,85,110,0.4
2020/07/05,22:00,4.3,0.0,80,106,0.4
2020/07/05,23:00,4.4,0.0,78,110,0.4
2020/07/06,00:00,4.5,0.0,69,49,0.3
2020/07/06,01:00,4.8,0.0,69,20,0.3
2020/07/06,02:00,4.2,0.0,72,347,0.2
2020/07/06,03:00,4.6,0.0,68,10,0.2
2020/07/06,04:00,4.9,0.0,70,346,0.3
2020/07/06,05:00,4.7,0.0,74,344,0.3
2020/07/06,06:00,4.6,0.0,74,57,0.2
2020/07/06,07:00,4.2,0.0,90,57,2.2
2020/07/06,08:00,5.2,0.0,75,75,1.7
2020/07/06,09:00,7.1,0.0,67,113,1.1
2020/07/06,10:00,11.0,0.1,55,116,0.3
2020/07/06,11:00,9.2,0.0,69,297,1.5
2020/07/06,12:00,8.9,0.0,65,241,0.5
2020/07/06,13:00,9.8,0.0,71,282,1.6
2020/07/06,14:00,8.1,0.0,78,217,1.0
2020/07/06,15:00,6.5,0.6,86,127,2.0
2020/07/06,16:00,5.9,2.2,85,122,1.6
2020/07/06,17:00,S/D,0.2,72,S/D,S/D
2020/07/06,18:00,7.5,0.0,80,147,1.0
2020/07/06,19:00,5.9,0.0,80,92,1.2
2020/07/06,20:00,5.4,0.0,80,89,1.4
2020/07/06,21:00,5.0,0.0,71,94,1.5
2020/07/06,22:00,4.8,0.0,72,91,2.2
2020/07/06,23:00,5.2,0.0,74,85,1.6
2020/07/07,00:00,5.1,0.0,74,87,1.8
2020/07/07,01:00,5.0,0.0,77,94,1.7
