Año;Mes;Día;Temp. Máx (°C);Temp. Mín (°C);Humedad (%);Precipitación (mm)
2026;05;01;32.2;22;84.5;0.0
2026;05;02;30;22.8;89.8;0.0
2026;05;03;30.4;22;86.5;0.0
2026;05;04;25;21.8;93.4;48.5
2026;05;05;30.8;21.5;84.0;11.5
2026;05;06;31.2;21.9;86.6;3.9
2026;05;07;33;20.8;80.7;0.0
2026;05;08;33.2;21;83.8;5.0
2026;05;09;33.4;23;83.2;0.0
2026;05;10;31.8;21;88.9;17.6
2026;05;11;26.4;21.2;92.0;3.1
2026;05;12;30;19.9;84.2;0.0
2026;05;13;30.8;19.8;81.9;0.0
